Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-17 16:30:00+00:00,301.5,302.2900085449219,300.989990234375,301.6600036621094,378891,201.05999755859375,201.2100067138672,200.13800048828125,200.783203125,1129305,636.9000244140625,638.77001953125,635.7899780273438,637.6849975585938,151013,260.2550048828125,260.8800048828125,259.92999267578125,260.3800048828125,710012,76.7302017211914,76.9800033569336,76.63999938964844,76.75,639216
2026-02-17 16:45:00+00:00,301.65008544921875,302.4200134277344,301.4700012207031,302.231689453125,326316,200.7449951171875,201.6699981689453,200.5,201.3300018310547,877285,637.6599731445312,638.4199829101562,636.6400146484375,638.0499877929688,124219,260.4100036621094,261.7298889160156,260.17999267578125,261.4700012207031,687052,76.75499725341797,76.77999877929688,76.33999633789062,76.3949966430664,513504
2026-02-17 17:00:00+00:00,302.2449951171875,302.6099853515625,301.2200012207031,301.3988037109375,252732,201.2899932861328,201.30999755859375,199.94000244140625,200.1300048828125,1555989,638.0349731445312,638.2899169921875,635.52001953125,636.1099853515625,169181,261.44500732421875,262.2300109863281,261.1600036621094,261.739990234375,913014,76.3949966430664,76.5199966430664,76.18000030517578,76.32749938964844,567220
2026-02-17 17:15:00+00:00,301.4100036621094,302.0899963378906,301.0199890136719,302.0899963378906,265485,200.1300048828125,200.47000122070312,199.63999938964844,200.47000122070312,990704,636.3900146484375,638.25,634.9600219726562,638.1838989257812,119090,261.739990234375,261.94000244140625,261.25,261.84991455078125,826157,76.33000183105469,76.58000183105469,76.16000366210938,76.57499694824219,435490
2026-02-17 17:30:00+00:00,302.0950012207031,302.1600036621094,300.5899963378906,300.6600036621094,225093,200.49000549316406,200.5399932861328,199.23500061035156,199.2899932861328,908782,638.4000244140625,638.7000122070312,635.1799926757812,635.2000122070312,156656,261.8500061035156,262.4700012207031,261.2099914550781,261.2200012207031,770487,76.58070373535156,76.62000274658203,76.30999755859375,76.3844985961914,371136
2026-02-17 17:45:00+00:00,300.6300048828125,301.3999938964844,300.20001220703125,301.2900085449219,333403,199.27999877929688,199.6613006591797,198.93499755859375,199.6199951171875,1367568,635.1799926757812,636.75,632.0,636.405029296875,228465,261.20001220703125,262.739990234375,260.9100036621094,262.2850036621094,1003196,76.38500213623047,76.50499725341797,76.12000274658203,76.4000015258789,408355
2026-02-17 18:00:00+00:00,301.2900085449219,301.4800109863281,300.7500915527344,301.239990234375,197344,199.6199951171875,199.7899932861328,199.0500030517578,199.4149932861328,14236423,636.5,637.97998046875,635.4500122070312,637.8200073242188,144492,262.2799987792969,262.8500061035156,262.07000732421875,262.2200012207031,833835,76.38999938964844,76.4800033569336,76.31999969482422,76.3740005493164,481121
2026-02-17 18:15:00+00:00,301.2449951171875,302.8689880371094,301.0000915527344,302.60980224609375,212184,199.4149932861328,200.393798828125,199.0500030517578,200.3249969482422,1060630,637.780029296875,641.280029296875,637.3699951171875,639.860107421875,219232,262.20001220703125,263.67999267578125,262.0685119628906,263.3999938964844,788264,76.37020111083984,76.80000305175781,76.36000061035156,76.7300033569336,446671
2026-02-17 18:30:00+00:00,302.6099853515625,303.2799987792969,302.3399963378906,302.92498779296875,209039,200.29100036621094,201.25999450683594,200.11000061035156,201.0800018310547,1123452,639.97998046875,642.25,638.9400024414062,641.27001953125,197307,263.4599914550781,265.1000061035156,263.32000732421875,264.9700012207031,1111518,76.73500061035156,76.87999725341797,76.68000030517578,76.78299713134766,491730
2026-02-17 18:45:00+00:00,302.8999938964844,303.4599914550781,302.2279968261719,303.1099853515625,341057,201.09970092773438,201.3697967529297,200.68499755859375,200.9600067138672,929380,641.2849731445312,642.489990234375,640.1500244140625,641.60498046875,158877,264.9549865722656,266.1099853515625,264.8299865722656,265.8114929199219,1400917,76.78500366210938,76.97000122070312,76.76000213623047,76.88999938964844,376826
2026-02-17 19:00:00+00:00,303.0849914550781,303.5799865722656,302.8900146484375,303.260009765625,209464,200.9499969482422,201.25,200.75,201.19000244140625,918215,641.7000122070312,641.7899780273438,640.1099853515625,640.6900024414062,123457,265.79998779296875,266.2900085449219,265.4901123046875,265.6400146484375,938358,76.8949966430664,77.06999969482422,76.87000274658203,77.04499816894531,515749
2026-02-17 19:15:00+00:00,303.260009765625,303.44000244140625,302.8699951171875,303.010009765625,205434,201.18499755859375,201.5500030517578,200.82000732421875,200.90499877929688,968093,640.5800170898438,641.3099975585938,639.5700073242188,639.7000122070312,128652,265.6700134277344,265.92999267578125,265.19000244140625,265.2850036621094,713882,77.04499816894531,77.16999816894531,77.01499938964844,77.05000305175781,431949
2026-02-17 19:30:00+00:00,303.0199890136719,304.0,303.0,303.7300109863281,253143,200.90420532226562,201.4600067138672,200.83999633789062,201.23910522460938,740025,639.8599853515625,642.5900268554688,639.760009765625,641.4199829101562,151527,265.260009765625,265.8699951171875,265.20001220703125,265.8500061035156,546525,77.05570220947266,77.16999816894531,76.94000244140625,77.125,488446
2026-02-17 19:45:00+00:00,303.7200012207031,303.7200012207031,302.8700866699219,302.9800109863281,288226,201.22999572753906,201.3000030517578,200.73500061035156,200.92999267578125,746971,641.47998046875,641.739990234375,639.6699829101562,640.1749877929688,142638,265.82000732421875,266.14990234375,264.989990234375,265.19000244140625,854737,77.125,77.13999938964844,76.9800033569336,76.99500274658203,440114
2026-02-17 20:00:00+00:00,302.9700012207031,303.0799865722656,302.1860046386719,302.57000732421875,289441,200.88999938964844,201.27000427246094,200.86500549316406,201.17999267578125,791966,640.1799926757812,641.239990234375,639.9550170898438,640.9000244140625,165722,265.20001220703125,265.5398864746094,264.760009765625,264.95001220703125,624284,77.0,77.06999969482422,76.93000030517578,77.00499725341797,440350
2026-02-17 20:15:00+00:00,302.625,302.67999267578125,302.04998779296875,302.1600036621094,324340,201.18499755859375,201.1999969482422,200.47999572753906,200.58999633789062,953778,640.8499755859375,641.5399780273438,640.280029296875,641.2150268554688,161705,264.9400939941406,265.010009765625,264.0201110839844,264.2900085449219,800066,77.00499725341797,77.05000305175781,76.83999633789062,76.98719787597656,566951
2026-02-17 20:30:00+00:00,302.1099853515625,302.54998779296875,301.82000732421875,302.32000732421875,371486,200.55999755859375,200.88999938964844,200.30999755859375,200.77000427246094,940840,641.1199951171875,641.1599731445312,638.8699951171875,639.7849731445312,234321,264.2950134277344,264.4100036621094,263.5899963378906,264.2699890136719,924613,76.98500061035156,77.05000305175781,76.81999969482422,76.98500061035156,638466
2026-02-17 20:45:00+00:00,302.29998779296875,303.1099853515625,302.0299987792969,302.80999755859375,7213835,200.75999450683594,201.27999877929688,200.58999633789062,201.2100067138672,2431533,639.7100219726562,640.1199951171875,637.719970703125,639.27001953125,593380,264.2799987792969,264.5299987792969,262.5,263.75,3253591,76.98500061035156,77.05000305175781,76.83999633789062,77.03500366210938,10973581
2026-02-18 14:30:00+00:00,302.4320068359375,305.5299987792969,302.010009765625,303.70001220703125,1176328,202.11000061035156,204.86000061035156,201.50999450683594,204.47000122070312,5318750,633.5999755859375,636.0,628.14501953125,634.2901000976562,1718920,263.5,264.9100036621094,262.7200012207031,263.3949890136719,4726577,77.26000213623047,77.26000213623047,76.29000091552734,77.0999984741211,1970278
2026-02-18 14:45:00+00:00,303.6400146484375,304.239990234375,302.010009765625,304.0,490162,204.46499633789062,205.45550537109375,203.4199981689453,204.7895050048828,2494053,634.2899780273438,636.7899780273438,631.4000244140625,635.6552734375,581125,263.4200134277344,264.55999755859375,262.45001220703125,264.210205078125,1090094,77.1050033569336,77.29000091552734,76.75499725341797,77.05500030517578,1003644
2026-02-18 15:00:00+00:00,303.9200134277344,304.7900085449219,303.5199890136719,304.2099914550781,430994,204.75,205.85000610351562,204.4600067138672,205.77999877929688,1847318,635.6950073242188,640.2999877929688,634.719970703125,639.4000854492188,582722,264.2099914550781,265.1000061035156,263.7699890136719,264.5400085449219,1062867,77.05000305175781,77.83999633789062,77.04499816894531,77.53500366210938,1015088
2026-02-18 15:15:00+00:00,304.2300109863281,304.32501220703125,303.0,303.2699890136719,359430,205.77999877929688,206.14999389648438,205.25999450683594,205.86000061035156,1526848,639.5800170898438,639.8350219726562,637.8099975585938,639.1199951171875,354276,264.5799865722656,265.6499938964844,264.510009765625,265.398193359375,918241,77.53500366210938,77.6792984008789,77.35060119628906,77.61499786376953,687750
2026-02-18 15:30:00+00:00,303.2200012207031,304.0400085449219,302.5799865722656,304.0400085449219,396384,205.8350067138672,206.61000061035156,205.610107421875,206.61000061035156,1293465,639.1099853515625,640.8400268554688,637.260009765625,640.5700073242188,338101,265.3900146484375,265.75,265.04998779296875,265.67999267578125,691804,77.6155014038086,77.8499984741211,77.52140045166016,77.83999633789062,809268
2026-02-18 15:45:00+00:00,304.0,304.7300109863281,303.7200012207031,304.4200134277344,1771388,206.60000610351562,206.86000061035156,206.14999389648438,206.53500366210938,1156312,640.6400146484375,641.6400146484375,640.0900268554688,640.510009765625,268842,265.70001220703125,265.95001220703125,265.0400085449219,265.1600036621094,618097,77.84500122070312,77.8499984741211,77.5,77.67500305175781,2887577
2026-02-18 16:00:00+00:00,304.45001220703125,304.75,304.0,304.30999755859375,283259,206.5399932861328,206.7899932861328,205.88999938964844,206.72500610351562,1363893,640.6099853515625,640.7999267578125,638.9299926757812,639.9400024414062,272820,265.15509033203125,265.6499938964844,265.1000061035156,265.19500732421875,533014,77.66999816894531,77.73500061035156,77.33999633789062,77.5,549828
2026-02-18 16:15:00+00:00,304.29998779296875,304.57501220703125,303.8450012207031,304.4200134277344,190108,206.74000549316406,206.86000061035156,205.8300018310547,205.89999389648438,1179708,639.9400024414062,640.7899780273438,638.7999877929688,638.8599853515625,245535,265.20001220703125,266.0899963378906,265.1650085449219,266.0400085449219,529829,77.5,77.80000305175781,77.47000122070312,77.70500183105469,520937
2026-02-18 16:30:00+00:00,304.3699951171875,305.1600036621094,304.2799987792969,304.7799987792969,256208,205.88499450683594,206.2899932861328,205.7301025390625,205.80999755859375,794764,638.989990234375,640.4998779296875,638.7094116210938,638.9321899414062,198251,266.0249938964844,266.82000732421875,265.92999267578125,266.0,588112,77.70500183105469,77.91999816894531,77.68499755859375,77.7750015258789,535918
2026-02-18 16:45:00+00:00,304.7300109863281,304.8630065917969,303.9800109863281,303.989990234375,188826,205.82000732421875,205.9499969482422,205.50999450683594,205.55999755859375,643978,638.9299926757812,639.25,637.6099853515625,637.7899780273438,221696,266.0,266.0199890136719,265.1700134277344,265.1700134277344,501467,77.7750015258789,77.93499755859375,77.7699966430664,77.86000061035156,428153
2026-02-18 17:00:00+00:00,304.0296936035156,304.9800109863281,303.9800109863281,304.57000732421875,152220,205.53500366210938,206.22000122070312,205.50999450683594,206.00999450683594,777876,637.8800048828125,640.9500122070312,637.7000732421875,639.9600219726562,241761,265.20001220703125,266.0,265.20001220703125,265.4201965332031,419023,77.86000061035156,78.0999984741211,77.80999755859375,78.08499908447266,454805
2026-02-18 17:15:00+00:00,304.57000732421875,305.2200012207031,304.42999267578125,304.42999267578125,189600,206.01499938964844,206.26980590820312,205.72999572753906,205.8000030517578,610264,639.9600219726562,641.5700073242188,639.2999877929688,639.3800048828125,225594,265.4100036621094,265.6709899902344,265.3299865722656,265.4200134277344,332163,78.08450317382812,78.13999938964844,77.98999786376953,77.99500274658203,412430
2026-02-18 17:30:00+00:00,304.4200134277344,304.68499755859375,304.1700134277344,304.6549987792969,202741,205.7949981689453,206.02999877929688,205.6999969482422,205.9210968017578,458780,639.2999877929688,641.1699829101562,639.1199951171875,640.7449951171875,177427,265.4100036621094,265.54998779296875,265.0,265.093994140625,360571,77.99500274658203,78.06500244140625,77.94999694824219,78.00859832763672,346450
2026-02-18 17:45:00+00:00,304.6400146484375,305.44940185546875,304.57000732421875,305.2850036621094,167411,205.92999267578125,206.13999938964844,205.60000610351562,205.97999572753906,707303,640.7800903320312,641.97998046875,640.3400268554688,641.5999755859375,174557,265.1199951171875,265.6400146484375,265.07000732421875,265.260009765625,333002,78.00499725341797,78.2699966430664,77.9749984741211,78.19499969482422,423469
2026-02-18 18:00:00+00:00,305.32000732421875,305.9100036621094,305.0899963378906,305.125,202589,205.96499633789062,206.38999938964844,205.80999755859375,205.86000061035156,684526,641.5499877929688,642.9099731445312,641.4500122070312,642.5999755859375,186861,265.25,265.7799987792969,265.17999267578125,265.7149963378906,338817,78.19300079345703,78.30000305175781,78.03500366210938,78.06500244140625,452468
2026-02-18 18:15:00+00:00,305.1300048828125,305.3349914550781,304.489990234375,304.5790100097656,179534,205.86000061035156,206.02000427246094,205.6230010986328,205.67999267578125,499881,642.5,642.739990234375,640.5800170898438,641.0700073242188,153790,265.7300109863281,265.9599914550781,265.30999755859375,265.39990234375,303028,78.06990051269531,78.07859802246094,77.87999725341797,77.95770263671875,364847
2026-02-18 18:30:00+00:00,304.6099853515625,304.9700012207031,303.85009765625,304.1199951171875,234077,205.67999267578125,205.88999938964844,205.0200958251953,205.19500732421875,644770,641.219970703125,641.5900268554688,638.510009765625,639.3599853515625,170469,265.3800048828125,265.5790100097656,264.8299865722656,265.1199951171875,379856,77.95500183105469,78.02999877929688,77.88990020751953,77.99500274658203,489508
2026-02-18 18:45:00+00:00,304.1300048828125,304.5,303.5400085449219,304.2699890136719,211181,205.17999267578125,205.6999969482422,205.1199951171875,205.61500549316406,632829,639.2999877929688,640.25,638.4600219726562,640.0750122070312,135207,265.1300048828125,265.20001220703125,264.739990234375,265.0736083984375,306722,77.9989013671875,78.0999984741211,77.8499984741211,77.93000030517578,473022
2026-02-18 19:00:00+00:00,304.20001220703125,304.67999267578125,303.92010498046875,304.2099914550781,187828,205.58999633789062,205.9698944091797,205.3800048828125,205.68499755859375,667727,640.010009765625,640.6900024414062,639.3099975585938,640.0999755859375,158038,265.081787109375,265.1000061035156,264.6300048828125,264.6499938964844,317585,77.92500305175781,77.95999908447266,77.77999877929688,77.80999755859375,420389
2026-02-18 19:15:00+00:00,304.2279968261719,304.2550048828125,303.5299987792969,303.614990234375,157993,205.69000244140625,205.91879272460938,205.22999572753906,205.27999877929688,724268,640.0999755859375,640.4500122070312,639.010009765625,639.22998046875,148277,264.6449890136719,264.8999938964844,264.52301025390625,264.57000732421875,308398,77.80500030517578,77.95500183105469,77.79000091552734,77.86499786376953,530488
2026-02-18 19:30:00+00:00,303.6700134277344,303.8599853515625,302.8500061035156,302.9200134277344,294510,205.3000030517578,205.39999389648438,204.5500030517578,204.63999938964844,845812,639.1500854492188,639.9600219726562,637.5582275390625,638.0900268554688,174651,264.5950012207031,264.6299133300781,263.7601013183594,264.019287109375,382922,77.86000061035156,77.88999938964844,77.45999908447266,77.49500274658203,582558
2026-02-18 19:45:00+00:00,302.8900146484375,303.32000732421875,302.260009765625,302.4200134277344,225615,204.63999938964844,204.90499877929688,204.24000549316406,204.3699951171875,746580,638.0900268554688,638.7299194335938,636.2000732421875,636.7999877929688,218941,264.010009765625,264.3500061035156,263.57000732421875,263.743408203125,390442,77.49500274658203,77.55999755859375,77.37999725341797,77.4574966430664,404531
2026-02-18 20:00:00+00:00,302.4100036621094,303.1304016113281,302.0,302.33990478515625,280831,204.4199981689453,204.75999450683594,204.32000732421875,204.47999572753906,793125,636.780029296875,639.0,636.719970703125,638.6749877929688,238212,263.79998779296875,264.0,263.2099914550781,263.6099853515625,532556,77.45500183105469,77.84500122070312,77.45500183105469,77.75499725341797,710523
2026-02-18 20:15:00+00:00,302.318603515625,302.5799865722656,301.9800109863281,302.2900085449219,240279,204.48500061035156,204.60000610351562,204.1699981689453,204.4199981689453,684186,638.625,639.989990234375,637.7000122070312,638.9998779296875,250858,263.6296081542969,263.8500061035156,263.3900146484375,263.739990234375,421553,77.75499725341797,77.81990051269531,77.61499786376953,77.76000213623047,449912
2026-02-18 20:30:00+00:00,302.2699890136719,303.4049987792969,302.2300109863281,303.2799987792969,258754,204.41000366210938,205.3699951171875,204.37100219726562,205.3000030517578,1039638,638.8699951171875,642.4199829101562,638.8699951171875,641.8900146484375,344159,263.739990234375,264.2200012207031,263.739990234375,264.1600036621094,468267,77.76000213623047,77.95999908447266,77.74500274658203,77.88890075683594,662193
2026-02-18 20:45:00+00:00,303.29998779296875,304.8399963378906,303.1499938964844,303.9200134277344,1053015,205.32000732421875,205.32000732421875,204.6300048828125,204.65499877929688,2593846,641.9498901367188,644.5399780273438,641.4500122070312,643.1199951171875,1008356,264.1600036621094,265.5299987792969,264.0830078125,264.32000732421875,2636852,77.88500213623047,78.26000213623047,77.88009643554688,77.98999786376953,2526954
2026-02-19 14:30:00+00:00,302.4700012207031,302.95001220703125,300.6700134277344,301.8800048828125,858757,203.6300048828125,205.0,202.80999755859375,203.5749969482422,2869643,638.3499755859375,643.2498779296875,636.719970703125,643.22998046875,1005386,262.6000061035156,264.319091796875,262.2900085449219,263.7200012207031,2343020,77.75,78.2750015258789,77.37000274658203,78.24009704589844,1298232
2026-02-19 14:45:00+00:00,301.92999267578125,303.7749938964844,301.1199951171875,303.29998779296875,443726,203.5800018310547,205.17999267578125,203.22000122070312,204.19000244140625,1439358,643.0499877929688,644.2098999023438,641.0,641.4600219726562,260592,263.7250061035156,264.3500061035156,263.29998779296875,263.7799987792969,708817,78.24500274658203,78.69999694824219,77.91000366210938,78.45800018310547,932392
2026-02-19 15:00:00+00:00,303.2799987792969,304.7200012207031,302.760009765625,303.4100036621094,377886,204.19000244140625,205.32009887695312,203.97999572753906,204.47000122070312,1238864,641.3099975585938,643.625,640.27001953125,642.7849731445312,224973,263.7699890136719,264.1449890136719,262.8500061035156,262.9649963378906,766143,78.45500183105469,78.55000305175781,78.01000213623047,78.11979675292969,675993
2026-02-19 15:15:00+00:00,303.3999938964844,304.25,303.19500732421875,303.30499267578125,351466,204.47000122070312,204.7899932861328,203.6999969482422,203.73500061035156,1061352,642.8200073242188,644.8900146484375,642.35009765625,642.7849731445312,267656,262.989990234375,263.77679443359375,262.7701110839844,262.8699951171875,554747,78.11499786376953,78.36000061035156,77.83000183105469,77.84500122070312,605276
2026-02-19 15:30:00+00:00,303.2300109863281,303.7550048828125,302.57000732421875,303.17999267578125,274384,203.7100067138672,204.3699951171875,203.66000366210938,204.1199951171875,778837,642.780029296875,645.3699951171875,641.4000244140625,641.8099975585938,287824,262.8800048828125,264.07501220703125,262.7601013183594,263.82000732421875,465008,77.83999633789062,78.17500305175781,77.77999877929688,78.0291976928711,614590
2026-02-19 15:45:00+00:00,303.2550048828125,303.739990234375,302.4700012207031,303.7300109863281,442543,204.1300048828125,204.57000732421875,203.77999877929688,204.52499389648438,756137,641.9000244140625,644.2000122070312,641.5900268554688,643.7349853515625,197223,263.8179931640625,264.0,263.1700134277344,263.8299865722656,453568,78.0250015258789,78.20500183105469,77.66000366210938,77.94999694824219,720206
2026-02-19 16:00:00+00:00,303.7300109863281,304.4100036621094,302.6000061035156,304.2749938964844,447334,204.5399932861328,205.26499938964844,204.44000244140625,205.2100067138672,923263,643.7349853515625,644.5499877929688,642.6099853515625,643.97998046875,174968,263.8299865722656,263.9119873046875,263.0299987792969,263.7200012207031,356367,77.95999908447266,78.22000122070312,77.89019775390625,78.19000244140625,550154
2026-02-19 16:15:00+00:00,304.30999755859375,306.0299987792969,304.25,305.23858642578125,320897,205.22000122070312,205.6396026611328,205.1300048828125,205.22999572753906,935225,644.27001953125,646.6900024414062,644.069580078125,645.010009765625,313030,263.7200012207031,264.4800109863281,263.57000732421875,263.6199951171875,451819,78.18000030517578,78.29000091552734,77.91999816894531,77.94989776611328,488809
2026-02-19 16:30:00+00:00,305.3599853515625,305.7799987792969,304.20001220703125,304.2449951171875,297846,205.2324981689453,205.5198974609375,204.8699951171875,205.0399932861328,835110,645.1300048828125,646.3900146484375,643.3200073242188,643.510009765625,200370,263.6700134277344,264.1400146484375,263.3299865722656,263.3599853515625,468423,77.9469985961914,78.125,77.87999725341797,78.0,446913
2026-02-19 16:45:00+00:00,304.2699890136719,304.55999755859375,303.2200012207031,303.9200134277344,241363,205.0500030517578,205.29010009765625,204.5800018310547,205.09500122070312,690451,643.47998046875,645.6300048828125,642.5,644.0775146484375,180260,263.3399963378906,263.57989501953125,262.9700012207031,263.1199951171875,486464,78.00440216064453,78.23500061035156,77.9800033569336,78.05000305175781,513561
2026-02-19 17:00:00+00:00,303.92999267578125,304.1675109863281,303.4200134277344,303.875,142953,205.11000061035156,205.2050018310547,204.72999572753906,204.7899932861328,658887,644.0750122070312,645.2454223632812,643.1201171875,644.7899780273438,113334,263.1700134277344,263.20001220703125,262.6900939941406,263.04998779296875,478253,78.03700256347656,78.27559661865234,77.95999908447266,78.01499938964844,416276
2026-02-19 17:15:00+00:00,303.92498779296875,305.05499267578125,303.68499755859375,304.4200134277344,188444,204.80999755859375,205.17999267578125,204.35000610351562,204.4739990234375,652243,644.6840209960938,647.1900024414062,644.3474731445312,645.3150024414062,192835,263.04998779296875,263.5299987792969,262.90008544921875,262.94000244140625,352852,78.01499938964844,78.06999969482422,77.8550033569336,77.875,288082
2026-02-19 17:30:00+00:00,304.4100036621094,305.45001220703125,304.32000732421875,305.1400146484375,165967,204.47000122070312,204.7198944091797,204.13999938964844,204.13999938964844,557113,645.2899780273438,646.1699829101562,644.830078125,645.1500244140625,107670,262.8999938964844,263.05999755859375,262.6000061035156,262.760009765625,265972,77.87000274658203,77.87999725341797,77.16000366210938,77.54499816894531,5294718
2026-02-19 17:45:00+00:00,305.1000061035156,305.19000244140625,304.1099853515625,304.1700134277344,132630,204.1699981689453,204.2698974609375,203.8300018310547,203.89999389648438,675123,645.14501953125,645.260009765625,643.3200073242188,643.6849975585938,136414,262.7887878417969,262.79998779296875,261.9949951171875,262.0799865722656,288749,77.55000305175781,77.5999984741211,77.18000030517578,77.22000122070312,423728
2026-02-19 18:00:00+00:00,304.1499938964844,305.33990478515625,304.0238037109375,305.29998779296875,174052,203.91000366210938,204.32000732421875,203.8000030517578,204.27000427246094,483986,643.6600952148438,645.27001953125,643.1900024414062,645.0,136000,262.0799865722656,262.2900085449219,261.7550048828125,262.17999267578125,350728,77.2249984741211,77.33989715576172,77.16000366210938,77.30999755859375,541752
2026-02-19 18:15:00+00:00,305.30999755859375,305.32501220703125,304.4200134277344,304.67999267578125,133776,204.25,204.2899932861328,203.72999572753906,204.16000366210938,495040,645.0200805664062,645.5399780273438,643.6799926757812,645.1699829101562,189743,262.20001220703125,262.20001220703125,261.4200134277344,261.7699890136719,332351,77.30500030517578,77.37999725341797,77.02999877929688,77.18499755859375,594470
2026-02-19 18:30:00+00:00,304.6650085449219,304.6650085449219,304.05999755859375,304.3999938964844,185790,204.13999938964844,204.30499267578125,203.99000549316406,204.13999938964844,542497,645.0499877929688,645.3400268554688,643.360107421875,643.5499877929688,110209,261.739990234375,261.9750061035156,261.5199890136719,261.6199951171875,327617,77.18499755859375,77.4000015258789,77.13999938964844,77.36499786376953,480013
2026-02-19 18:45:00+00:00,304.364990234375,305.07000732421875,304.364990234375,305.04998779296875,151852,204.13999938964844,205.0500030517578,204.13999938964844,204.99000549316406,519437,643.8099975585938,645.5650024414062,643.6099853515625,645.1300048828125,82966,261.6099853515625,262.368896484375,261.6050109863281,262.3406066894531,263341,77.36499786376953,77.62000274658203,77.33999633789062,77.52899932861328,386972
2026-02-19 19:00:00+00:00,305.0400085449219,305.05999755859375,304.3500061035156,304.69500732421875,153392,204.97999572753906,205.1300048828125,204.86000061035156,204.9600067138672,602251,645.10498046875,645.3400268554688,643.780029296875,644.2050170898438,126810,262.31500244140625,262.31500244140625,261.5199890136719,261.7090148925781,353622,77.5250015258789,77.55000305175781,77.16010284423828,77.21499633789062,443718
2026-02-19 19:15:00+00:00,304.70001220703125,305.2900085449219,304.4100036621094,304.6449890136719,138997,204.9600067138672,205.02999877929688,204.27499389648438,204.34500122070312,481242,644.3699951171875,645.3699951171875,643.8800048828125,644.2249755859375,102466,261.70001220703125,262.0,261.5,261.5400085449219,259239,77.21499633789062,77.30000305175781,77.1449966430664,77.21499633789062,322748
