Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-12 16:30:00+00:00,226.0,226.02000427246094,225.1199951171875,225.77000427246094,785423,641.3699951171875,641.5347290039062,638.6099853515625,640.7061767578125,275509,308.0,308.380615234375,306.9599914550781,308.3699951171875,399087,95.15499877929688,95.18499755859375,94.8499984741211,95.0199966430664,715770,277.7699890136719,278.0199890136719,277.2807922363281,277.9599914550781,671064
2025-12-12 16:45:00+00:00,225.78500366210938,226.32000732421875,225.6199951171875,226.32000732421875,730175,640.6550903320312,640.9400024414062,639.719970703125,640.9149780273438,206624,308.3550109863281,309.260009765625,308.1600036621094,309.260009765625,466549,95.0199966430664,95.20989990234375,94.84500122070312,95.1500015258789,633328,277.95001220703125,278.0299987792969,277.4601135253906,277.7300109863281,420908
2025-12-12 17:00:00+00:00,226.285400390625,226.64999389648438,226.22500610351562,226.36000061035156,564276,640.8300170898438,643.1599731445312,640.6300048828125,642.5999755859375,311792,309.1099853515625,310.7799987792969,309.1099853515625,310.4949951171875,432541,95.1500015258789,95.41999816894531,95.08000183105469,95.27050018310547,704759,277.70001220703125,278.2149963378906,277.6400146484375,277.8201904296875,562741
2025-12-12 17:15:00+00:00,226.35000610351562,226.6999969482422,226.19000244140625,226.3300018310547,502174,642.719970703125,643.8223266601562,642.5800170898438,643.219970703125,263854,310.4601135253906,310.7099914550781,309.55419921875,309.57000732421875,335690,95.27999877929688,95.3949966430664,95.08470153808594,95.15499877929688,618525,277.8299865722656,278.44000244140625,277.80999755859375,277.8550109863281,441419
2025-12-12 17:30:00+00:00,226.32000732421875,226.82000732421875,226.14999389648438,226.45530700683594,422614,643.3699951171875,645.25,642.2650146484375,645.0449829101562,173717,309.57000732421875,310.8598937988281,309.0199890136719,310.6449890136719,339505,95.15560150146484,95.4000015258789,95.0199966430664,95.33499908447266,582213,277.8349914550781,279.19000244140625,277.8349914550781,278.8500061035156,973006
2025-12-12 17:45:00+00:00,226.4499969482422,226.85000610351562,226.35450744628906,226.4949951171875,396630,644.97998046875,646.1998901367188,644.6400146484375,645.8599853515625,181344,310.6000061035156,311.3900146484375,310.6000061035156,311.0439147949219,216340,95.33000183105469,95.44999694824219,95.2699966430664,95.40499877929688,457536,278.82000732421875,279.010009765625,278.6000061035156,278.7699890136719,427203
2025-12-12 18:00:00+00:00,226.5186004638672,226.9066925048828,226.25999450683594,226.8699951171875,480795,645.8150024414062,647.6799926757812,645.77001953125,647.1400146484375,247881,311.05999755859375,311.6199951171875,310.75,311.0799865722656,258304,95.41000366210938,95.55000305175781,95.3499984741211,95.47000122070312,381877,278.7900085449219,279.19000244140625,278.6400146484375,278.9599914550781,537735
2025-12-12 18:15:00+00:00,226.8699951171875,227.13980102539062,226.7100067138672,226.99000549316406,440261,647.0900268554688,648.5,646.6099853515625,647.5001220703125,269722,311.1000061035156,311.69000244140625,311.0899963378906,311.6499938964844,268366,95.4749984741211,95.55999755859375,95.27999877929688,95.44000244140625,529301,278.9649963378906,279.1099853515625,278.5,279.04998779296875,626781
2025-12-12 18:30:00+00:00,226.99000549316406,227.1999969482422,226.74000549316406,226.94009399414062,356383,647.6799926757812,647.8499145507812,646.6099853515625,647.1699829101562,150830,311.6499938964844,311.8900146484375,311.2699890136719,311.45001220703125,259524,95.44499969482422,95.6449966430664,95.38999938964844,95.5093002319336,579439,279.0400085449219,279.04998779296875,278.5150146484375,278.67498779296875,676478
2025-12-12 18:45:00+00:00,226.9499969482422,227.375,226.85000610351562,227.08999633789062,444454,647.155029296875,648.5,646.3400268554688,646.4400024414062,144301,311.4599914550781,311.5899963378906,310.6199951171875,310.6449890136719,173498,95.51000213623047,95.70999908447266,95.41999816894531,95.59980010986328,7699349,278.69000244140625,278.760009765625,278.32000732421875,278.3599853515625,546623
2025-12-12 19:00:00+00:00,227.10000610351562,227.24000549316406,226.72000122070312,226.82000732421875,435724,646.614990234375,647.3400268554688,645.22998046875,645.8477172851562,180624,310.69000244140625,310.95001220703125,310.3900146484375,310.6499938964844,209736,95.5999984741211,95.72000122070312,95.55999755859375,95.6050033569336,524671,278.3599853515625,278.42999267578125,278.0199890136719,278.1000061035156,638626
2025-12-12 19:15:00+00:00,226.8300018310547,227.0,226.66000366210938,226.85000610351562,380149,645.6900024414062,646.4099731445312,645.094970703125,645.3099975585938,128404,310.6499938964844,311.0220031738281,310.54998779296875,310.9627990722656,166513,95.5999984741211,95.79000091552734,95.55000305175781,95.55500030517578,8403244,278.0763854980469,278.1600036621094,277.7300109863281,277.95001220703125,492738
2025-12-12 19:30:00+00:00,226.8699951171875,227.03799438476562,226.60000610351562,226.72000122070312,429463,645.3200073242188,646.010009765625,644.5250244140625,645.0549926757812,191983,310.9700012207031,311.4200134277344,310.75,310.926513671875,154360,95.55999755859375,95.75499725341797,95.47000122070312,95.625,339689,277.95001220703125,278.2200012207031,277.80999755859375,277.8999938964844,440279
2025-12-12 19:45:00+00:00,226.7303924560547,227.00999450683594,226.7050018310547,226.88999938964844,442540,645.0499877929688,645.9573974609375,644.5700073242188,645.5900268554688,145505,310.95001220703125,311.2349853515625,310.8599853515625,311.1300048828125,135907,95.625,95.83999633789062,95.61000061035156,95.72000122070312,526794,277.8949890136719,278.4447937011719,277.86029052734375,278.3800048828125,506597
2025-12-12 20:00:00+00:00,226.88999938964844,227.1199951171875,226.66000366210938,226.97000122070312,428201,645.6749877929688,645.9199829101562,644.4801025390625,645.5850219726562,139167,311.1000061035156,311.2200012207031,310.57000732421875,310.95001220703125,163860,95.72000122070312,95.7499008178711,95.51000213623047,95.59500122070312,8823289,278.3699951171875,278.80999755859375,278.2449951171875,278.3999938964844,583761
2025-12-12 20:15:00+00:00,226.95449829101562,227.16000366210938,226.63999938964844,226.71200561523438,497506,645.5800170898438,646.2000122070312,645.010009765625,645.3499755859375,194219,310.9549865722656,311.3800048828125,310.7699890136719,310.79998779296875,268532,95.59500122070312,95.7699966430664,95.58999633789062,95.66510009765625,612784,278.3999938964844,278.4410095214844,277.90008544921875,278.05499267578125,860531
2025-12-12 20:30:00+00:00,226.72000122070312,226.7550048828125,225.77830505371094,225.89500427246094,872558,645.4600219726562,645.6500244140625,643.1699829101562,645.030029296875,263205,310.82000732421875,310.8900146484375,309.6099853515625,310.1000061035156,335961,95.66999816894531,95.69999694824219,95.1500015258789,95.18000030517578,975586,278.04998779296875,278.1199951171875,276.94500732421875,277.6733093261719,1062519
2025-12-12 20:45:00+00:00,225.89999389648438,226.60699462890625,225.85000610351562,226.19000244140625,1936386,644.9949951171875,645.8200073242188,642.5999755859375,644.239990234375,719408,310.1000061035156,310.92999267578125,309.5,310.510009765625,1062767,95.18000030517578,95.2699966430664,94.6500015258789,95.20500183105469,3049253,277.67999267578125,278.5,277.1300048828125,278.3699951171875,1725352
2025-12-15 14:30:00+00:00,226.7949981689453,227.10000610351562,224.74000549316406,224.9499969482422,2915664,645.4249877929688,649.6500244140625,641.4000244140625,647.4149780273438,921733,312.625,312.70001220703125,308.8002014160156,309.9493103027344,1759892,96.01499938964844,96.37000274658203,94.36000061035156,94.3949966430664,2596795,279.75,279.79168701171875,274.7049865722656,274.9599914550781,3208758
2025-12-15 14:45:00+00:00,224.9499969482422,225.3179931640625,224.10000610351562,224.35000610351562,1386090,647.4149780273438,647.5798950195312,643.0,643.2249755859375,483931,309.8699951171875,310.0209045410156,308.2300109863281,308.7200012207031,888834,94.36499786376953,94.93000030517578,94.29000091552734,94.62000274658203,1101247,274.9599914550781,275.1099853515625,274.1600036621094,274.8500061035156,2264058
2025-12-15 15:00:00+00:00,224.3249969482422,224.6699981689453,223.72999572753906,224.00999450683594,1075961,643.3400268554688,644.5654907226562,641.010009765625,641.1201782226562,425037,308.68499755859375,309.7699890136719,307.5199890136719,309.1499938964844,866690,94.625,94.71499633789062,94.0,94.08999633789062,1132601,274.82000732421875,275.5899963378906,274.0,274.2699890136719,1517416
2025-12-15 15:15:00+00:00,223.97999572753906,224.06500244140625,222.88999938964844,223.02999877929688,1097453,641.010009765625,642.4299926757812,638.7000732421875,641.0549926757812,434022,309.114990234375,309.45001220703125,307.2349853515625,307.7300109863281,465402,94.09500122070312,94.37999725341797,93.86000061035156,94.00499725341797,780152,274.25,274.3399963378906,273.6199951171875,274.1449890136719,1123730
2025-12-15 15:30:00+00:00,223.0399932861328,224.1199951171875,222.98890686035156,224.0800018310547,860904,640.9299926757812,643.25,640.7999877929688,643.0599975585938,297601,307.7300109863281,309.3125,307.3500061035156,309.3125,356706,94.00499725341797,94.16999816894531,93.83499908447266,94.05500030517578,849937,274.1700134277344,274.80999755859375,273.9150085449219,274.55499267578125,1217234
2025-12-15 15:45:00+00:00,224.05999755859375,224.22000122070312,223.3820037841797,223.58999633789062,630934,643.1300048828125,645.6599731445312,643.0499877929688,645.4000244140625,399521,309.3299865722656,309.3900146484375,308.3901062011719,308.8900146484375,232812,94.05010223388672,94.44000244140625,93.98999786376953,94.20500183105469,633294,274.55499267578125,274.6300048828125,273.7200012207031,274.3699951171875,914738
2025-12-15 16:00:00+00:00,223.60000610351562,224.05499267578125,223.24000549316406,223.3699951171875,574515,645.4000244140625,647.2305297851562,644.630126953125,647.0250854492188,268703,308.8999938964844,309.010009765625,308.25,308.3500061035156,330949,94.20999908447266,94.5,94.0,94.06999969482422,553571,274.3900146484375,274.5054931640625,274.0400085449219,274.18499755859375,596694
2025-12-15 16:15:00+00:00,223.3800048828125,224.38999938964844,223.3800048828125,224.38999938964844,647054,646.9299926757812,650.760009765625,646.9299926757812,650.5451049804688,351622,308.3299865722656,309.29998779296875,308.29998779296875,308.8299865722656,323803,94.06999969482422,94.55999755859375,94.05000305175781,94.43000030517578,639126,274.1875,275.6404113769531,274.17999267578125,275.510009765625,766872
2025-12-15 16:30:00+00:00,224.44000244140625,224.5,222.9149932861328,222.93499755859375,745741,650.6199951171875,650.9598999023438,648.7645874023438,649.0,218921,308.8399963378906,308.8800048828125,307.42498779296875,307.6300048828125,916562,94.43000030517578,94.44100189208984,93.91999816894531,93.92379760742188,605761,275.5400085449219,275.69500732421875,274.2099914550781,274.2200012207031,573774
2025-12-15 16:45:00+00:00,222.9499969482422,223.44000244140625,222.83999633789062,222.9250030517578,590297,649.1699829101562,650.89501953125,648.6699829101562,649.97998046875,191965,307.54998779296875,308.17950439453125,307.31500244140625,307.5799865722656,205340,93.92500305175781,93.97000122070312,93.7699966430664,93.875,677390,274.2300109863281,275.20001220703125,274.1499938964844,274.95001220703125,597843
2025-12-15 17:00:00+00:00,222.92999267578125,223.3699951171875,222.80999755859375,222.81500244140625,989234,649.9500122070312,651.3900146484375,649.780029296875,650.7650146484375,226736,307.55999755859375,307.7099914550781,306.9200134277344,307.1600036621094,368381,93.87000274658203,94.04000091552734,93.7300033569336,94.01000213623047,506014,274.95001220703125,275.17999267578125,274.5199890136719,274.75,473767
2025-12-15 17:15:00+00:00,222.82000732421875,223.1199951171875,222.52000427246094,222.5449981689453,588838,650.7575073242188,650.7899780273438,648.9000854492188,650.3099975585938,209301,307.19000244140625,307.2099914550781,305.739990234375,306.1426086425781,461343,94.01000213623047,94.05000305175781,93.88500213623047,94.0,392110,274.7200012207031,275.1600036621094,274.489990234375,274.9200134277344,490900
2025-12-15 17:30:00+00:00,222.5449981689453,223.0800018310547,222.4600067138672,222.83999633789062,573064,650.3699951171875,651.8900146484375,649.635986328125,651.6900024414062,162636,306.239990234375,307.2300109863281,306.1300048828125,306.9331970214844,346618,94.00499725341797,94.2300033569336,93.94999694824219,94.1500015258789,521507,274.92498779296875,275.1000061035156,274.5400085449219,274.9544982910156,463189
2025-12-15 17:45:00+00:00,222.83999633789062,222.9149932861328,222.10000610351562,222.63999938964844,555254,651.6900024414062,652.0,649.239990234375,650.510009765625,183084,306.93499755859375,307.04998779296875,306.1000061035156,306.9599914550781,255071,94.1541976928711,94.19999694824219,93.9000015258789,94.03500366210938,395934,274.9700012207031,275.0799865722656,274.3800048828125,274.70001220703125,513987
2025-12-15 18:00:00+00:00,222.6199951171875,222.89999389648438,222.4199981689453,222.80999755859375,439217,650.530029296875,652.25,650.2100219726562,652.0599975585938,130533,306.9599914550781,307.8598937988281,306.7300109863281,307.7799987792969,193661,94.03500366210938,94.05989837646484,93.76000213623047,94.0199966430664,559468,274.69500732421875,274.80999755859375,274.25,274.4726867675781,480794
2025-12-15 18:15:00+00:00,222.8000030517578,222.8800048828125,222.17999267578125,222.375,443021,651.9949951171875,652.3200073242188,649.4705810546875,650.219970703125,171201,307.7900085449219,307.8999938964844,307.1700134277344,307.45001220703125,211172,94.0198974609375,94.04989624023438,93.56999969482422,93.6449966430664,819181,274.4776916503906,274.5199890136719,273.7300109863281,274.0400085449219,534718
2025-12-15 18:30:00+00:00,222.3800048828125,222.5399932861328,222.17999267578125,222.5050048828125,445845,650.0999755859375,650.97998046875,649.25,650.8189086914062,139315,307.4447937011719,308.3299865722656,307.43499755859375,308.30499267578125,188663,93.6449966430664,93.80999755859375,93.52999877929688,93.76499938964844,440723,274.0199890136719,274.25,273.44000244140625,273.69500732421875,542006
2025-12-15 18:45:00+00:00,222.50999450683594,222.91000366210938,222.47149658203125,222.77000427246094,431265,650.85498046875,651.4799194335938,650.1849975585938,651.0499877929688,129853,308.30999755859375,308.94000244140625,308.2799987792969,308.75,214111,93.76499938964844,94.0199966430664,93.72000122070312,93.97000122070312,489930,273.70330810546875,274.0799865722656,273.6700134277344,273.9100036621094,528277
2025-12-15 19:00:00+00:00,222.77000427246094,223.43499755859375,222.75390625,222.97000122070312,999784,651.0999755859375,652.1599731445312,650.9400024414062,651.5399780273438,141397,308.7099914550781,309.3699951171875,308.6600036621094,309.04998779296875,460366,93.9749984741211,94.06999969482422,93.83000183105469,94.01499938964844,544469,273.9049987792969,274.1499938964844,273.510009765625,273.5199890136719,610665
2025-12-15 19:15:00+00:00,222.9499969482422,223.32989501953125,222.7899932861328,223.22259521484375,438652,651.4299926757812,652.0599975585938,650.7999877929688,651.219970703125,135281,308.989990234375,309.04998779296875,308.45001220703125,308.5400085449219,171508,94.01499938964844,94.16500091552734,93.90499877929688,93.95989990234375,466821,273.510009765625,273.5299987792969,273.0799865722656,273.3699951171875,749205
2025-12-15 19:30:00+00:00,223.22999572753906,223.35499572753906,223.02000427246094,223.17999267578125,450839,651.2750244140625,651.5999755859375,650.8499755859375,651.4600219726562,132532,308.57000732421875,308.75,308.239990234375,308.29998779296875,225941,93.95500183105469,94.01000213623047,93.7699966430664,93.79010009765625,388669,273.3800048828125,273.44000244140625,272.8399963378906,273.1799011230469,677341
2025-12-15 19:45:00+00:00,223.1898956298828,223.3300018310547,222.7899932861328,223.2445068359375,455755,651.3099975585938,651.6199951171875,650.5900268554688,651.14501953125,172977,308.3599853515625,308.9599914550781,308.150390625,308.8500061035156,229412,93.79000091552734,93.94999694824219,93.7300033569336,93.93499755859375,615703,273.17999267578125,273.5799865722656,273.07501220703125,273.5404968261719,669894
2025-12-15 20:00:00+00:00,223.24000549316406,223.41000366210938,222.83999633789062,222.8701934814453,577678,651.0900268554688,651.5399169921875,649.9099731445312,651.1699829101562,197940,308.82000732421875,309.4410095214844,308.30999755859375,309.25,288958,93.94000244140625,93.94000244140625,93.7750015258789,93.79499816894531,643498,273.5400085449219,273.67999267578125,273.2300109863281,273.4800109863281,684822
2025-12-15 20:15:00+00:00,222.875,223.0050048828125,222.5200958251953,222.6649932861328,600891,651.1950073242188,651.5598754882812,650.2100219726562,650.9949951171875,210533,309.260009765625,309.42999267578125,309.0299987792969,309.364990234375,308492,93.79930114746094,93.80000305175781,93.5999984741211,93.69499969482422,608493,273.4849853515625,273.8424987792969,273.3900146484375,273.80499267578125,772559
2025-12-15 20:30:00+00:00,222.69000244140625,222.7465057373047,222.25,222.32000732421875,703671,651.0499877929688,651.4099731445312,649.9299926757812,650.5850219726562,256160,309.3599853515625,309.510009765625,308.4700012207031,308.6600036621094,302999,93.69499969482422,93.70999908447266,93.55000305175781,93.58499908447266,10743596,273.80999755859375,273.8999938964844,273.5199890136719,273.6789855957031,868814
2025-12-15 20:45:00+00:00,222.32000732421875,222.72000122070312,221.8800048828125,222.5500030517578,3494313,650.5499877929688,653.0,647.125,647.5,1067579,308.6654052734375,309.54998779296875,308.6099853515625,309.3389892578125,832452,93.58499908447266,93.86499786376953,93.56999969482422,93.76000213623047,2761527,273.6700134277344,274.7200012207031,273.57000732421875,274.114990234375,3235616
2025-12-16 14:30:00+00:00,223.13999938964844,223.6479949951172,222.05999755859375,222.36500549316406,3125285,643.239990234375,650.0,643.2000122070312,647.89501953125,557294,305.8599853515625,307.8949890136719,304.1000061035156,307.57000732421875,1373845,93.87999725341797,94.1698989868164,93.31999969482422,93.5199966430664,1796591,272.82000732421875,273.92999267578125,271.7900085449219,272.375,2544995
2025-12-16 14:45:00+00:00,222.39999389648438,223.66000366210938,221.9008026123047,223.2899932861328,1171161,647.97998046875,653.8400268554688,647.4650268554688,653.6517944335938,393311,307.6099853515625,311.0928955078125,307.0600891113281,310.9800109863281,610840,93.52999877929688,94.13999938964844,93.33000183105469,93.98999786376953,975851,272.3800048828125,274.0299987792969,272.20001220703125,273.6099853515625,897018
2025-12-16 15:00:00+00:00,223.30499267578125,223.5500030517578,222.42999267578125,222.96499633789062,801483,653.739990234375,654.5999755859375,651.510009765625,652.2081298828125,332771,310.95001220703125,311.8450012207031,309.0,309.4200134277344,837072,94.0,94.29499816894531,93.8949966430664,94.18900299072266,1020545,273.7099914550781,273.94000244140625,272.54998779296875,273.25518798828125,847860
2025-12-16 15:15:00+00:00,222.93499755859375,223.07000732421875,221.93499755859375,222.36500549316406,650908,652.1500244140625,652.2999877929688,648.3400268554688,649.3099975585938,252142,309.30999755859375,309.4468078613281,307.6200866699219,308.92999267578125,458872,94.18499755859375,94.23999786376953,93.81999969482422,93.94950103759766,683368,273.2550048828125,273.42999267578125,272.54998779296875,273.1700134277344,686218
2025-12-16 15:30:00+00:00,222.2899932861328,223.25,222.27999877929688,223.19000244140625,728890,649.2849731445312,652.0,648.5989990234375,651.8568115234375,270433,308.89410400390625,309.44000244140625,307.92999267578125,308.6628112792969,338914,93.94499969482422,94.16000366210938,93.7300033569336,94.14340209960938,794752,273.1700134277344,273.57000732421875,272.5,273.32989501953125,691203
2025-12-16 15:45:00+00:00,223.17999267578125,223.47999572753906,222.92999267578125,223.33999633789062,632071,651.8099975585938,653.6799926757812,651.0,653.1124877929688,204721,308.6700134277344,309.19000244140625,308.1499938964844,308.4049987792969,230833,94.1449966430664,94.38999938964844,94.08999633789062,94.3499984741211,765585,273.3299865722656,273.82000732421875,273.20001220703125,273.4200134277344,502446
2025-12-16 16:00:00+00:00,223.34500122070312,223.47999572753906,222.9199981689453,222.9499969482422,505250,653.22998046875,653.75,651.3300170898438,651.3944091796875,181154,308.5080871582031,308.8299865722656,307.1499938964844,307.30999755859375,311298,94.34500122070312,94.43499755859375,94.02999877929688,94.06500244140625,512705,273.4200134277344,273.739990234375,273.1099853515625,273.1799011230469,519488
2025-12-16 16:15:00+00:00,222.92999267578125,222.9698944091797,222.5749969482422,222.75,714111,651.260009765625,651.5505981445312,649.4400024414062,650.3599853515625,185547,307.239990234375,307.3699951171875,305.9200134277344,306.3599853515625,392398,94.06999969482422,94.33000183105469,93.93009948730469,94.29010009765625,435769,273.1600036621094,273.2101135253906,272.57000732421875,272.80999755859375,568922
2025-12-16 16:30:00+00:00,222.75999450683594,222.86000061035156,222.3000030517578,222.75999450683594,504315,650.239990234375,650.6500244140625,648.2249755859375,650.1400146484375,235211,306.3800048828125,306.6700134277344,305.6600036621094,306.1400146484375,370907,94.29070281982422,94.44999694824219,94.25,94.375,479072,272.79998779296875,273.44000244140625,272.69000244140625,273.32000732421875,498471
2025-12-16 16:45:00+00:00,222.74000549316406,223.24000549316406,222.4550018310547,223.1699981689453,411702,650.1099853515625,652.6199951171875,649.85498046875,652.3800048828125,210312,306.1400146484375,306.9200134277344,305.8778991699219,306.8900146484375,273665,94.37999725341797,94.58999633789062,94.375,94.56999969482422,553625,273.3599853515625,273.94000244140625,273.0799865722656,273.9100036621094,447112
2025-12-16 17:00:00+00:00,223.1999969482422,223.2615966796875,222.60000610351562,222.9208984375,540276,652.2899780273438,652.7999877929688,650.5999755859375,652.0989990234375,147944,306.8900146484375,307.17999267578125,306.1600036621094,306.6300048828125,466376,94.56500244140625,94.6500015258789,94.33999633789062,94.52559661865234,625311,273.8900146484375,274.2799987792969,273.4700012207031,273.8550109863281,635025
2025-12-16 17:15:00+00:00,222.91000366210938,222.97000122070312,222.22000122070312,222.30999755859375,409051,652.0900268554688,652.6796875,650.9801025390625,651.3699951171875,115123,306.6300048828125,306.77911376953125,305.55999755859375,305.69500732421875,2874708,94.5250015258789,94.67500305175781,94.3499984741211,94.46499633789062,381355,273.8399963378906,274.0400085449219,273.1600036621094,273.20001220703125,349196
2025-12-16 17:30:00+00:00,222.3000030517578,222.63999938964844,221.99000549316406,222.1699981689453,463860,651.3699951171875,652.6799926757812,650.8499755859375,651.4550170898438,186424,305.7200012207031,306.6199951171875,305.1199951171875,305.2799987792969,196191,94.45999908447266,94.5,94.17500305175781,94.21089935302734,438016,273.19989013671875,273.489990234375,272.6400146484375,272.7184143066406,451298
2025-12-16 17:45:00+00:00,222.17999267578125,222.35000610351562,221.89999389648438,222.02000427246094,401441,651.6099853515625,651.7299194335938,649.5599975585938,649.6998901367188,170228,305.2900085449219,305.3599853515625,304.42999267578125,304.42999267578125,341994,94.22000122070312,94.27999877929688,93.95999908447266,93.97019958496094,520774,272.7200012207031,272.8399963378906,272.1000061035156,272.17999267578125,531395
2025-12-16 18:00:00+00:00,222.0,222.13999938964844,221.3679962158203,221.67999267578125,591107,649.5,650.9987182617188,649.25,650.9450073242188,145562,304.42999267578125,305.1099853515625,303.8299865722656,305.04010009765625,506113,93.9749984741211,94.25,93.80000305175781,94.2300033569336,630262,272.1700134277344,272.5299987792969,271.79998779296875,272.2699890136719,662466
2025-12-16 18:15:00+00:00,221.66000366210938,221.66000366210938,221.13040161132812,221.47579956054688,576727,650.9099731445312,650.9400024414062,649.739990234375,650.2650146484375,107996,304.9800109863281,305.0899963378906,304.42999267578125,304.45001220703125,273515,94.23320007324219,94.26000213623047,94.05999755859375,94.25800323486328,504148,272.2699890136719,272.5400085449219,272.06060791015625,272.1300048828125,473372
2025-12-16 18:30:00+00:00,221.49000549316406,222.49000549316406,221.49000549316406,222.47999572753906,622514,650.3300170898438,653.4299926757812,650.3300170898438,653.3250122070312,193819,304.4599914550781,306.0274963378906,304.1499938964844,306.0,331451,94.26589965820312,94.62799835205078,94.2300033569336,94.6050033569336,529405,272.135009765625,273.42999267578125,272.135009765625,273.4200134277344,619122
2025-12-16 18:45:00+00:00,222.47999572753906,222.6466064453125,222.35000610351562,222.55990600585938,472536,653.3200073242188,654.239990234375,653.0700073242188,653.6799926757812,242647,305.989990234375,306.3299865722656,305.8301086425781,306.1000061035156,267852,94.61000061035156,94.66999816894531,94.37000274658203,94.45500183105469,478165,273.42999267578125,273.9100036621094,273.4200134277344,273.7099914550781,511380
2025-12-16 19:00:00+00:00,222.51499938964844,222.5915985107422,221.89999389648438,221.9615936279297,448103,653.6199951171875,654.2999877929688,653.02001953125,653.594970703125,211565,306.0899963378906,306.26708984375,305.6600036621094,305.9599914550781,250539,94.45500183105469,94.51000213623047,94.31999969482422,94.34500122070312,370801,273.70001220703125,273.760009765625,273.0199890136719,273.1300048828125,491173
2025-12-16 19:15:00+00:00,221.9499969482422,222.08999633789062,221.7100067138672,222.08999633789062,397806,653.5349731445312,655.22998046875,653.2899780273438,655.0800170898438,264568,305.9599914550781,306.0950012207031,305.3900146484375,306.0899963378906,275747,94.34500122070312,94.43000030517578,94.23999786376953,94.38500213623047,414231,273.125,273.57550048828125,272.989990234375,273.56500244140625,386363
