Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-26 16:30:00+00:00,239.85499572753906,240.0,239.35009765625,239.52999877929688,454473,672.2650146484375,673.1199951171875,671.280029296875,672.97998046875,226701,85.93499755859375,86.04000091552734,85.87000274658203,85.96029663085938,489446,255.0850067138672,255.27999877929688,254.80999755859375,255.0,1077473,334.760009765625,335.7300109863281,334.69000244140625,335.1499938964844,460301
2026-01-26 16:45:00+00:00,239.52499389648438,239.7899932861328,239.4199981689453,239.6999969482422,421816,672.9749755859375,674.0999755859375,672.2999877929688,672.3900146484375,286906,85.96499633789062,86.04000091552734,85.91000366210938,85.9749984741211,446722,255.00990295410156,255.25,254.60000610351562,254.86000061035156,632106,335.148193359375,335.6499938964844,334.9429016113281,335.6499938964844,2079572
2026-01-26 17:00:00+00:00,239.69000244140625,240.1300048828125,239.6199951171875,239.9550018310547,661158,672.3800048828125,674.8300170898438,671.9199829101562,674.1090087890625,303405,85.97000122070312,85.98999786376953,85.87000274658203,85.88500213623047,465124,254.8699951171875,255.4199981689453,254.25999450683594,254.2899932861328,818089,335.6499938964844,336.34991455078125,335.6099853515625,335.8900146484375,199632
2026-01-26 17:15:00+00:00,239.9595947265625,240.02000427246094,239.55999755859375,239.6300048828125,387060,674.25,674.7899780273438,673.4849853515625,674.1500244140625,233028,85.88500213623047,86.0,85.83999633789062,85.9446029663086,560494,254.28900146484375,254.8498992919922,254.28900146484375,254.5,487558,335.860107421875,336.2900085449219,335.67999267578125,336.05499267578125,283993
2026-01-26 17:30:00+00:00,239.60000610351562,239.6300048828125,239.00999450683594,239.3300018310547,398485,674.0999755859375,674.6199951171875,673.3300170898438,674.4500122070312,220728,85.9446029663086,86.13980102539062,85.9292984008789,86.05999755859375,628755,254.47000122070312,254.75,254.42999267578125,254.66000366210938,495724,336.05499267578125,336.07000732421875,335.6099853515625,335.8900146484375,224109
2026-01-26 17:45:00+00:00,239.32000732421875,239.3300018310547,238.86000061035156,239.00999450683594,556060,674.380126953125,674.47998046875,673.4000244140625,673.6951293945312,249378,86.06500244140625,86.08000183105469,85.69999694824219,85.72000122070312,568287,254.6627960205078,254.66990661621094,254.0800018310547,254.3300018310547,463095,335.8800048828125,335.927001953125,335.30999755859375,335.4700012207031,266276
2026-01-26 18:00:00+00:00,239.01499938964844,239.41000366210938,238.9199981689453,239.05999755859375,337088,673.6950073242188,674.719970703125,673.2296752929688,673.344970703125,234314,85.7249984741211,85.93000030517578,85.69999694824219,85.9000015258789,626843,254.3300018310547,254.47999572753906,254.0800018310547,254.24000549316406,458423,335.4200134277344,335.80999755859375,334.79998779296875,335.1199951171875,285153
2026-01-26 18:15:00+00:00,239.0500030517578,239.2899932861328,238.97999572753906,239.0800018310547,297150,673.3240966796875,674.219970703125,672.5499877929688,672.8150024414062,202557,85.89790344238281,85.9800033569336,85.86000061035156,85.94499969482422,449699,254.23500061035156,254.69000244140625,254.08999633789062,254.64999389648438,444291,335.1000061035156,335.5719909667969,334.9649963378906,335.2149963378906,212000
2026-01-26 18:30:00+00:00,239.0800018310547,239.36000061035156,238.96009826660156,238.98789978027344,458287,672.7849731445312,672.9199829101562,671.8800048828125,672.7111206054688,158316,85.94499969482422,85.98999786376953,85.83999633789062,85.94499969482422,687248,254.63999938964844,255.1699981689453,254.32000732421875,254.58999633789062,598755,335.260009765625,335.69000244140625,335.1300964355469,335.2799987792969,178741
2026-01-26 18:45:00+00:00,238.99949645996094,239.22999572753906,238.86000061035156,239.1699981689453,334898,672.72998046875,674.1799926757812,672.1699829101562,673.5850219726562,202566,85.94499969482422,86.00499725341797,85.79000091552734,85.86229705810547,527216,254.59500122070312,255.35000610351562,254.47999572753906,255.11000061035156,742727,335.2699890136719,335.3699951171875,334.9200134277344,335.1300048828125,171314
2026-01-26 19:00:00+00:00,239.1699981689453,239.3300018310547,238.99000549316406,239.23500061035156,346015,673.5599975585938,674.6900024414062,673.1215209960938,674.2772827148438,262037,85.86990356445312,85.94000244140625,85.80999755859375,85.86499786376953,589535,255.10000610351562,255.55320739746094,255.10000610351562,255.43499755859375,829052,335.135009765625,335.690185546875,334.95001220703125,335.6000061035156,263092
2026-01-26 19:15:00+00:00,239.24000549316406,239.55799865722656,239.22000122070312,239.44000244140625,375215,674.2750244140625,675.280029296875,674.1199951171875,674.8729858398438,291494,85.86499786376953,85.868896484375,85.73999786376953,85.7750015258789,476974,255.45010375976562,255.97000122070312,255.27999877929688,255.94000244140625,843283,335.6000061035156,335.6099853515625,334.7699890136719,335.1700134277344,241204
2026-01-26 19:30:00+00:00,239.44000244140625,239.50999450683594,239.19000244140625,239.20010375976562,390514,674.8743286132812,675.280029296875,673.7550048828125,674.6599731445312,214312,85.77010345458984,85.98999786376953,85.76010131835938,85.96499633789062,460597,255.92999267578125,256.2650146484375,255.7100067138672,256.1300048828125,841819,335.1300048828125,335.1600036621094,334.1300964355469,334.79998779296875,216977
2026-01-26 19:45:00+00:00,239.22000122070312,239.4499969482422,238.9199981689453,239.3101043701172,451387,674.655029296875,674.75,673.5,673.7899780273438,240023,85.96499633789062,86.0009994506836,85.89949798583984,85.96499633789062,549867,256.1400146484375,256.55999755859375,256.07501220703125,256.1000061035156,9699907,334.82501220703125,335.1099853515625,334.3750915527344,334.3750915527344,272167
2026-01-26 20:00:00+00:00,239.27999877929688,239.89999389648438,239.1999969482422,239.5399932861328,466239,673.6699829101562,673.77001953125,672.0139770507812,673.3389892578125,265541,85.96499633789062,86.05000305175781,85.94999694824219,86.0,436132,256.1050109863281,256.3699951171875,255.72999572753906,255.8000030517578,553597,334.3900146484375,334.6700134277344,333.9700012207031,334.535400390625,255798
2026-01-26 20:15:00+00:00,239.5449981689453,239.55999755859375,239.19000244140625,239.24000549316406,447468,673.3699951171875,674.260009765625,672.22998046875,673.989990234375,287458,85.99500274658203,86.04000091552734,85.8499984741211,86.02999877929688,614193,255.80999755859375,255.9600067138672,255.47000122070312,255.72500610351562,927569,334.5350036621094,334.69000244140625,334.2799987792969,334.385009765625,296876
2026-01-26 20:30:00+00:00,239.1999969482422,239.5800018310547,239.1999969482422,239.4149932861328,442136,674.0,674.239990234375,672.1400146484375,673.2252807617188,353020,86.02999877929688,86.05999755859375,85.94999694824219,85.99500274658203,632951,255.72999572753906,255.99000549316406,255.4550018310547,255.5050048828125,919533,334.3299865722656,334.6099853515625,333.9200134277344,334.05499267578125,326950
2026-01-26 20:45:00+00:00,239.38999938964844,239.4199981689453,238.18499755859375,238.4199981689453,2153770,673.1900024414062,673.8900146484375,671.9000244140625,672.3200073242188,702377,85.99500274658203,86.05999755859375,85.6500015258789,85.70500183105469,2555162,255.50999450683594,255.64999389648438,254.89999389648438,255.4199981689453,13299580,334.0400085449219,334.19000244140625,333.3399963378906,333.6000061035156,926241
2026-01-27 14:30:00+00:00,239.6750030517578,240.27000427246094,238.0800018310547,239.58999633789062,2845981,674.6500244140625,676.8150024414062,667.3109741210938,669.0599975585938,1289329,85.2750015258789,85.5,83.88999938964844,84.18000030517578,4012545,259.1400146484375,260.7724914550781,258.6600036621094,260.5899963378906,5329210,335.5849914550781,338.0299987792969,333.75,336.3500061035156,1730949
2026-01-27 14:45:00+00:00,239.58999633789062,239.99000549316406,238.6999969482422,238.77999877929688,1035060,669.1099853515625,673.0,667.510009765625,671.0499877929688,536842,84.17990112304688,84.67500305175781,83.95999908447266,84.3550033569336,1570744,260.6000061035156,261.95001220703125,260.3800048828125,261.4649963378906,2577343,336.3500061035156,338.20001220703125,335.94000244140625,338.1400146484375,719333
2026-01-27 15:00:00+00:00,238.75999450683594,240.67999267578125,238.72000122070312,240.47500610351562,1029291,671.1699829101562,671.5900268554688,664.6599731445312,668.7059936523438,503994,84.3499984741211,84.6500015258789,84.23999786376953,84.57499694824219,1318374,261.4800109863281,261.5799865722656,259.95001220703125,260.0299987792969,1753863,338.1600036621094,338.20001220703125,336.6050109863281,337.07000732421875,424844
2026-01-27 15:15:00+00:00,240.47000122070312,242.2899932861328,240.42999267578125,242.0399932861328,1494447,668.6500244140625,671.8350219726562,668.4801025390625,671.094970703125,281945,84.57499694824219,84.7699966430664,84.30000305175781,84.41449737548828,1064570,260.04998779296875,260.2099914550781,259.5299987792969,259.8450012207031,1252357,337.0799865722656,337.67999267578125,336.7200012207031,336.7650146484375,267118
2026-01-27 15:30:00+00:00,242.02999877929688,242.92990112304688,241.4600067138672,241.58999633789062,1246902,671.0499877929688,672.8499755859375,670.5,670.989990234375,328064,84.41500091552734,84.72000122070312,84.30349731445312,84.7155990600586,3849701,259.8599853515625,260.54998779296875,259.760009765625,260.3800048828125,880061,336.739990234375,337.53009033203125,336.3599853515625,337.489990234375,301297
2026-01-27 15:45:00+00:00,241.58999633789062,241.97999572753906,240.82000732421875,241.0399932861328,698951,670.9310302734375,671.0499877929688,669.5889892578125,670.4949951171875,251981,84.71399688720703,84.86000061035156,84.43000030517578,84.53500366210938,855229,260.3500061035156,260.67999267578125,260.0199890136719,260.3399963378906,687420,337.54998779296875,337.8070068359375,336.9800109863281,337.5299987792969,261539
2026-01-27 16:00:00+00:00,241.02999877929688,242.2899932861328,241.0,242.24000549316406,933487,670.4099731445312,672.75,670.4099731445312,671.280029296875,232865,84.52999877929688,84.77999877929688,84.36499786376953,84.75499725341797,763027,260.3599853515625,261.239990234375,260.3500061035156,261.1499938964844,867816,337.510009765625,337.69000244140625,336.8349914550781,336.8699951171875,195026
2026-01-27 16:15:00+00:00,242.24000549316406,242.30999755859375,241.72500610351562,241.77000427246094,635420,671.2949829101562,671.7249755859375,669.8200073242188,669.9600219726562,219404,84.75499725341797,84.77999877929688,84.52999877929688,84.54499816894531,701779,261.1449890136719,261.3900146484375,260.6099853515625,260.7200012207031,827598,336.8299865722656,336.9100036621094,336.17999267578125,336.20001220703125,243595
2026-01-27 16:30:00+00:00,241.75999450683594,242.24000549316406,241.75,242.21499633789062,612902,669.9450073242188,670.510009765625,669.10009765625,670.1099853515625,164789,84.54499816894531,84.67500305175781,84.40499877929688,84.57499694824219,644192,260.7200012207031,261.1499938964844,260.4700012207031,260.9068908691406,611187,336.20001220703125,336.2200012207031,335.8163146972656,336.0199890136719,202905
2026-01-27 16:45:00+00:00,242.2198944091797,242.89999389648438,242.02999877929688,242.49000549316406,737714,670.135009765625,670.469970703125,669.0255126953125,669.1400146484375,161828,84.57499694824219,84.62000274658203,84.45999908447266,84.50279998779297,605056,260.9100036621094,261.047607421875,260.7300109863281,260.7799987792969,525215,336.0400085449219,336.2449951171875,335.5799865722656,335.7900085449219,235551
2026-01-27 17:00:00+00:00,242.47999572753906,242.5500030517578,241.77999877929688,242.14999389648438,579337,669.1799926757812,670.1900024414062,668.3300170898438,668.7249755859375,201464,84.5,84.52549743652344,84.26499938964844,84.36499786376953,564509,260.7699890136719,261.1700134277344,260.739990234375,260.9100036621094,558986,335.760009765625,335.92999267578125,335.3800048828125,335.5799865722656,209460
2026-01-27 17:15:00+00:00,242.13999938964844,242.4600067138672,241.88999938964844,242.35000610351562,640193,668.6599731445312,669.0700073242188,667.030029296875,668.0700073242188,208409,84.3635025024414,84.41000366210938,84.18000030517578,84.20500183105469,510128,260.8900146484375,261.3599853515625,260.82000732421875,261.30999755859375,480599,335.55999755859375,335.9599914550781,335.4150085449219,335.82000732421875,203073
2026-01-27 17:30:00+00:00,242.33999633789062,242.46499633789062,241.7100067138672,241.9600067138672,491224,668.0549926757812,668.219970703125,667.0399780273438,667.094970703125,139048,84.20079803466797,84.25,84.04000091552734,84.13999938964844,823141,261.30010986328125,261.3500061035156,260.8500061035156,260.8500061035156,428161,335.79998779296875,335.8500061035156,335.3500061035156,335.4700012207031,208511
2026-01-27 17:45:00+00:00,241.99000549316406,242.3874053955078,241.79989624023438,242.25,403030,667.14990234375,668.5800170898438,666.8599853515625,667.5,176298,84.13500213623047,84.27999877929688,84.12999725341797,84.27459716796875,480568,260.8500061035156,260.92999267578125,260.6199951171875,260.7099914550781,488063,335.489990234375,335.79998779296875,334.9800109863281,335.0249938964844,279067
2026-01-27 18:00:00+00:00,242.27999877929688,242.36279296875,241.7100067138672,242.36000061035156,461359,667.4650268554688,667.6699829101562,665.8900146484375,667.1699829101562,353044,84.2750015258789,84.29000091552734,84.11000061035156,84.22000122070312,528764,260.70001220703125,261.1300048828125,260.5199890136719,260.9801025390625,554248,335.0400085449219,335.19000244140625,334.79998779296875,335.1199951171875,214438
2026-01-27 18:15:00+00:00,242.36000061035156,243.1591033935547,242.35499572753906,243.0800018310547,588914,667.1832885742188,668.2550048828125,666.5399780273438,668.0999755859375,211266,84.21499633789062,84.36000061035156,84.19000244140625,84.34989929199219,461881,260.9800109863281,260.9999084472656,260.2301025390625,260.2550048828125,518619,335.0899963378906,335.625,335.05999755859375,335.40069580078125,200528
2026-01-27 18:30:00+00:00,243.08999633789062,243.80999755859375,242.98260498046875,243.0500030517578,1014891,668.1699829101562,668.8458251953125,667.760009765625,668.1099853515625,172777,84.34500122070312,84.55750274658203,84.33999633789062,84.42500305175781,545380,260.2699890136719,260.3599853515625,259.79998779296875,259.8500061035156,836748,335.3900146484375,335.6600036621094,335.1600036621094,335.6199951171875,219796
2026-01-27 18:45:00+00:00,243.0399932861328,243.75,243.0399932861328,243.52499389648438,567301,668.1400146484375,671.1900024414062,668.1400146484375,670.3099975585938,186206,84.42500305175781,84.58000183105469,84.41999816894531,84.55999755859375,515883,259.848388671875,259.9700012207031,259.5199890136719,259.82000732421875,592221,335.6400146484375,336.14739990234375,335.489990234375,335.8699951171875,249781
2026-01-27 19:00:00+00:00,243.52999877929688,243.82000732421875,243.13999938964844,243.6999969482422,853107,670.3099975585938,670.9000244140625,669.6199951171875,670.280029296875,173258,84.55000305175781,84.83499908447266,84.5250015258789,84.82499694824219,625273,259.8399963378906,260.0199890136719,259.5299987792969,259.80999755859375,570380,335.8599853515625,335.9200134277344,335.3500061035156,335.8900146484375,290321
2026-01-27 19:15:00+00:00,243.7100067138672,243.9600067138672,243.36000061035156,243.8249969482422,770931,670.22998046875,671.52001953125,670.1400146484375,671.47998046875,113089,84.82499694824219,85.14540100097656,84.82499694824219,85.13500213623047,816045,259.80999755859375,259.9700012207031,259.6199951171875,259.875,505280,335.8800048828125,335.989990234375,335.5899963378906,335.8699951171875,257386
2026-01-27 19:30:00+00:00,243.83999633789062,244.32980346679688,243.67999267578125,244.0500030517578,756186,671.489990234375,671.5800170898438,670.3400268554688,671.1599731445312,160153,85.13500213623047,85.20999908447266,85.08000183105469,85.10880279541016,596147,259.875,259.8999938964844,259.5150146484375,259.6050109863281,541752,335.8800048828125,336.07000732421875,335.7699890136719,335.8349914550781,167209
2026-01-27 19:45:00+00:00,244.07000732421875,244.8800048828125,243.99000549316406,244.1300048828125,820982,671.1174926757812,672.719970703125,671.0,672.510009765625,190211,85.1050033569336,85.19999694824219,85.00499725341797,85.17500305175781,660930,259.6099853515625,260.0400085449219,259.17498779296875,259.739990234375,788484,335.8500061035156,335.95001220703125,335.572509765625,335.6050109863281,211535
2026-01-27 20:00:00+00:00,244.1300048828125,244.64999389648438,244.09500122070312,244.41000366210938,877792,672.5900268554688,673.1599731445312,671.8499755859375,672.8350219726562,260120,85.17500305175781,85.36499786376953,85.17459869384766,85.33499908447266,666339,259.7449951171875,259.9667053222656,259.45001220703125,259.6199951171875,603931,335.57000732421875,336.05999755859375,335.5249938964844,336.010009765625,240844
2026-01-27 20:15:00+00:00,244.41000366210938,244.47999572753906,243.88999938964844,244.02999877929688,770738,672.9299926757812,675.719970703125,672.8699951171875,675.5900268554688,424001,85.33499908447266,85.33999633789062,85.16000366210938,85.28500366210938,770433,259.614990234375,259.6400146484375,259.1499938964844,259.3800048828125,668119,336.0199890136719,336.0249938964844,335.7799987792969,335.7950134277344,253182
2026-01-27 20:30:00+00:00,244.0399932861328,244.77000427246094,243.82000732421875,244.5800018310547,871214,675.4500122070312,676.52001953125,673.7700805664062,674.4149780273438,422969,85.28500366210938,85.40560150146484,85.22000122070312,85.30999755859375,739862,259.385009765625,259.67498779296875,259.2149963378906,259.3399963378906,891298,335.7900085449219,335.79998779296875,335.3699951171875,335.4100036621094,317255
2026-01-27 20:45:00+00:00,244.57000732421875,244.85000610351562,244.47999572753906,244.6699981689453,11882767,674.3900146484375,674.8800048828125,672.5399780273438,672.969970703125,600057,85.30500030517578,85.5999984741211,85.2249984741211,85.5999984741211,2510791,259.3299865722656,259.5400085449219,258.2099914550781,258.2799987792969,1823853,335.3999938964844,335.4700012207031,334.6000061035156,334.9800109863281,990559
2026-01-28 14:30:00+00:00,246.3000030517578,247.1199951171875,245.0800018310547,246.17999267578125,2868416,674.614990234375,675.5,670.7100219726562,672.8800048828125,945213,85.625,85.7300033569336,84.8499984741211,85.4000015258789,2646902,257.55999755859375,258.8550109863281,255.82000732421875,256.6300048828125,3189845,336.114990234375,336.55999755859375,334.6600036621094,336.4714050292969,1147371
2026-01-28 14:45:00+00:00,246.15499877929688,247.57000732421875,245.22189331054688,247.2899932861328,1516303,672.9000244140625,676.219970703125,672.8499755859375,675.3599853515625,591547,85.3998031616211,86.36019897460938,85.26499938964844,86.33999633789062,1387832,256.6799011230469,257.239990234375,255.72999572753906,256.1449890136719,1307599,336.5199890136719,337.05999755859375,334.5,336.05499267578125,512147
2026-01-28 15:00:00+00:00,247.27999877929688,247.77499389648438,245.52499389648438,245.55999755859375,1374840,675.3350219726562,677.677490234375,673.8200073242188,674.9199829101562,570514,86.33999633789062,86.47000122070312,85.94999694824219,85.95240020751953,1268588,256.1400146484375,256.75,255.21499633789062,256.4599914550781,1289781,336.0,336.9800109863281,335.6247863769531,336.6494140625,434458
2026-01-28 15:15:00+00:00,245.5500030517578,245.85000610351562,244.72999572753906,244.89999389648438,1049739,674.6600952148438,676.0,674.0100708007812,675.41748046875,365406,85.95999908447266,85.9800033569336,85.69000244140625,85.75,826090,256.4599914550781,257.04998779296875,256.0299987792969,256.0899963378906,816985,336.614990234375,337.5799865722656,335.95001220703125,336.25,440465
2026-01-28 15:30:00+00:00,244.89999389648438,245.08990478515625,243.58999633789062,243.69000244140625,1160837,675.4400024414062,675.8499755859375,670.530029296875,670.6199951171875,294119,85.75,86.0,85.43499755859375,85.50499725341797,856101,256.05999755859375,256.7099914550781,255.88999938964844,256.0209045410156,858201,336.2200012207031,336.3185119628906,333.3800048828125,333.5221862792969,328330
2026-01-28 15:45:00+00:00,243.6999969482422,243.98989868164062,242.85499572753906,243.10000610351562,1039603,670.530029296875,672.6699829101562,670.489990234375,671.9099731445312,349274,85.5,85.58999633789062,85.33999633789062,85.54989624023438,659130,256.0400085449219,256.2200012207031,255.72000122070312,255.83999633789062,669190,333.5899963378906,334.739990234375,333.5199890136719,334.29998779296875,441074
2026-01-28 16:00:00+00:00,243.11000061035156,243.44000244140625,242.7100067138672,243.19000244140625,777561,671.9050903320312,672.780029296875,669.3001098632812,669.9000244140625,283461,85.54010009765625,85.62000274658203,85.0999984741211,85.18009948730469,695014,255.83999633789062,256.2200012207031,255.6999969482422,255.9062042236328,537980,334.30999755859375,334.8349914550781,334.06500244140625,334.2799987792969,259074
2026-01-28 16:15:00+00:00,243.17999267578125,243.35000610351562,242.5800018310547,243.0800018310547,889329,669.9099731445312,670.4398803710938,669.0999755859375,669.9249877929688,236608,85.18499755859375,85.22000122070312,84.91000366210938,84.9749984741211,677854,255.89999389648438,256.0299987792969,255.25999450683594,255.49000549316406,680403,334.2900085449219,334.4700012207031,333.45001220703125,334.42999267578125,241586
2026-01-28 16:30:00+00:00,243.05999755859375,243.05999755859375,241.84500122070312,241.9700927734375,939269,669.989990234375,669.989990234375,667.9901123046875,668.1199951171875,217870,84.97000122070312,84.9800033569336,84.51000213623047,84.6050033569336,1035549,255.47000122070312,255.47999572753906,254.7899932861328,254.88999938964844,809877,334.3699951171875,334.44000244140625,333.8507080078125,333.8999938964844,170594
2026-01-28 16:45:00+00:00,241.97999572753906,242.36000061035156,241.52999877929688,241.80999755859375,917913,668.1199951171875,669.0,668.0,668.9550170898438,192236,84.6050033569336,84.68000030517578,84.44999694824219,84.58499908447266,767312,254.8800048828125,255.36500549316406,254.74000549316406,255.33999633789062,543199,333.83880615234375,333.9599914550781,332.9800109863281,333.2749938964844,291424
2026-01-28 17:00:00+00:00,241.80999755859375,242.8300018310547,241.8000030517578,242.6999969482422,659682,668.969970703125,671.0,668.8699951171875,670.969970703125,243884,84.5801010131836,84.69000244140625,84.5,84.66500091552734,804140,255.3300018310547,255.4199981689453,255.07809448242188,255.25,395773,333.260009765625,334.1099853515625,333.1499938964844,333.6050109863281,225673
2026-01-28 17:15:00+00:00,242.7100067138672,243.00999450683594,242.36000061035156,242.4425048828125,554057,670.9199829101562,671.5,668.6900024414062,669.2000122070312,318115,84.66500091552734,84.68000030517578,84.4000015258789,84.41000366210938,767396,255.23699951171875,255.39999389648438,254.66000366210938,254.82000732421875,481657,333.6000061035156,333.6000061035156,332.2200012207031,332.5,329159
2026-01-28 17:30:00+00:00,242.42999267578125,242.77999877929688,242.1699981689453,242.7100067138672,495990,669.1099853515625,671.0,668.8200073242188,670.7100219726562,207095,84.4000015258789,84.45999908447266,84.29499816894531,84.38500213623047,583578,254.8000030517578,255.11000061035156,254.50999450683594,255.02999877929688,453925,332.5,333.5350036621094,332.1300048828125,333.1000061035156,435026
2026-01-28 17:45:00+00:00,242.67999267578125,243.32000732421875,242.63999938964844,243.0399932861328,611513,670.6900024414062,671.6699829101562,669.7999877929688,669.7999877929688,159241,84.38800048828125,84.80999755859375,84.36000061035156,84.5250015258789,614630,255.02999877929688,255.11000061035156,254.72000122070312,254.8300018310547,501734,333.1000061035156,333.7001037597656,332.8100891113281,333.67999267578125,261264
2026-01-28 18:00:00+00:00,243.02999877929688,243.33999633789062,242.7100067138672,243.25999450683594,471916,669.7999877929688,670.7000122070312,669.02001953125,670.25,120386,84.5199966430664,84.81999969482422,84.43499755859375,84.78500366210938,564798,254.82000732421875,255.0,254.5399932861328,254.9550018310547,352062,333.6600036621094,333.9599914550781,333.2699890136719,333.8299865722656,191824
2026-01-28 18:15:00+00:00,243.2545928955078,243.39999389648438,242.85000610351562,242.94000244140625,531678,670.25,671.4500122070312,670.0,671.4099731445312,135726,84.78500366210938,84.83999633789062,84.62999725341797,84.70549774169922,667794,254.9499969482422,255.38999938964844,254.9499969482422,255.2550048828125,375427,333.82000732421875,334.57000732421875,333.7300109863281,334.44500732421875,163014
2026-01-28 18:30:00+00:00,242.94000244140625,243.0749969482422,242.6199951171875,242.8596954345703,448115,671.4600219726562,671.6799926757812,670.6099853515625,670.969970703125,140473,84.70500183105469,84.80500030517578,84.68000030517578,84.77999877929688,7257611,255.25999450683594,255.34500122070312,254.8800048828125,255.31500244140625,391362,334.4800109863281,334.6153869628906,333.8900146484375,333.8900146484375,165263
2026-01-28 18:45:00+00:00,242.86000061035156,243.1999969482422,242.77999877929688,243.0050048828125,432181,670.9199829101562,671.4600219726562,670.1923828125,670.2501220703125,151475,84.78379821777344,85.06500244140625,84.73999786376953,85.02580261230469,568762,255.32000732421875,255.8800048828125,255.14999389648438,255.656494140625,484107,333.9200134277344,334.6299133300781,333.739990234375,334.4549865722656,199281
2026-01-28 19:00:00+00:00,242.9250030517578,243.2904052734375,242.3249969482422,242.64999389648438,666618,670.25,671.1475219726562,669.3400268554688,669.8400268554688,180282,85.02999877929688,85.2698974609375,84.98999786376953,85.1500015258789,719160,255.66000366210938,255.86500549316406,254.9300994873047,255.00999450683594,486838,334.4599914550781,334.9200134277344,333.8299865722656,334.1449890136719,226106
2026-01-28 19:15:00+00:00,242.64999389648438,243.19000244140625,242.2100067138672,242.27000427246094,581262,669.77001953125,672.5800170898438,669.5999755859375,671.3900146484375,219303,85.15010070800781,85.2300033569336,84.9800033569336,85.00499725341797,444149,255.0,255.36940002441406,254.77999877929688,255.11000061035156,537150,334.1106872558594,335.17999267578125,333.8999938964844,334.9599914550781,278882
