Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29 16:30:00+00:00,231.5,231.57000732421875,231.27000427246094,231.34500122070312,321299,312.7699890136719,312.9100036621094,312.3550109863281,312.5950012207031,200232,657.75,658.0,655.5601196289062,655.6199951171875,187440,273.21881103515625,273.2900085449219,272.8299865722656,273.0199890136719,332731,93.83999633789062,93.95500183105469,93.76000213623047,93.7750015258789,363832
2025-12-29 16:45:00+00:00,231.33999633789062,231.5800018310547,231.32000732421875,231.38999938964844,308690,312.6099853515625,312.9100036621094,312.5799865722656,312.8900146484375,175602,655.5999755859375,656.7999877929688,655.5599975585938,655.9600219726562,187439,273.0249938964844,273.2699890136719,272.9599914550781,273.1499938964844,321001,93.7750015258789,93.8499984741211,93.72000122070312,93.78500366210938,389743
2025-12-29 17:00:00+00:00,231.38499450683594,231.4600067138672,231.22000122070312,231.4199981689453,290220,312.8599853515625,313.0,312.5278015136719,312.70001220703125,121390,656.02001953125,656.72998046875,655.8201293945312,655.9600219726562,115503,273.1499938964844,273.2850036621094,273.010009765625,273.1099853515625,282099,93.78500366210938,93.8499984741211,93.73500061035156,93.74500274658203,362078
2025-12-29 17:15:00+00:00,231.4199981689453,231.44000244140625,231.0399932861328,231.1300048828125,290144,312.6300048828125,312.95001220703125,312.6099853515625,312.760009765625,112847,655.9749755859375,656.0399780273438,655.0399780273438,655.489990234375,146067,273.1050109863281,273.2799987792969,272.9700012207031,273.0400085449219,267536,93.74500274658203,93.77999877929688,93.625,93.66000366210938,453975
2025-12-29 17:30:00+00:00,231.14999389648438,231.39999389648438,231.0800018310547,231.39500427246094,301073,312.7099914550781,313.55999755859375,312.67010498046875,313.3924865722656,145068,655.4249877929688,655.8400268554688,654.3900146484375,655.030029296875,147458,273.0400085449219,273.1401062011719,272.9502868652344,273.0849914550781,263844,93.66000366210938,93.79000091552734,93.66000366210938,93.78510284423828,298114
2025-12-29 17:45:00+00:00,231.39010620117188,231.61000061035156,231.34640502929688,231.55999755859375,252359,313.3999938964844,313.7300109863281,313.32000732421875,313.55999755859375,146446,655.030029296875,656.5999755859375,654.8599853515625,656.260009765625,123518,273.0909118652344,273.2699890136719,273.0201110839844,273.17999267578125,344015,93.78500366210938,93.87000274658203,93.73999786376953,93.8595962524414,331839
2025-12-29 18:00:00+00:00,231.5500030517578,231.55999755859375,231.41000366210938,231.5399932861328,199257,313.54998779296875,313.6000061035156,313.2900085449219,313.385009765625,145864,656.2100219726562,656.25,655.7000122070312,655.9484252929688,80884,273.1600036621094,273.489990234375,273.0801086425781,273.4599914550781,293132,93.8550033569336,93.8550033569336,93.66999816894531,93.68000030517578,337720
2025-12-29 18:15:00+00:00,231.55999755859375,231.83999633789062,231.47999572753906,231.50999450683594,309502,313.385009765625,313.79998779296875,313.385009765625,313.614990234375,100484,656.0999755859375,656.8200073242188,655.8599853515625,656.6849975585938,90805,273.4700012207031,273.6700134277344,273.44000244140625,273.6400146484375,2333561,93.68499755859375,93.91999816894531,93.67500305175781,93.91500091552734,475243
2025-12-29 18:30:00+00:00,231.50999450683594,231.77920532226562,231.41000366210938,231.5749969482422,289910,313.5968017578125,313.8599853515625,313.4200134277344,313.4200134277344,127087,656.6849975585938,657.5499877929688,656.3900146484375,657.0675048828125,117968,273.6300048828125,274.0,273.55999755859375,273.9638977050781,286783,93.91999816894531,93.98999786376953,93.83999633789062,93.84010314941406,363622
2025-12-29 18:45:00+00:00,231.5800018310547,231.5800018310547,231.2100067138672,231.33999633789062,362470,313.4100036621094,314.25,313.3500061035156,314.2200012207031,171177,657.0050048828125,657.030029296875,656.5,656.905029296875,92800,273.9800109863281,273.9800109863281,273.75,273.8955993652344,249363,93.84500122070312,93.90499877929688,93.83999633789062,93.8550033569336,286958
2025-12-29 19:00:00+00:00,231.35000610351562,231.3800048828125,231.16000366210938,231.1699981689453,277158,314.2001037597656,314.4599914550781,313.8500061035156,313.8999938964844,166692,657.0,657.3350219726562,656.6300048828125,657.0700073242188,94550,273.8999938964844,273.91009521484375,273.5159912109375,273.5458068847656,294951,93.86000061035156,94.0199966430664,93.8499984741211,93.88500213623047,401952
2025-12-29 19:15:00+00:00,231.1699981689453,231.35989379882812,231.11000061035156,231.32000732421875,347564,313.9247131347656,314.2799987792969,313.76971435546875,314.20001220703125,120787,657.0001220703125,657.6799926757812,656.9600830078125,657.4349975585938,80190,273.54010009765625,273.7900085449219,273.44000244140625,273.67999267578125,278368,93.88999938964844,93.93000030517578,93.8499984741211,93.875,267683
2025-12-29 19:30:00+00:00,231.3249969482422,231.85499572753906,231.30999755859375,231.81500244140625,400295,314.2099914550781,314.30999755859375,313.95001220703125,313.9599914550781,145966,657.4400024414062,658.9149780273438,657.3900146484375,658.5007934570312,130701,273.67999267578125,273.8800048828125,273.6700134277344,273.79998779296875,321637,93.87999725341797,94.0199966430664,93.83499908447266,94.00499725341797,401268
2025-12-29 19:45:00+00:00,231.81500244140625,232.3300018310547,231.80999755859375,232.2449951171875,558926,313.9599914550781,314.80999755859375,313.860107421875,314.68499755859375,138316,658.5449829101562,659.5198974609375,658.4099731445312,659.2540283203125,97799,273.79998779296875,274.0,273.7701110839844,273.9100036621094,361881,94.00499725341797,94.44999694824219,93.97000122070312,94.36499786376953,677708
2025-12-29 20:00:00+00:00,232.25,232.36000061035156,232.13999938964844,232.35499572753906,377913,314.6600036621094,314.9100036621094,314.5799865722656,314.8299865722656,161529,659.1699829101562,659.3170166015625,658.3099975585938,659.25,111443,273.9100036621094,274.0,273.8200988769531,273.8855895996094,367453,94.36499786376953,94.37000274658203,94.21420288085938,94.23619842529297,368394
2025-12-29 20:15:00+00:00,232.35499572753906,232.4499969482422,232.0500030517578,232.10000610351562,418217,314.8299865722656,314.9700012207031,314.33599853515625,314.3399963378906,177997,659.2249755859375,659.9600219726562,659.1400756835938,659.5900268554688,145245,273.885009765625,273.94989013671875,273.7300109863281,273.9028015136719,359092,94.23989868164062,94.29000091552734,94.0999984741211,94.0999984741211,421380
2025-12-29 20:30:00+00:00,232.08999633789062,232.38999938964844,232.07000732421875,232.27999877929688,382224,314.32000732421875,314.4649963378906,314.19000244140625,314.3900146484375,209126,659.5399780273438,659.8099975585938,658.7999877929688,658.9899291992188,108419,273.9100036621094,273.94000244140625,273.5400085449219,273.6499938964844,447446,94.1050033569336,94.25,94.1050033569336,94.19499969482422,479367
2025-12-29 20:45:00+00:00,232.25999450683594,232.35000610351562,231.89999389648438,232.0800018310547,1035134,314.3799133300781,314.7300109863281,314.1300048828125,314.3800048828125,3770929,658.8900146484375,659.5,658.3200073242188,658.5499877929688,377944,273.6700134277344,273.8800048828125,273.4599914550781,273.79901123046875,1005367,94.19999694824219,94.23999786376953,94.08999633789062,94.13999938964844,1515545
2025-12-30 14:30:00+00:00,230.25,231.97500610351562,230.1999969482422,231.11000061035156,1770081,313.6000061035156,317.70001220703125,313.25,314.375,1079435,658.6900024414062,668.4400024414062,657.8400268554688,664.8599853515625,930247,274.0,274.07000732421875,272.4700012207031,273.32000732421875,1652607,93.5374984741211,93.88999938964844,93.41999816894531,93.68499755859375,1214183
2025-12-30 14:45:00+00:00,231.10000610351562,232.35000610351562,231.00140380859375,232.1490936279297,744881,314.3999938964844,315.739990234375,314.29010009765625,315.7298889160156,386443,665.010009765625,671.6300048828125,664.6699829101562,671.6099853515625,657075,273.30999755859375,273.8500061035156,273.0,273.6400146484375,546787,93.68499755859375,93.83499908447266,93.4800033569336,93.80999755859375,976330
2025-12-30 15:00:00+00:00,232.14999389648438,232.14999389648438,231.07000732421875,231.10000610351562,509073,315.6994934082031,315.9599914550781,314.29998779296875,314.43499755859375,283582,671.5900268554688,672.219970703125,667.1300048828125,667.4099731445312,549277,273.6199951171875,273.70001220703125,272.5199890136719,272.6099853515625,589070,93.80999755859375,93.98989868164062,93.62999725341797,93.72100067138672,794818
2025-12-30 15:15:00+00:00,231.11500549316406,231.5050048828125,231.0399932861328,231.30499267578125,407200,314.3999938964844,314.6600036621094,313.79998779296875,314.3399963378906,189371,667.3699951171875,667.6400146484375,666.219970703125,666.8065185546875,308634,272.6099853515625,273.0,272.3948059082031,272.5899963378906,547369,93.7249984741211,93.80999755859375,93.5999984741211,93.64009857177734,469787
2025-12-30 15:30:00+00:00,231.30999755859375,231.32000732421875,230.91000366210938,231.01499938964844,406657,314.3349914550781,314.5299987792969,314.0299987792969,314.2200012207031,172050,666.75,666.9099731445312,665.010009765625,665.3150024414062,225476,272.5799865722656,272.82989501953125,272.4200134277344,272.5,454990,93.63999938964844,93.66000366210938,93.34200286865234,93.41999816894531,753718
2025-12-30 15:45:00+00:00,231.0449981689453,231.49000549316406,230.96009826660156,231.30999755859375,383979,314.2099914550781,315.1199951171875,314.04998779296875,314.9700012207031,203967,665.3150024414062,667.1900024414062,664.8099975585938,666.7550048828125,207821,272.5151062011719,273.04998779296875,272.45001220703125,272.8599853515625,486783,93.41069793701172,93.63999938964844,93.37449645996094,93.62560272216797,526824
2025-12-30 16:00:00+00:00,231.2899932861328,231.71499633789062,231.2100067138672,231.58990478515625,395831,314.92999267578125,315.6300048828125,314.8500061035156,315.593994140625,229072,666.7174072265625,667.669921875,666.1799926757812,666.2750244140625,193690,272.8599853515625,273.31988525390625,272.82000732421875,273.0950012207031,413058,93.625,93.80999755859375,93.5199966430664,93.66500091552734,742932
2025-12-30 16:15:00+00:00,231.58999633789062,232.0500030517578,231.5229949951172,231.86000061035156,401440,315.6000061035156,315.81500244140625,315.25,315.5,174093,666.260009765625,667.2999877929688,666.2000122070312,666.8900146484375,127894,273.0801086425781,273.32000732421875,272.7799987792969,272.85980224609375,356390,93.66349792480469,93.97000122070312,93.66000366210938,93.90499877929688,594942
2025-12-30 16:30:00+00:00,231.85000610351562,231.9600067138672,231.5800018310547,231.6699981689453,350642,315.489990234375,315.7799987792969,315.1600036621094,315.3800048828125,155699,666.8916015625,667.0499877929688,665.753173828125,666.22998046875,122798,272.8299865722656,272.9200134277344,272.5,272.69000244140625,415125,93.90850067138672,93.91000366210938,93.66000366210938,93.73999786376953,421138
2025-12-30 16:45:00+00:00,231.6999969482422,231.78990173339844,231.27000427246094,231.27000427246094,223622,315.4100036621094,315.43499755859375,314.7200012207031,314.760009765625,141521,666.2999877929688,666.5599975585938,665.52001953125,666.0,113328,272.70001220703125,272.7200012207031,272.30999755859375,272.3800048828125,427765,93.73500061035156,93.79000091552734,93.64929962158203,93.6500015258789,280607
2025-12-30 17:00:00+00:00,231.27000427246094,231.3300018310547,231.1699981689453,231.2100067138672,333326,314.7049865722656,315.06988525390625,314.6499938964844,314.81500244140625,142873,665.9500122070312,666.9498901367188,665.5999755859375,665.77001953125,83077,272.3699951171875,272.489990234375,272.2799987792969,272.42999267578125,342465,93.64140319824219,93.69999694824219,93.5999984741211,93.66729736328125,403631
2025-12-30 17:15:00+00:00,231.2042999267578,231.3800048828125,231.10000610351562,231.2949981689453,286898,314.8136901855469,315.0669860839844,314.6499938964844,314.8900146484375,114401,665.760009765625,666.1400146484375,665.239990234375,666.0100708007812,122444,272.4208068847656,272.6300048828125,272.3572082519531,272.5899963378906,397333,93.66020202636719,93.83499908447266,93.62000274658203,93.7750015258789,367647
2025-12-30 17:30:00+00:00,231.27999877929688,231.44000244140625,231.22999572753906,231.25,303173,314.875,314.9200134277344,314.6700134277344,314.6700134277344,101635,666.0999755859375,666.3200073242188,665.5999755859375,665.9349975585938,95681,272.5899963378906,272.8599853515625,272.55999755859375,272.760009765625,295010,93.7750015258789,93.87000274658203,93.75,93.81400299072266,473694
2025-12-30 17:45:00+00:00,231.25,231.45899963378906,231.1999969482422,231.38999938964844,235449,314.7149963378906,314.7149963378906,314.3399963378906,314.5101013183594,172895,665.969970703125,667.0700073242188,665.5700073242188,666.8099975585938,353557,272.7650146484375,272.9750061035156,272.69000244140625,272.8900146484375,225730,93.80999755859375,93.93000030517578,93.79000091552734,93.8550033569336,347301
2025-12-30 18:00:00+00:00,231.38499450683594,231.39999389648438,231.2100067138672,231.22500610351562,257119,314.5299987792969,314.55999755859375,314.2130126953125,314.364990234375,166212,666.830322265625,666.830322265625,666.0712890625,666.4600219726562,70969,272.8948974609375,273.13720703125,272.7300109863281,273.07000732421875,334799,93.8550033569336,93.91000366210938,93.81999969482422,93.82499694824219,294002
2025-12-30 18:15:00+00:00,231.22999572753906,231.22999572753906,231.05960083007812,231.19569396972656,310316,314.3699951171875,314.7799987792969,314.3699951171875,314.6499938964844,114216,666.4450073242188,667.0499877929688,666.260009765625,667.0,90362,273.05999755859375,273.19000244140625,273.05999755859375,273.1000061035156,281833,93.82389831542969,93.8499984741211,93.77999877929688,93.81439971923828,265989
2025-12-30 18:30:00+00:00,231.17999267578125,231.36000061035156,231.08009338378906,231.17999267578125,265804,314.6400146484375,314.79998779296875,314.3974914550781,314.6600036621094,125031,666.9299926757812,667.39990234375,666.4500122070312,666.6699829101562,92013,273.1000061035156,273.2699890136719,273.0101013183594,273.2349853515625,406460,93.81500244140625,93.83999633789062,93.70999908447266,93.79000091552734,372841
2025-12-30 18:45:00+00:00,231.17999267578125,231.36000061035156,231.13999938964844,231.25,207083,314.6700134277344,314.8500061035156,314.57000732421875,314.75,146143,666.760009765625,667.27001953125,666.760009765625,666.9949951171875,91725,273.239990234375,273.3799133300781,273.17999267578125,273.2300109863281,309529,93.78500366210938,93.82990264892578,93.75499725341797,93.80999755859375,313833
2025-12-30 19:00:00+00:00,231.2624969482422,231.52000427246094,231.13999938964844,231.50999450683594,689894,314.7200012207031,314.88531494140625,314.5,314.81988525390625,134064,666.9400024414062,667.3800048828125,666.3200073242188,667.3599853515625,134455,273.2200012207031,273.4750061035156,273.17999267578125,273.3900146484375,331789,93.80999755859375,93.95999908447266,93.7750015258789,93.94000244140625,382718
2025-12-30 19:15:00+00:00,231.5050048828125,231.86000061035156,231.49000549316406,231.6999053955078,375085,314.81500244140625,315.0,314.760009765625,314.8699951171875,102071,667.364990234375,667.6199951171875,667.02001953125,667.239990234375,105112,273.3800048828125,273.52178955078125,273.3100891113281,273.3900146484375,348525,93.94000244140625,93.94999694824219,93.83000183105469,93.8550033569336,413478
2025-12-30 19:30:00+00:00,231.6999969482422,231.77000427246094,231.52000427246094,231.6324005126953,277037,314.9100036621094,315.010009765625,314.8695983886719,314.92498779296875,128399,667.2150268554688,667.4400024414062,666.8699951171875,667.25,93895,273.3800048828125,273.45001220703125,273.20001220703125,273.2200012207031,296125,93.8550033569336,93.9800033569336,93.8499984741211,93.91500091552734,383385
2025-12-30 19:45:00+00:00,231.64999389648438,231.69000244140625,231.45770263671875,231.50509643554688,241272,314.9200134277344,314.9757995605469,314.6199951171875,314.6878967285156,155470,667.2999877929688,667.7999877929688,666.6099853515625,666.969970703125,150678,273.2200012207031,273.29998779296875,273.0899963378906,273.2900085449219,340554,93.91500091552734,93.93499755859375,93.7249984741211,93.7750015258789,358939
2025-12-30 20:00:00+00:00,231.5,231.5449981689453,231.22999572753906,231.39230346679688,507012,314.6700134277344,314.9049987792969,314.489990234375,314.61090087890625,136760,666.8995971679688,667.7186889648438,666.469970703125,666.6699829101562,112941,273.2900085449219,273.3900146484375,273.2300109863281,273.2699890136719,398225,93.7750015258789,93.83999633789062,93.7300033569336,93.75,4982790
2025-12-30 20:15:00+00:00,231.38999938964844,231.8000030517578,231.375,231.74000549316406,417966,314.6199951171875,315.3219909667969,314.6199951171875,315.25,182584,666.6591796875,667.5499877929688,666.5499877929688,666.969970703125,130376,273.2699890136719,273.4744873046875,273.1600036621094,273.1650085449219,361401,93.75499725341797,93.86000061035156,93.71499633789062,93.77999877929688,400783
2025-12-30 20:30:00+00:00,231.75,232.0449981689453,231.75,232.02000427246094,537755,315.2900085449219,315.3399963378906,315.010009765625,315.0299987792969,179397,666.989990234375,667.1199951171875,666.3200073242188,666.5700073242188,247187,273.1600036621094,273.2550048828125,273.05999755859375,273.1499938964844,593938,93.78500366210938,93.9000015258789,93.78500366210938,93.86499786376953,578437
2025-12-30 20:45:00+00:00,232.02000427246094,232.77000427246094,232.0,232.48989868164062,1872957,315.0400085449219,315.05999755859375,314.5,314.54998779296875,837673,666.5399780273438,666.6749877929688,665.5499877929688,665.9099731445312,2734136,273.1499938964844,273.1911926269531,272.739990234375,272.989990234375,1528035,93.86499786376953,93.91500091552734,93.67500305175781,93.79000091552734,1409034
2025-12-31 14:30:00+00:00,232.25,232.58999633789062,231.74000549316406,232.16729736328125,1347146,313.1499938964844,314.7099914550781,313.0199890136719,314.18499755859375,928804,664.4600219726562,665.0,661.25,662.3400268554688,584930,273.04998779296875,273.67999267578125,272.2900085449219,272.385009765625,1334132,93.75,94.12999725341797,93.3499984741211,93.41500091552734,1397127
2025-12-31 14:45:00+00:00,232.14999389648438,232.4149932861328,231.73019409179688,231.92999267578125,664734,314.1600036621094,315.3900146484375,313.7001953125,314.389892578125,343397,662.280029296875,662.6699829101562,660.7899780273438,661.6900024414062,180108,272.3699951171875,273.1199951171875,272.2318115234375,273.05999755859375,470591,93.41390228271484,93.48999786376953,93.19999694824219,93.40499877929688,637190
2025-12-31 15:00:00+00:00,231.89999389648438,232.3800048828125,231.75,232.1199951171875,499965,314.3699951171875,315.0899963378906,314.3299865722656,314.760009765625,197634,661.760009765625,663.1699829101562,661.4099731445312,662.8599853515625,143728,273.0799865722656,273.1099853515625,272.8500061035156,273.0707092285156,423632,93.40499877929688,93.47509765625,93.25,93.45999908447266,538521
2025-12-31 15:15:00+00:00,232.12449645996094,232.13999938964844,231.72999572753906,231.85879516601562,362443,314.7900085449219,315.05999755859375,314.42498779296875,314.8599853515625,172367,662.9000244140625,663.9299926757812,662.0,663.3350219726562,133012,273.1000061035156,273.1099853515625,272.385009765625,272.489990234375,478204,93.47000122070312,93.61000061035156,93.4000015258789,93.44999694824219,610723
2025-12-31 15:30:00+00:00,231.8300018310547,231.8800048828125,231.30999755859375,231.39999389648438,461304,314.8599853515625,314.8999938964844,314.2699890136719,314.5400085449219,144434,663.3400268554688,663.4500122070312,662.52001953125,662.9901123046875,403511,272.4949951171875,272.5849914550781,272.24969482421875,272.4179992675781,423879,93.45999908447266,93.54000091552734,93.41000366210938,93.4749984741211,369086
2025-12-31 15:45:00+00:00,231.39999389648438,231.4199981689453,230.88009643554688,231.0054931640625,658241,314.5400085449219,314.6600036621094,314.05999755859375,314.2200012207031,124195,663.0549926757812,663.0800170898438,661.2999877929688,661.864990234375,180756,272.4023132324219,272.4023132324219,271.760009765625,271.8900146484375,548070,93.47010040283203,93.59500122070312,93.36000061035156,93.37799835205078,351508
2025-12-31 16:00:00+00:00,230.97999572753906,231.10000610351562,230.72900390625,230.8699951171875,469368,314.2149963378906,314.3599853515625,313.9599914550781,314.0495910644531,155323,661.8400268554688,662.8699951171875,661.8300170898438,662.760009765625,146985,271.9200134277344,272.2699890136719,271.9049072265625,272.1440124511719,455954,93.37000274658203,93.45999908447266,93.33000183105469,93.41000366210938,317723
2025-12-31 16:15:00+00:00,230.87229919433594,231.22000122070312,230.84500122070312,231.2100067138672,422101,314.0150146484375,314.9200134277344,314.010009765625,314.9200134277344,159449,662.75,663.7999877929688,662.2100219726562,663.6900024414062,120668,272.1600036621094,272.5,272.1000061035156,272.489990234375,458810,93.41000366210938,93.7300033569336,93.3949966430664,93.69499969482422,379538
2025-12-31 16:30:00+00:00,231.22000122070312,231.2799072265625,230.9600067138672,231.19769287109375,307932,314.8900146484375,314.9100036621094,314.3999938964844,314.42498779296875,120509,663.6599731445312,663.780029296875,662.7999877929688,662.969970703125,96171,272.489990234375,272.6300048828125,272.2699890136719,272.409912109375,424517,93.69499969482422,93.7750015258789,93.64330291748047,93.68000030517578,448292
2025-12-31 16:45:00+00:00,231.19000244140625,231.5316925048828,231.14999389648438,231.4799041748047,313130,314.42498779296875,314.5350036621094,313.989990234375,314.510009765625,153656,662.969970703125,663.97998046875,662.8599853515625,663.8499755859375,125110,272.3949890136719,272.7699890136719,272.2900085449219,272.76141357421875,312197,93.68000030517578,94.11000061035156,93.66000366210938,94.08499908447266,597910
2025-12-31 17:00:00+00:00,231.47999572753906,231.49000549316406,231.16009521484375,231.24000549316406,260737,314.5299987792969,314.5299987792969,313.9700012207031,314.135009765625,146842,663.8499755859375,663.8599853515625,662.469970703125,662.7449951171875,82801,272.760009765625,272.7900085449219,272.30499267578125,272.5199890136719,315996,94.08999633789062,94.13500213623047,93.8499984741211,93.96499633789062,445291
2025-12-31 17:15:00+00:00,231.22999572753906,231.41000366210938,231.16000366210938,231.36000061035156,256576,314.1400146484375,314.489990234375,314.1000061035156,314.3699951171875,95055,662.75,663.0999755859375,662.5,662.7501220703125,80056,272.5249938964844,272.79998779296875,272.510009765625,272.6700134277344,269600,93.95999908447266,94.25,93.94000244140625,94.11499786376953,670506
2025-12-31 17:30:00+00:00,231.35989379882812,231.5399932861328,231.3177032470703,231.4600067138672,298379,314.385009765625,314.510009765625,314.17999267578125,314.4100036621094,120726,662.7999877929688,663.1300048828125,662.6329956054688,663.1099853515625,69089,272.6600036621094,272.80999755859375,272.57000732421875,272.79010009765625,305926,94.12000274658203,94.1500015258789,93.98999786376953,94.09500122070312,395700
2025-12-31 17:45:00+00:00,231.4600067138672,231.49000549316406,231.33999633789062,231.45989990234375,332470,314.42498779296875,314.5299987792969,314.0,314.2200012207031,133387,663.0499877929688,663.1799926757812,662.4500732421875,662.7799072265625,73296,272.7850036621094,272.8800048828125,272.6600036621094,272.7699890136719,320097,94.09590148925781,94.0999984741211,93.93000030517578,93.98500061035156,326983
2025-12-31 18:00:00+00:00,231.4499969482422,231.5449981689453,231.33999633789062,231.54310607910156,279053,314.2250061035156,314.30999755859375,313.9100036621094,314.29998779296875,105932,662.7100219726562,662.7100219726562,662.0399780273438,662.530029296875,84038,272.7659912109375,273.0899963378906,272.7099914550781,273.0899963378906,406097,93.9800033569336,94.03500366210938,93.88999938964844,94.03500366210938,297379
2025-12-31 18:15:00+00:00,231.5500030517578,231.64999389648438,231.33999633789062,231.63999938964844,262913,314.2799987792969,314.989990234375,314.2301025390625,314.9150085449219,185556,662.5900268554688,663.02001953125,662.1699829101562,662.9697875976562,85529,273.0899963378906,273.1000061035156,272.54998779296875,272.625,413551,94.03489685058594,94.11000061035156,93.94000244140625,94.07499694824219,270235
2025-12-31 18:30:00+00:00,231.6501007080078,232.0,231.6199951171875,231.99009704589844,368740,314.8500061035156,314.989990234375,314.5899963378906,314.8074951171875,149740,663.0,663.7999267578125,662.9201049804688,663.43798828125,123364,272.625,272.95001220703125,272.5799865722656,272.94000244140625,327182,94.08000183105469,94.0999984741211,94.00029754638672,94.06500244140625,234428
2025-12-31 18:45:00+00:00,232.0,232.19000244140625,231.9600067138672,232.0449981689453,389727,314.82000732421875,315.1400146484375,314.80999755859375,315.0,158562,663.5399780273438,663.9299926757812,663.4130249023438,663.739990234375,104886,272.95001220703125,273.3299865722656,272.92999267578125,273.2950134277344,379138,94.05999755859375,94.30500030517578,94.04499816894531,94.2249984741211,407546
2025-12-31 19:00:00+00:00,232.0500030517578,232.2100067138672,232.03970336914062,232.13999938964844,311462,315.0350036621094,315.3599853515625,315.010009765625,315.2149963378906,115162,663.6900024414062,663.8200073242188,663.0999755859375,663.1801147460938,105180,273.2799987792969,273.42999267578125,273.114990234375,273.2300109863281,443841,94.2300033569336,94.30000305175781,94.19499969482422,94.23500061035156,281715
2025-12-31 19:15:00+00:00,232.14500427246094,232.17999267578125,231.8800048828125,231.8800048828125,365670,315.2250061035156,315.25,314.8900146484375,314.9800109863281,99232,663.260009765625,663.260009765625,662.1749877929688,662.3599853515625,80105,273.239990234375,273.239990234375,272.9599914550781,272.9609069824219,306129,94.23500061035156,94.23989868164062,94.12000274658203,94.15499877929688,246425
