Ticker,META,META,META,META,META,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04 15:30:00+00:00,608.2401123046875,608.760009765625,606.3516235351562,608.7000122070312,325758,91.7300033569336,91.77999877929688,91.56510162353516,91.70999908447266,456941,378.6400146484375,379.11639404296875,377.7601013183594,379.0799865722656,386841,273.6499938964844,273.7099914550781,270.82000732421875,271.6099853515625,1875918,276.8500061035156,277.3699951171875,276.4599914550781,277.2149963378906,810008
2026-05-04 15:45:00+00:00,608.7000122070312,610.75,607.8599853515625,608.4301147460938,321941,91.71499633789062,91.73500061035156,91.51000213623047,91.5999984741211,436544,379.0849914550781,380.79998779296875,378.75,380.2200927734375,518811,271.6199951171875,271.739990234375,270.6099853515625,271.159912109375,1320954,277.20001220703125,277.2699890136719,276.67010498046875,276.8599853515625,634457
2026-05-04 16:00:00+00:00,608.5632934570312,609.5399169921875,607.0700073242188,608.9450073242188,329913,91.6050033569336,91.6072006225586,91.29989624023438,91.45999908447266,609123,380.25,380.25,378.32000732421875,379.0299987792969,441615,271.1400146484375,271.2200012207031,270.0,270.5400085449219,1341059,276.8299865722656,276.8900146484375,275.45001220703125,275.92999267578125,1065774
2026-05-04 16:15:00+00:00,608.8499755859375,612.0900268554688,608.5,611.1599731445312,430072,91.45999908447266,91.58499908447266,91.34500122070312,91.48500061035156,822132,379.0199890136719,380.30999755859375,378.2699890136719,379.7532958984375,418241,270.510009765625,271.1899108886719,269.8999938964844,270.0801086425781,1403842,275.9339904785156,276.2699890136719,275.53009033203125,276.0899963378906,784072
2026-05-04 16:30:00+00:00,611.0999755859375,612.344970703125,610.7999877929688,611.510009765625,301040,91.48500061035156,91.61000061035156,91.43499755859375,91.43499755859375,489395,379.7528076171875,380.6400146484375,379.3999938964844,380.17498779296875,376947,270.44000244140625,270.739990234375,269.9599914550781,270.25,1508884,276.1000061035156,277.05999755859375,275.9800109863281,276.8893127441406,603233
2026-05-04 16:45:00+00:00,611.4849853515625,611.489990234375,609.5900268554688,610.6900024414062,294307,91.43000030517578,91.46499633789062,91.26010131835938,91.29000091552734,471957,380.17498779296875,380.625,379.5899963378906,380.5299987792969,245481,270.2200012207031,270.5,269.739990234375,270.19000244140625,1209919,276.8900146484375,277.0,276.3301086425781,276.8351135253906,687131
2026-05-04 17:00:00+00:00,610.8099975585938,612.4799194335938,610.47998046875,611.239990234375,255515,91.30000305175781,91.31999969482422,91.20999908447266,91.23159790039062,429297,380.6499938964844,380.92999267578125,380.3399963378906,380.6400146484375,246616,270.19000244140625,271.1499938964844,270.0664978027344,270.6600036621094,956611,276.8290100097656,277.1095886230469,276.7799987792969,276.8699951171875,534945
2026-05-04 17:15:00+00:00,611.239990234375,612.8699951171875,610.9600219726562,611.8099975585938,230547,91.23500061035156,91.36990356445312,91.16999816894531,91.3550033569336,499917,380.6629943847656,381.32989501953125,380.5,380.94000244140625,469282,270.6499938964844,271.69000244140625,270.3999938964844,271.69000244140625,1041738,276.8800048828125,277.3399963378906,276.7900085449219,277.0400085449219,561133
2026-05-04 17:30:00+00:00,611.6900024414062,612.6799926757812,611.260009765625,612.5399780273438,224223,91.3499984741211,91.3499984741211,91.02999877929688,91.16500091552734,461849,380.94000244140625,381.04998779296875,380.32501220703125,380.79010009765625,308437,271.6650085449219,271.9700012207031,271.2450866699219,271.69500732421875,760521,277.05999755859375,277.2903137207031,276.82000732421875,277.0299987792969,657323
2026-05-04 17:45:00+00:00,612.4600219726562,614.0,611.6566162109375,613.2100219726562,366511,91.16500091552734,91.26499938964844,91.11000061035156,91.23999786376953,416160,380.82501220703125,381.79998779296875,380.7200012207031,381.55999755859375,303190,271.70001220703125,271.92999267578125,271.375,271.7850036621094,736855,277.04998779296875,277.2900085449219,276.7047119140625,277.0906066894531,557452
2026-05-04 18:00:00+00:00,613.2025146484375,613.97998046875,612.2401123046875,612.3150024414062,276045,91.23999786376953,91.26000213623047,91.06999969482422,91.08999633789062,542983,381.57000732421875,381.6199951171875,380.94000244140625,381.1300048828125,256580,271.760009765625,272.05999755859375,271.20001220703125,271.5043029785156,832152,277.0899963378906,277.4200134277344,276.9599914550781,276.9599914550781,572442
2026-05-04 18:15:00+00:00,612.3339233398438,612.739990234375,611.1400146484375,612.156005859375,240429,91.0999984741211,91.17500305175781,91.0,91.16709899902344,473097,381.2200012207031,381.3599853515625,380.4833984375,380.92999267578125,279063,271.5,271.55499267578125,270.6300048828125,271.2049865722656,754693,276.95001220703125,277.0299072265625,276.6300048828125,276.7699890136719,635401
2026-05-04 18:30:00+00:00,612.1199951171875,612.9299926757812,611.719970703125,612.1900024414062,311235,91.16999816894531,91.29000091552734,91.06999969482422,91.2699966430664,401641,380.7900085449219,380.989990234375,380.0350036621094,380.2799987792969,241327,271.2300109863281,271.260009765625,270.4599914550781,270.55999755859375,782354,276.7699890136719,276.95001220703125,276.3800048828125,276.389892578125,400659
2026-05-04 18:45:00+00:00,612.22998046875,612.5,610.5499877929688,611.72998046875,540411,91.26000213623047,91.38999938964844,91.22000122070312,91.30650329589844,445783,380.2998962402344,380.5199890136719,379.6282043457031,379.81500244140625,265579,270.57501220703125,271.0,270.3900146484375,270.9150085449219,775827,276.3900146484375,276.7799072265625,276.260009765625,276.6575012207031,611504
2026-05-04 19:00:00+00:00,611.8400268554688,612.3798828125,610.2100219726562,611.7589111328125,466680,91.29499816894531,91.34739685058594,91.18000030517578,91.31500244140625,536935,379.8399963378906,380.1199951171875,379.07000732421875,379.80999755859375,273197,270.95001220703125,271.510009765625,270.7200012207031,271.4280090332031,1126524,276.6650085449219,277.0400085449219,276.4700012207031,277.0249938964844,858720
2026-05-04 19:15:00+00:00,611.489990234375,612.489990234375,610.9199829101562,612.4000244140625,435325,91.31500244140625,91.38500213623047,91.11000061035156,91.1500015258789,800156,379.8299865722656,379.9649963378906,379.3999938964844,379.75,349763,271.44000244140625,271.7200012207031,271.0849914550781,271.7200012207031,1032584,277.0249938964844,277.6700134277344,276.94000244140625,277.0784912109375,1243652
2026-05-04 19:30:00+00:00,612.47998046875,613.219970703125,611.4849853515625,611.739990234375,564665,91.15499877929688,91.28500366210938,91.11000061035156,91.1500015258789,776860,379.760009765625,380.2300109863281,379.45001220703125,379.5799865722656,362458,271.75,271.92999267578125,271.42999267578125,271.44000244140625,1111464,277.0799865722656,277.32000732421875,277.010009765625,277.06500244140625,986164
2026-05-04 19:45:00+00:00,611.739990234375,612.2282104492188,610.0999755859375,610.5399780273438,951578,91.13999938964844,91.21499633789062,90.91500091552734,91.04000091552734,2832398,379.57000732421875,380.2799987792969,379.0199890136719,379.489990234375,1516643,271.42999267578125,272.1099853515625,270.67999267578125,272.04998779296875,2727773,277.04998779296875,277.19891357421875,276.510009765625,276.8399963378906,3138422
2026-05-05 13:30:00+00:00,613.3699951171875,614.3400268554688,606.1900024414062,606.72998046875,1572230,91.20500183105469,91.2300033569336,89.73999786376953,90.0250015258789,4508408,381.1499938964844,388.5799865722656,380.8399963378906,388.4100036621094,2337301,276.20001220703125,278.4700012207031,275.5,277.70001220703125,6100430,276.8999938964844,279.9800109863281,276.5010070800781,278.7049865722656,3681724
2026-05-05 13:45:00+00:00,606.72900390625,608.5599975585938,605.8699951171875,606.8900146484375,870453,90.01499938964844,90.30999755859375,89.86000061035156,89.91999816894531,1803456,388.375,388.9599914550781,384.17999267578125,384.4599914550781,856155,277.6099853515625,278.55999755859375,275.82000732421875,276.17999267578125,2859356,278.69000244140625,279.7499084472656,278.5826110839844,279.57000732421875,1772858
2026-05-05 14:00:00+00:00,606.77001953125,607.8800048828125,605.0,605.1599731445312,748079,89.94000244140625,89.97000122070312,89.5,89.69999694824219,1629853,384.4150085449219,385.2300109863281,383.2799987792969,383.3900146484375,568722,276.1199951171875,276.6300048828125,275.2699890136719,275.2900085449219,1968772,279.5849914550781,280.25,279.3599853515625,279.6050109863281,1586983
2026-05-05 14:15:00+00:00,605.1099853515625,605.2899780273438,603.580078125,604.5,615935,89.69000244140625,89.70999908447266,88.88200378417969,88.88999938964844,2325869,383.260009765625,384.7489929199219,382.8599853515625,384.5050048828125,524398,275.260009765625,275.9299011230469,274.510009765625,275.9200134277344,2400187,279.6099853515625,281.3800048828125,278.82000732421875,281.19000244140625,1960001
2026-05-05 14:30:00+00:00,604.4199829101562,606.0999755859375,603.8599853515625,604.6599731445312,563228,88.88999938964844,89.16999816894531,88.7500991821289,89.10009765625,2060505,384.489990234375,385.69000244140625,384.07000732421875,384.1549987792969,538120,275.9200134277344,277.2699890136719,275.9200134277344,276.94500732421875,2133697,281.17999267578125,283.2099914550781,281.1600036621094,282.1700134277344,2569071
2026-05-05 14:45:00+00:00,604.5750122070312,604.780029296875,602.0,602.905029296875,667252,89.10929870605469,89.22000122070312,88.82499694824219,88.91500091552734,1520909,384.1549987792969,384.69000244140625,383.6099853515625,384.3800048828125,388721,276.93829345703125,277.0299987792969,275.6600036621094,276.04998779296875,1538539,282.17999267578125,282.17999267578125,279.8999938964844,280.5270080566406,1538703
2026-05-05 15:00:00+00:00,602.8900146484375,603.4500122070312,601.4299926757812,602.7449951171875,627100,88.91100311279297,89.11000061035156,88.71199798583984,88.80999755859375,1686872,384.4100036621094,384.9800109863281,383.72039794921875,384.7799987792969,313011,276.05999755859375,276.3299865722656,275.04998779296875,275.2850036621094,1248161,280.51251220703125,281.0299987792969,280.1000061035156,280.3500061035156,1098869
2026-05-05 15:15:00+00:00,602.75,604.719970703125,601.7000122070312,604.5900268554688,453504,88.80500030517578,88.80500030517578,88.1050033569336,88.1449966430664,2312949,384.7699890136719,385.30999755859375,384.3999938964844,384.9877014160156,286301,275.2650146484375,275.95001220703125,274.67999267578125,275.6600036621094,1068365,280.3550109863281,280.5799865722656,279.7099914550781,280.2200012207031,914838
2026-05-05 15:30:00+00:00,604.5999755859375,605.1500244140625,603.6799926757812,604.0900268554688,333669,88.1500015258789,88.30999755859375,87.87999725341797,87.91000366210938,2305043,384.92999267578125,385.5899963378906,384.5199890136719,385.55999755859375,267624,275.6700134277344,276.25,275.6199951171875,276.05010986328125,1083339,280.2300109863281,280.3349914550781,279.8500061035156,279.9800109863281,15983992
2026-05-05 15:45:00+00:00,604.0449829101562,604.760009765625,602.094970703125,602.1599731445312,355442,87.91500091552734,87.95989990234375,87.56500244140625,87.66000366210938,1884744,385.5899963378906,385.8900146484375,383.5400085449219,383.54998779296875,296490,276.07000732421875,276.2799987792969,275.75,275.92999267578125,922924,279.9599914550781,280.2749938964844,279.8450012207031,280.17999267578125,663537
2026-05-05 16:00:00+00:00,602.2899780273438,602.7869873046875,600.8599853515625,600.9000244140625,525629,87.66000366210938,87.98999786376953,87.6449966430664,87.88999938964844,1988722,383.5635986328125,384.4999084472656,383.4949951171875,384.25,309022,275.94000244140625,275.9800109863281,275.1300048828125,275.3800048828125,802959,280.1700134277344,280.9219970703125,280.0199890136719,280.8133850097656,744910
2026-05-05 16:15:00+00:00,600.8599853515625,602.5,600.3599853515625,601.5549926757812,510681,87.8949966430664,88.06999969482422,87.65499877929688,88.0,1459660,384.25,384.6896057128906,383.45001220703125,383.6700134277344,310439,275.2699890136719,275.3999938964844,273.92498779296875,273.9599914550781,1352205,280.82000732421875,281.55999755859375,280.82000732421875,281.3999938964844,1000525
2026-05-05 16:30:00+00:00,601.4849853515625,601.9500122070312,600.780029296875,601.8099975585938,378758,88.0,88.30999755859375,87.94999694824219,88.125,1424325,383.5950012207031,384.0513000488281,383.1401062011719,383.44000244140625,256902,273.94000244140625,274.1871032714844,273.4599914550781,273.5600891113281,819883,281.3900146484375,282.45001220703125,281.3299865722656,282.239990234375,1179338
2026-05-05 16:45:00+00:00,601.8099975585938,601.9000244140625,601.0499877929688,601.719970703125,299982,88.125,88.4000015258789,88.05500030517578,88.32499694824219,1096274,383.3800048828125,383.67999267578125,382.3800048828125,382.4700012207031,282298,273.5350036621094,273.739990234375,273.13238525390625,273.1700134277344,698520,282.2449951171875,282.70001220703125,282.0899963378906,282.55499267578125,881618
2026-05-05 17:00:00+00:00,601.75,601.8400268554688,601.1599731445312,601.4099731445312,612136,88.30000305175781,88.33999633789062,87.93000030517578,88.03269958496094,1180819,382.4649963378906,382.7099914550781,381.760009765625,381.8999938964844,267395,273.1700134277344,273.30999755859375,272.3800048828125,272.9849853515625,1173054,282.5400085449219,282.7998962402344,281.70001220703125,281.8299865722656,886302
2026-05-05 17:15:00+00:00,601.4100952148438,602.3900146484375,601.3001098632812,602.0800170898438,336547,88.03510284423828,88.11000061035156,87.87999725341797,87.94000244140625,859403,381.9200134277344,382.0199890136719,380.3500061035156,381.0799865722656,474260,272.9949951171875,273.6933898925781,272.80999755859375,273.67999267578125,736060,281.8374938964844,284.57000732421875,281.79998779296875,282.81500244140625,2199138
2026-05-05 17:30:00+00:00,602.760009765625,603.4199829101562,602.0800170898438,603.3027954101562,361029,87.93499755859375,88.08999633789062,87.81999969482422,88.08999633789062,914863,381.05999755859375,382.0400085449219,380.6499938964844,381.75,280318,273.69000244140625,273.8900146484375,273.3201904296875,273.45330810546875,706282,282.80999755859375,282.95001220703125,282.3526916503906,282.4822998046875,622602
2026-05-05 17:45:00+00:00,603.3499755859375,604.47998046875,602.9000244140625,603.47998046875,432530,88.09989929199219,88.27999877929688,87.93499755859375,87.95500183105469,931767,381.7699890136719,382.6000061035156,381.3699951171875,382.17498779296875,330900,273.4549865722656,274.2749938964844,273.3100891113281,274.2749938964844,809313,282.5199890136719,283.3500061035156,282.4801025390625,283.30999755859375,1042903
2026-05-05 18:00:00+00:00,603.5,604.5999755859375,603.3699951171875,604.5449829101562,316527,87.95500183105469,88.1500015258789,87.94999694824219,88.06500244140625,859819,382.17498779296875,382.69000244140625,381.9599914550781,382.597900390625,241651,274.2749938964844,274.2749938964844,273.5,273.69000244140625,1180003,283.31988525390625,284.1499938964844,283.2449951171875,283.7854919433594,1182602
2026-05-05 18:15:00+00:00,604.5449829101562,605.10498046875,602.760009765625,602.8049926757812,291035,88.06500244140625,88.12000274658203,87.90499877929688,87.93340301513672,936382,382.6000061035156,382.80999755859375,382.0140075683594,382.0950012207031,232441,273.67498779296875,274.25,273.55999755859375,274.0899963378906,728860,283.7900085449219,284.2799987792969,283.6099853515625,284.2500915527344,1109436
2026-05-05 18:30:00+00:00,602.8099975585938,603.2100219726562,602.3800048828125,602.3800048828125,295598,87.92500305175781,88.0199966430664,87.88009643554688,87.98999786376953,770391,382.1300048828125,382.4399108886719,381.67999267578125,382.2300109863281,222258,274.0950012207031,274.17999267578125,273.7200012207031,273.9100036621094,605795,284.2550048828125,284.260009765625,283.4200134277344,283.6300048828125,872096
2026-05-05 18:45:00+00:00,602.3900146484375,602.510009765625,600.7200927734375,601.114990234375,411769,87.9927978515625,88.0199966430664,87.80500030517578,87.80500030517578,824695,382.29998779296875,382.4999084472656,381.8547058105469,382.3500061035156,225989,274.010009765625,274.1099853515625,273.6400146484375,273.82000732421875,618143,283.6300048828125,284.1000061035156,283.5307922363281,283.7149963378906,792693
2026-05-05 19:00:00+00:00,601.0499877929688,603.4949951171875,600.5499877929688,603.3599853515625,806096,87.80960083007812,87.8550033569336,87.62000274658203,87.69499969482422,1179824,382.3500061035156,382.7900085449219,382.1400146484375,382.6099853515625,255341,273.8299865722656,274.30999755859375,273.8299865722656,274.0799865722656,710861,283.7200927734375,284.3500061035156,283.68499755859375,284.1600036621094,876080
2026-05-05 19:15:00+00:00,603.4099731445312,605.9299926757812,603.1500244140625,605.7949829101562,774036,87.69499969482422,88.18499755859375,87.66999816894531,88.05500030517578,1279518,382.6000061035156,383.4700012207031,382.5799865722656,383.4183044433594,288434,274.0799865722656,274.25,273.6300048828125,273.8399963378906,715639,284.1400146484375,284.45001220703125,283.9200134277344,284.2099914550781,1065403
2026-05-05 19:30:00+00:00,605.760009765625,606.7999267578125,605.4400024414062,605.760009765625,635276,88.05500030517578,88.11000061035156,87.93000030517578,88.05500030517578,1414653,383.45001220703125,383.875,383.3599853515625,383.7200012207031,277555,273.8299865722656,273.9909973144531,273.55999755859375,273.9100036621094,856806,284.2200012207031,284.3299865722656,283.8699951171875,284.19000244140625,1292551
2026-05-05 19:45:00+00:00,605.75,606.52001953125,603.8800048828125,605.0800170898438,1241870,88.05000305175781,88.16000366210938,87.63999938964844,87.9000015258789,4276482,383.69500732421875,384.4200134277344,383.1700134277344,384.2699890136719,1084310,273.8999938964844,274.25,273.45001220703125,273.5,2198493,284.19000244140625,284.32000732421875,283.45001220703125,284.1700134277344,3402661
2026-05-06 13:30:00+00:00,601.27001953125,605.47998046875,598.1099853515625,599.375,2843839,87.0145034790039,87.7699966430664,86.72000122070312,87.70999908447266,4436493,389.260009765625,392.3598937988281,387.20001220703125,391.6319885253906,2763364,272.8900146484375,275.239990234375,272.2076110839844,274.3999938964844,4671974,281.9150085449219,283.4100036621094,281.07501220703125,282.95001220703125,4439283
2026-05-06 13:45:00+00:00,599.4699096679688,604.510009765625,598.8200073242188,603.9099731445312,1066969,87.70999908447266,87.92990112304688,87.2699966430664,87.31999969482422,2017300,391.6600036621094,393.42999267578125,390.0,390.2650146484375,1000843,274.42999267578125,275.3500061035156,272.9645080566406,273.5299987792969,2060057,282.635009765625,286.2489929199219,282.5801086425781,286.1400146484375,2896241
2026-05-06 14:00:00+00:00,603.9099731445312,613.8699951171875,603.7899780273438,612.0499877929688,1647004,87.33000183105469,87.80999755859375,87.30500030517578,87.62000274658203,1818553,390.2699890136719,392.54998779296875,389.30999755859375,392.0799865722656,1171338,273.57000732421875,273.67999267578125,272.260009765625,273.1499938964844,1875631,286.0,286.6099853515625,285.599609375,286.3949890136719,2217482
2026-05-06 14:15:00+00:00,612.0499877929688,618.72998046875,611.9299926757812,614.5050048828125,1841971,87.61499786376953,88.44999694824219,87.6050033569336,88.37999725341797,1758916,392.0400085449219,392.9200134277344,389.8599853515625,389.91400146484375,709884,273.1600036621094,274.1600036621094,272.93499755859375,274.07501220703125,1371983,286.4100036621094,286.7200012207031,285.57000732421875,286.1099853515625,1723782
2026-05-06 14:30:00+00:00,614.75,619.9500122070312,613.1799926757812,619.280029296875,954305,88.41000366210938,88.55000305175781,88.11000061035156,88.2750015258789,1466373,389.8949890136719,392.6524963378906,389.2799987792969,392.3999938964844,524924,274.1099853515625,275.3999938964844,273.55999755859375,275.3900146484375,1944278,286.1300048828125,286.3399963378906,285.0199890136719,285.0799865722656,2142188
2026-05-06 14:45:00+00:00,619.27001953125,619.4199829101562,615.380126953125,617.1599731445312,630346,88.2699966430664,88.29000091552734,87.91500091552734,88.05000305175781,1009957,392.5150146484375,394.1099853515625,392.3800048828125,394.0849914550781,524361,275.4248046875,275.4700012207031,274.61749267578125,275.010009765625,1078527,285.0799865722656,285.19000244140625,284.5899963378906,284.8699951171875,1230617
2026-05-06 15:00:00+00:00,617.1950073242188,618.4600219726562,613.1599731445312,613.9600830078125,504486,88.05000305175781,88.20500183105469,87.80999755859375,87.93000030517578,1019673,394.0400085449219,394.5,391.760009765625,391.94000244140625,491243,275.05499267578125,275.2049865722656,273.7749938964844,273.9999084472656,1224931,285.0799865722656,285.4100036621094,283.8800048828125,284.2049865722656,1358188
2026-05-06 15:15:00+00:00,613.9617919921875,614.9500122070312,612.1201171875,612.7849731445312,464940,87.947998046875,88.01499938964844,87.70999908447266,87.75499725341797,798292,391.9200134277344,392.79998779296875,391.5299987792969,392.3800048828125,470074,273.989990234375,274.28009033203125,273.6600036621094,273.7099914550781,938472,284.19000244140625,284.7799987792969,284.0899963378906,284.739990234375,1960635
2026-05-06 15:30:00+00:00,612.7899780273438,614.9199829101562,612.54052734375,613.760009765625,862427,87.80999755859375,87.9697036743164,87.70169830322266,87.70169830322266,749510,392.3999938964844,393.4599914550781,391.82000732421875,393.3299865722656,431897,273.7099914550781,273.7799987792969,272.5400085449219,273.510009765625,1279687,284.739990234375,285.79998779296875,284.6499938964844,285.510009765625,1129306
2026-05-06 15:45:00+00:00,613.6300048828125,614.280029296875,612.5499877929688,613.25,276767,87.69999694824219,88.01000213623047,87.63999938964844,87.99500274658203,1311599,393.3800048828125,394.1099853515625,393.2001037597656,393.9599914550781,433615,273.5,274.9599914550781,273.385009765625,274.8800048828125,1691597,285.5199890136719,286.0,284.9599914550781,285.5950012207031,1611047
2026-05-06 16:00:00+00:00,613.260009765625,613.3300170898438,611.760009765625,613.0999755859375,274854,87.99349975585938,88.01000213623047,87.80000305175781,87.81999969482422,545815,393.9200134277344,396.1899108886719,393.6000061035156,396.0899963378906,630374,274.8900146484375,275.3500061035156,274.75,275.2629089355469,757926,285.5950012207031,285.7300109863281,285.2099914550781,285.30999755859375,662446
2026-05-06 16:15:00+00:00,613.0499877929688,613.3599243164062,612.47998046875,612.580078125,464772,87.81069946289062,87.9000015258789,87.79000091552734,87.86499786376953,511668,396.1296081542969,396.3800048828125,395.1700134277344,396.0400085449219,609023,275.25,275.9800109863281,275.1700134277344,275.5899963378906,1036109,285.30999755859375,286.3699951171875,285.2550048828125,286.260009765625,1124644
2026-05-06 16:30:00+00:00,612.739990234375,612.8900146484375,611.27001953125,611.9149780273438,360937,87.86499786376953,88.19000244140625,87.74500274658203,88.08000183105469,1919085,396.0249938964844,396.260009765625,395.0199890136719,395.18499755859375,587558,275.614990234375,276.0498962402344,275.5299987792969,275.6099853515625,790821,286.2550048828125,286.6499938964844,285.8599853515625,286.635009765625,720533
2026-05-06 16:45:00+00:00,611.9149780273438,612.25,610.6099853515625,612.0999755859375,269193,88.08999633789062,88.16000366210938,87.9800033569336,87.9800033569336,673454,395.17498779296875,395.29998779296875,394.5899963378906,394.9649963378906,331236,275.585693359375,275.8994140625,275.19500732421875,275.489990234375,855529,286.635009765625,287.1300048828125,285.7099914550781,286.2300109863281,1270703
2026-05-06 17:00:00+00:00,612.02001953125,613.97998046875,611.72998046875,613.4199829101562,267335,87.98500061035156,88.04000091552734,87.91000366210938,87.95030212402344,1358710,394.9549865722656,396.1499938964844,394.44000244140625,395.54998779296875,739604,275.4700012207031,276.5799865722656,275.3699951171875,276.30999755859375,834476,286.25,286.82000732421875,285.7799987792969,286.7300109863281,948246
2026-05-06 17:15:00+00:00,613.2000732421875,613.8963012695312,612.6699829101562,613.381591796875,181318,87.94999694824219,88.04000091552734,87.86000061035156,88.0199966430664,462005,395.5517883300781,396.17999267578125,394.3900146484375,394.54998779296875,297355,276.32000732421875,276.4700012207031,276.0799865722656,276.4200134277344,707974,286.7300109863281,287.0400085449219,286.67999267578125,286.7349853515625,750451
2026-05-06 17:30:00+00:00,613.3300170898438,613.4598999023438,611.489990234375,611.864990234375,208636,88.01000213623047,88.13999938964844,87.86900329589844,87.87999725341797,696002,394.2200012207031,394.6199951171875,394.0299987792969,394.0400085449219,300157,276.4100036621094,276.70001220703125,276.2200012207031,276.625,809071,286.7300109863281,287.09991455078125,286.57000732421875,286.69000244140625,650998
2026-05-06 17:45:00+00:00,611.8599853515625,613.2999267578125,611.5,613.030029296875,239731,87.88880157470703,88.11000061035156,87.83000183105469,88.05269622802734,614876,394.05999755859375,394.8800048828125,393.67449951171875,394.1099853515625,401106,276.6297912597656,277.09991455078125,276.5575866699219,277.0299987792969,1088640,286.70001220703125,287.75,286.6099853515625,287.66400146484375,1100606
2026-05-06 18:00:00+00:00,613.0,614.219970703125,612.0499877929688,614.0599975585938,353838,88.05500030517578,88.07499694824219,87.87000274658203,87.99500274658203,480098,394.1400146484375,394.2799987792969,393.07000732421875,393.489990234375,289206,277.0249938964844,277.6050109863281,276.92559814453125,277.4599914550781,1287259,287.6600036621094,287.8500061035156,286.7101135253906,286.9800109863281,1238699
2026-05-06 18:15:00+00:00,614.0911865234375,614.219970703125,613.2899780273438,614.1900024414062,268163,87.98999786376953,88.0999984741211,87.9000015258789,88.09500122070312,583261,393.439208984375,393.55999755859375,392.2799987792969,392.364990234375,270727,277.4100036621094,277.7900085449219,276.2650146484375,276.29998779296875,929344,286.9700012207031,287.5799865722656,286.7950134277344,287.17999267578125,888149
