Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-05 16:30:00+00:00,92.0199966430664,92.29000091552734,91.95999908447266,92.21749877929688,766415,317.17999267578125,317.6000061035156,316.29998779296875,316.5,391060,662.4299926757812,663.4000244140625,661.6300048828125,662.1199951171875,232536,268.7799987792969,268.8500061035156,268.25,268.42010498046875,791585,232.25010681152344,232.8000030517578,232.11000061035156,232.5,935382
2026-01-05 16:45:00+00:00,92.21009826660156,92.625,92.19999694824219,92.24459838867188,1251052,316.5150146484375,316.82000732421875,315.5199890136719,315.9100036621094,385194,662.1199951171875,662.7000122070312,661.97998046875,662.0399780273438,153888,268.44000244140625,268.7200012207031,267.9800109863281,268.0199890136719,706609,232.47999572753906,233.0,232.4600067138672,232.75,724247
2026-01-05 17:00:00+00:00,92.23999786376953,92.48999786376953,91.9800033569336,92.30999755859375,725942,315.95001220703125,316.3999938964844,315.8900146484375,316.30499267578125,552188,662.1500244140625,663.8800048828125,661.9949951171875,663.5900268554688,192340,268.0350036621094,268.2799987792969,267.6400146484375,267.80999755859375,791748,232.77000427246094,233.85000610351562,232.75999450683594,233.66900634765625,1079798
2026-01-05 17:15:00+00:00,92.31649780273438,92.36499786376953,92.0,92.0,633373,316.3349914550781,316.3699035644531,315.2489929199219,315.55999755859375,321194,663.5850219726562,663.75,661.9299926757812,662.0599975585938,216398,267.80999755859375,267.9200134277344,266.9200134277344,266.9700012207031,795156,233.69000244140625,233.71499633789062,232.8699951171875,233.19000244140625,758355
2026-01-05 17:30:00+00:00,92.00299835205078,92.13999938964844,91.8949966430664,92.0,487213,315.5400085449219,316.2300109863281,315.45001220703125,316.10589599609375,238077,662.0499877929688,662.22998046875,661.0,661.1099853515625,181056,266.989990234375,267.2699890136719,266.7701110839844,267.19000244140625,769911,233.16000366210938,233.6898956298828,232.89999389648438,233.64999389648438,681381
2026-01-05 17:45:00+00:00,92.00499725341797,92.05729675292969,91.5999984741211,91.6449966430664,607543,316.1199951171875,316.8399963378906,316.1000061035156,316.7799987792969,200837,661.1099853515625,662.0399780273438,661.0999755859375,661.510009765625,115691,267.1700134277344,267.6400146484375,267.1700134277344,267.5683898925781,563954,233.63999938964844,234.0,233.33999633789062,233.42999267578125,695178
2026-01-05 18:00:00+00:00,91.6449966430664,91.70999908447266,91.43000030517578,91.4645004272461,504196,316.7699890136719,317.7099914550781,316.7672119140625,317.7099914550781,301119,661.510009765625,662.2199096679688,659.7000122070312,659.989990234375,123989,267.57000732421875,267.8900146484375,267.5,267.5899963378906,596001,233.44000244140625,233.7100067138672,232.5800018310547,232.85499572753906,686694
2026-01-05 18:15:00+00:00,91.46499633789062,91.80000305175781,91.30000305175781,91.76499938964844,680374,317.70001220703125,317.8599853515625,317.0614013671875,317.5375061035156,326622,659.9500122070312,660.9400024414062,659.5,660.9400024414062,155561,267.5899963378906,267.70001220703125,267.2550048828125,267.4200134277344,566589,232.85000610351562,232.8798065185547,232.4499969482422,232.61000061035156,508937
2026-01-05 18:30:00+00:00,91.76499938964844,91.79000091552734,91.68000030517578,91.7864990234375,306562,317.6199951171875,317.7799072265625,317.07000732421875,317.1449890136719,313664,660.9000244140625,661.7000122070312,660.7700805664062,661.3250122070312,143104,267.4100036621094,267.6650085449219,267.0899963378906,267.2699890136719,550642,232.6300048828125,232.6999969482422,232.4600067138672,232.5800018310547,385989
2026-01-05 18:45:00+00:00,91.7874984741211,91.86000061035156,91.4800033569336,91.50499725341797,511923,317.1400146484375,317.2699890136719,316.8699951171875,317.1700134277344,253556,661.3150024414062,661.5700073242188,660.4199829101562,661.4299926757812,123195,267.2699890136719,267.4800109863281,267.0,267.0199890136719,499992,232.58999633789062,232.75999450683594,232.41000366210938,232.6999969482422,550861
2026-01-05 19:00:00+00:00,91.50440216064453,91.7300033569336,91.47000122070312,91.52999877929688,606091,317.1700134277344,317.32000732421875,316.8699951171875,317.2099914550781,232304,661.4099731445312,662.97998046875,661.3300170898438,662.35302734375,164753,267.0299987792969,267.3500061035156,266.9700012207031,267.1600036621094,563223,232.7039031982422,233.34500122070312,232.67999267578125,233.33999633789062,638840
2026-01-05 19:15:00+00:00,91.52999877929688,91.72000122070312,91.5,91.62000274658203,484986,317.2200012207031,317.3800048828125,316.7101135253906,316.7101135253906,212115,662.3499755859375,662.7775268554688,661.7949829101562,662.0900268554688,147551,267.1409912109375,267.1600036621094,266.1400146484375,266.2698974609375,900634,233.34500122070312,233.4499969482422,232.7899932861328,232.8450927734375,544743
2026-01-05 19:30:00+00:00,91.61000061035156,91.76000213623047,91.58450317382812,91.71499633789062,7576773,316.70001220703125,316.8999938964844,316.0199890136719,316.3599853515625,337334,662.1099853515625,662.1500244140625,659.4099731445312,659.6400146484375,145043,266.2699890136719,266.7699890136719,266.20001220703125,266.6300048828125,731369,232.80999755859375,232.89999389648438,232.37669372558594,232.39869689941406,454590
2026-01-05 19:45:00+00:00,91.71009826660156,91.72000122070312,91.5,91.5,350643,316.3399963378906,316.68499755859375,316.15008544921875,316.57281494140625,243225,659.6400146484375,660.77001953125,659.5800170898438,660.2083740234375,142311,266.6300048828125,266.6600036621094,266.25,266.25,547795,232.40499877929688,232.86000061035156,232.3800048828125,232.75999450683594,469355
2026-01-05 20:00:00+00:00,91.50650024414062,91.66999816894531,91.37999725341797,91.6050033569336,361831,316.5799865722656,316.8299865722656,316.1000061035156,316.3900146484375,154961,660.14501953125,661.2899169921875,659.8800048828125,660.8699951171875,146051,266.25,266.9700012207031,266.239990234375,266.8804016113281,695956,232.74000549316406,233.11000061035156,232.74000549316406,232.80999755859375,460086
2026-01-05 20:15:00+00:00,91.60870361328125,91.73999786376953,91.5,91.66549682617188,516747,316.3900146484375,316.5199890136719,316.15008544921875,316.25,367307,660.9099731445312,661.239990234375,660.530029296875,660.530029296875,129051,266.8999938964844,267.0400085449219,266.7120056152344,267.0190124511719,711432,232.8112030029297,232.9600067138672,232.5800018310547,232.64999389648438,580604
2026-01-05 20:30:00+00:00,91.66999816894531,91.70999908447266,91.58999633789062,91.65499877929688,533144,316.2149963378906,316.8999938964844,316.19500732421875,316.79998779296875,257343,660.5,661.2598876953125,659.8499755859375,660.489990234375,187595,267.0299987792969,267.489990234375,266.989990234375,267.2799987792969,907219,232.63999938964844,232.82000732421875,232.55999755859375,232.7050018310547,652849
2026-01-05 20:45:00+00:00,91.65499877929688,91.7300033569336,91.34500122070312,91.45999908447266,1862442,316.81500244140625,317.4200134277344,316.55999755859375,317.3800048828125,929466,660.4400024414062,660.7100219726562,658.1099853515625,658.7999877929688,569926,267.2799987792969,267.739990234375,266.45001220703125,267.260009765625,1987403,232.6999969482422,233.1750030517578,232.27999877929688,233.0500030517578,2264751
2026-01-06 14:30:00+00:00,91.0,91.27999877929688,90.08000183105469,90.65499877929688,2912413,317.30999755859375,321.55999755859375,317.2699890136719,317.3996887207031,1384490,660.0,661.6699829101562,654.0499877929688,654.375,889460,267.00799560546875,267.54998779296875,263.0299987792969,264.04998779296875,3741870,232.1999969482422,235.1699981689453,232.14059448242188,234.89500427246094,2775907
2026-01-06 14:45:00+00:00,90.80249786376953,90.94000244140625,90.01000213623047,90.2780990600586,2347003,318.9100036621094,319.59991455078125,318.0118103027344,318.510009765625,491008,654.6799926757812,657.0,653.219970703125,656.3699951171875,472158,263.97900390625,264.69000244140625,263.42999267578125,264.4562072753906,2103333,234.89999389648438,236.96099853515625,234.49000549316406,236.90499877929688,1728999
2026-01-06 15:00:00+00:00,90.2750015258789,90.42990112304688,89.83000183105469,90.1050033569336,2105557,318.54998779296875,318.7099914550781,317.1700134277344,317.4700012207031,377629,656.4500122070312,658.4998779296875,654.5999755859375,656.135009765625,321065,264.4800109863281,265.69000244140625,264.4100036621094,264.7550048828125,1365453,236.90499877929688,237.1699981689453,235.63499450683594,236.3699951171875,1326620
2026-01-06 15:15:00+00:00,90.10099792480469,90.31999969482422,89.9623031616211,90.2249984741211,889939,317.4800109863281,317.6600036621094,314.44500732421875,314.9100036621094,637853,656.2000122070312,658.4600219726562,655.5300903320312,658.0,168072,264.739990234375,264.79998779296875,263.8699951171875,264.0299987792969,930073,236.36000061035156,237.42999267578125,236.10000610351562,237.3300018310547,1001372
2026-01-06 15:30:00+00:00,90.2249984741211,90.54000091552734,90.19000244140625,90.25499725341797,953917,314.9100036621094,315.6549987792969,314.1499938964844,315.59869384765625,600350,658.2000122070312,659.6099853515625,657.5217895507812,657.5549926757812,174720,264.0299987792969,265.1000061035156,263.95001220703125,265.05499267578125,756761,237.3000030517578,238.44000244140625,237.10000610351562,238.22999572753906,1370338
2026-01-06 15:45:00+00:00,90.16500091552734,90.3949966430664,90.08999633789062,90.1050033569336,883187,315.32501220703125,315.4198913574219,314.30999755859375,314.6000061035156,447744,657.1699829101562,657.2899780273438,655.9500122070312,656.6199951171875,227865,264.92999267578125,265.04998779296875,263.7900085449219,263.8550109863281,939045,237.9199981689453,238.4949951171875,237.72000122070312,238.1199951171875,1277898
2026-01-06 16:00:00+00:00,90.11000061035156,90.16000366210938,89.92500305175781,89.94000244140625,1111255,314.5299987792969,314.6099853515625,312.760009765625,312.81439208984375,498614,656.510009765625,657.010009765625,655.5501098632812,656.25,140566,263.8500061035156,263.8500061035156,262.5332946777344,262.7099914550781,1633902,238.10000610351562,238.25999450683594,237.55999755859375,237.63999938964844,1072309
2026-01-06 16:15:00+00:00,89.93000030517578,90.04979705810547,89.84500122070312,89.87300109863281,1410434,313.1400146484375,313.1600036621094,312.3399963378906,312.8984069824219,387843,656.4749755859375,656.5,653.77001953125,653.77001953125,161472,262.79998779296875,263.0400085449219,262.29998779296875,262.4198913574219,1490578,237.85000610351562,238.86000061035156,237.64999389648438,238.6699981689453,1208188
2026-01-06 16:30:00+00:00,89.875,90.01200103759766,89.81009674072266,89.93620300292969,988981,312.8900146484375,313.6000061035156,312.4700012207031,313.5934143066406,147554,653.8049926757812,653.989990234375,652.0,652.7750244140625,364209,262.4200134277344,262.80999755859375,262.2099914550781,262.7799987792969,1193366,238.68850708007812,238.81500244140625,237.7100067138672,238.52999877929688,767917
2026-01-06 16:45:00+00:00,89.93499755859375,90.0199966430664,89.88999938964844,89.97000122070312,747832,313.2080993652344,313.2698974609375,312.6630859375,312.7149963378906,375339,652.6699829101562,654.0,652.6099853515625,653.8884887695312,172970,262.7699890136719,262.9800109863281,262.54901123046875,262.6099853515625,552150,238.77000427246094,238.92999267578125,238.4799041748047,238.7100067138672,1025457
2026-01-06 17:00:00+00:00,90.0199966430664,90.08499908447266,89.9000015258789,90.00499725341797,686391,312.6400146484375,313.8226013183594,312.510009765625,313.8226013183594,225063,654.0650024414062,655.77001953125,653.9401245117188,655.2503051757812,242876,262.6600036621094,263.0,262.5299987792969,262.63641357421875,741566,238.720703125,240.44000244140625,238.67999267578125,240.17999267578125,1415411
2026-01-06 17:15:00+00:00,90.0,90.06500244140625,89.93499755859375,90.06269836425781,760174,314.1300048828125,314.2200012207031,313.55499267578125,313.5799865722656,318087,655.1599731445312,656.1199951171875,654.0,655.489990234375,230781,262.625,262.96990966796875,262.3599853515625,262.8846130371094,700617,240.63999938964844,242.65989685058594,240.39999389648438,242.2301025390625,2254943
2026-01-06 17:30:00+00:00,90.06500244140625,90.91999816894531,90.05500030517578,90.76499938964844,1313928,313.5899963378906,314.4599914550781,313.5400085449219,314.1000061035156,203982,655.5350952148438,656.989990234375,655.3099975585938,655.75,224112,262.8900146484375,263.4599914550781,262.82000732421875,263.3900146484375,661061,242.2550048828125,242.9199981689453,241.69000244140625,242.5,2173185
2026-01-06 17:45:00+00:00,90.78500366210938,90.9000015258789,90.72000122070312,90.81990051269531,851539,314.135009765625,314.2190856933594,313.8800048828125,313.95001220703125,205818,655.6400146484375,657.2000122070312,655.5800170898438,657.0499877929688,182488,263.7850036621094,263.79998779296875,262.739990234375,262.86151123046875,720737,241.92999267578125,242.01499938964844,241.47999572753906,241.86000061035156,1344626
2026-01-06 18:00:00+00:00,90.81490325927734,90.87000274658203,90.58499908447266,90.84500122070312,514758,313.9599914550781,314.05999755859375,313.4601135253906,313.70001220703125,179958,657.1400146484375,658.5250244140625,657.1400146484375,658.39501953125,200194,262.8699951171875,263.0799865722656,262.760009765625,263.010009765625,639383,241.87399291992188,242.36000061035156,241.67999267578125,241.78990173339844,1109432
2026-01-06 18:15:00+00:00,90.84500122070312,90.84649658203125,90.61000061035156,90.75499725341797,437436,313.70001220703125,314.21099853515625,313.70001220703125,313.8999938964844,168454,658.47998046875,659.260009765625,658.3800048828125,658.840087890625,133357,263.0150146484375,263.20001220703125,262.4901123046875,262.5400085449219,562088,241.7899932861328,241.97000122070312,241.5800018310547,241.69000244140625,643386
2026-01-06 18:30:00+00:00,90.57499694824219,90.75,90.55000305175781,90.73999786376953,521330,313.8999938964844,314.2300109863281,313.7900085449219,314.1600036621094,269272,658.7349853515625,660.419921875,658.47998046875,659.8499755859375,181249,262.92999267578125,263.068115234375,262.760009765625,262.94989013671875,515347,242.1199951171875,242.19000244140625,241.6510009765625,241.72999572753906,924925
2026-01-06 18:45:00+00:00,90.73500061035156,90.92990112304688,90.7300033569336,90.84500122070312,548574,314.4700012207031,315.0899963378906,314.3900146484375,315.04998779296875,294867,659.97998046875,662.4000244140625,659.6099853515625,662.4000244140625,206282,262.94500732421875,263.07000732421875,262.5400085449219,262.8900146484375,490477,242.0850067138672,242.60000610351562,241.8699951171875,241.9550018310547,869448
2026-01-06 19:00:00+00:00,90.84500122070312,90.91000366210938,90.71499633789062,90.7249984741211,539906,315.0199890136719,315.20001220703125,314.82000732421875,314.9800109863281,160083,662.3300170898438,664.9299926757812,661.969970703125,662.3900146484375,305325,262.9200134277344,263.0150146484375,262.635009765625,262.7449951171875,419170,241.94500732421875,242.07000732421875,241.1649932861328,241.22999572753906,627929
2026-01-06 19:15:00+00:00,90.72789764404297,90.7699966430664,90.6449966430664,90.7249984741211,489658,314.9800109863281,315.0198974609375,314.32000732421875,314.45001220703125,164727,661.7650146484375,661.8679809570312,660.2899780273438,660.409423828125,181781,262.760009765625,262.9800109863281,262.7250061035156,262.87701416015625,599113,241.1300048828125,241.2899932861328,240.8874969482422,241.1750030517578,699684
2026-01-06 19:30:00+00:00,90.76499938964844,90.80000305175781,90.6500015258789,90.756103515625,446039,314.14801025390625,314.1697082519531,313.7300109863281,313.7713928222656,205091,661.1500244140625,661.2550048828125,660.1900024414062,660.4483032226562,140517,262.7799987792969,263.0150146484375,262.75,262.8800048828125,667709,240.52999877929688,240.97999572753906,240.5,240.94000244140625,795113
2026-01-06 19:45:00+00:00,90.75499725341797,90.81999969482422,90.72000122070312,90.80999755859375,371470,313.75,314.07501220703125,313.75,313.81500244140625,165711,660.4199829101562,661.3599853515625,660.219970703125,660.572998046875,130155,262.8900146484375,262.92999267578125,262.57000732421875,262.6499938964844,665873,240.93600463867188,241.639892578125,240.9199981689453,241.59500122070312,776776
2026-01-06 20:00:00+00:00,90.80500030517578,90.91000366210938,90.75,90.7864990234375,448869,313.8299865722656,314.0,313.64990234375,313.8207092285156,184865,660.5999755859375,661.155029296875,660.1300048828125,660.739990234375,111354,262.6549987792969,262.8599853515625,262.55999755859375,262.6199951171875,799842,241.61000061035156,241.82000732421875,241.47999572753906,241.6199951171875,571613
2026-01-06 20:15:00+00:00,90.75499725341797,90.83000183105469,90.69999694824219,90.80999755859375,651239,313.760009765625,313.92999267578125,313.4194030761719,313.6000061035156,304262,661.0599975585938,661.1400146484375,659.72998046875,659.7999877929688,188403,262.3699951171875,262.8299865722656,262.260009765625,262.82000732421875,1057333,241.61090087890625,241.6699981689453,240.61000061035156,240.86000061035156,1094743
2026-01-06 20:30:00+00:00,90.80889892578125,90.87999725341797,90.7300033569336,90.73999786376953,635999,313.610107421875,313.67498779296875,313.29998779296875,313.44000244140625,302868,659.7000122070312,660.3200073242188,659.27587890625,659.8800048828125,234361,262.8299865722656,262.94989013671875,262.614990234375,262.8599853515625,961322,240.85000610351562,241.72999572753906,240.75999450683594,241.7100067138672,883953
2026-01-06 20:45:00+00:00,90.69000244140625,90.76499938964844,90.55999755859375,90.5999984741211,1008825,313.5299987792969,314.5,313.375,314.3900146484375,580492,659.5349731445312,660.7000122070312,659.0050048828125,660.4600219726562,283517,262.9599914550781,262.9601135253906,262.3999938964844,262.42498779296875,1394542,241.3300018310547,241.39999389648438,240.66000366210938,241.05499267578125,1374019
2026-01-07 14:30:00+00:00,91.58999633789062,92.41899871826172,91.13999938964844,91.1500015258789,3402096,314.5010070800781,321.57000732421875,314.5,321.5199890136719,1971709,655.780029296875,659.1500244140625,654.6300048828125,654.7899780273438,654294,263.2699890136719,263.67999267578125,261.2349853515625,262.43499755859375,3246739,239.61000061035156,243.5,239.52000427246094,242.60000610351562,4034573
2026-01-07 14:45:00+00:00,91.1449966430664,91.3949966430664,90.93000030517578,91.125,1104964,321.489990234375,322.54998779296875,320.0379943847656,320.17999267578125,1081670,654.780029296875,655.52001953125,651.3400268554688,651.8200073242188,447504,262.42498779296875,262.8500061035156,261.4100036621094,261.4100036621094,1552023,242.61000061035156,243.74000549316406,242.14999389648438,243.60000610351562,1819102
2026-01-07 15:00:00+00:00,91.12999725341797,91.15499877929688,90.5250015258789,90.58000183105469,1143110,320.2099914550781,321.260009765625,319.44000244140625,320.4399108886719,650727,651.6699829101562,652.0900268554688,646.22998046875,647.405029296875,751836,261.44000244140625,262.1300048828125,261.2099914550781,262.0398864746094,1488142,243.61000061035156,243.9199981689453,242.50999450683594,243.77000427246094,1496464
2026-01-07 15:15:00+00:00,90.57499694824219,90.58650207519531,90.18000030517578,90.29989624023438,3376497,320.5249938964844,320.92999267578125,319.3804931640625,319.7298889160156,1845345,647.2999877929688,647.989990234375,644.8099975585938,645.2000122070312,541295,262.0249938964844,262.42999267578125,261.6600036621094,262.0299987792969,1081794,243.75,243.76919555664062,242.1999969482422,242.42999267578125,1067297
2026-01-07 15:30:00+00:00,90.29499816894531,90.4800033569336,90.0999984741211,90.18840026855469,858062,319.70001220703125,321.1499938964844,318.8299865722656,319.7099914550781,526421,645.27001953125,648.6912231445312,644.9199829101562,646.8499755859375,433002,262.0199890136719,262.2799987792969,261.32501220703125,261.6199951171875,1091345,242.42999267578125,243.7550048828125,242.41000366210938,243.16000366210938,4096772
2026-01-07 15:45:00+00:00,90.18499755859375,90.25,90.06009674072266,90.16500091552734,675427,319.7200012207031,320.8500061035156,319.4700012207031,320.44000244140625,286949,646.844970703125,649.6099853515625,646.7700805664062,649.5999755859375,332837,261.6300048828125,262.2900085449219,261.6000061035156,261.9898986816406,797730,243.19500732421875,244.2711944580078,243.02000427246094,244.2711944580078,655086
2026-01-07 16:00:00+00:00,90.16999816894531,90.37999725341797,90.1500015258789,90.29499816894531,4492006,320.44500732421875,320.57501220703125,319.9100036621094,320.54998779296875,306380,649.6099853515625,651.0700073242188,649.1799926757812,651.0700073242188,282728,261.989990234375,262.0400085449219,261.6300048828125,261.6400146484375,604875,244.26119995117188,244.7949981689453,243.92999267578125,243.97500610351562,1009611
2026-01-07 16:15:00+00:00,90.29499816894531,90.41000366210938,90.24500274658203,90.4000015258789,282479,320.57501220703125,320.6343994140625,319.9200134277344,320.1650085449219,291784,651.0402221679688,651.0999755859375,648.0001220703125,648.3599853515625,284905,261.6278076171875,261.6419982910156,260.9100036621094,261.0837097167969,1071649,243.97999572753906,244.05999755859375,243.38999938964844,243.49000549316406,830938
2026-01-07 16:30:00+00:00,90.40499877929688,90.81999969482422,90.34500122070312,90.81500244140625,625135,320.239990234375,320.3399963378906,319.2200012207031,319.8599853515625,329577,648.4299926757812,651.4299926757812,647.9299926757812,651.0850219726562,251008,261.0849914550781,262.1000061035156,261.07000732421875,262.0000915527344,981022,243.52000427246094,243.60499572753906,242.9844970703125,243.14999389648438,764706
2026-01-07 16:45:00+00:00,90.80000305175781,91.24500274658203,90.80000305175781,91.1449966430664,1361110,319.8500061035156,320.70001220703125,319.5450134277344,320.6600036621094,286293,651.0850219726562,652.9299926757812,651.0657958984375,652.7949829101562,244648,262.0,262.3599853515625,261.8999938964844,262.17999267578125,843006,243.13999938964844,244.16700744628906,242.97579956054688,244.10000610351562,756328
2026-01-07 17:00:00+00:00,91.1449966430664,91.22000122070312,90.91999816894531,90.98500061035156,582482,320.6679992675781,321.614990234375,320.3800048828125,321.5799865722656,297108,652.8300170898438,653.760009765625,652.7000122070312,653.2399291992188,217513,262.17999267578125,262.57000732421875,262.1789855957031,262.3399963378906,740412,244.10499572753906,244.32080078125,243.72000122070312,244.28500366210938,674437
2026-01-07 17:15:00+00:00,90.9800033569336,91.05000305175781,90.9000015258789,90.94860076904297,438507,321.5799865722656,322.3399963378906,321.4100036621094,322.15838623046875,455811,653.2100219726562,654.7000122070312,652.510009765625,652.5872192382812,244421,262.3399963378906,262.4800109863281,261.989990234375,262.3599853515625,771575,244.27000427246094,244.72999572753906,244.0,244.41799926757812,824946
2026-01-07 17:30:00+00:00,90.94499969482422,91.26499938964844,90.9000015258789,91.22869873046875,541692,322.1199951171875,322.1449890136719,321.0799865722656,321.6199951171875,284824,652.6099853515625,653.0499877929688,650.4000244140625,653.0499877929688,350851,262.3699951171875,262.5199890136719,262.1549987792969,262.3599853515625,543453,244.42999267578125,245.0500030517578,244.1300048828125,244.89999389648438,1076438
2026-01-07 17:45:00+00:00,91.2249984741211,91.35990142822266,91.16010284423828,91.20500183105469,539857,321.6549987792969,321.7900085449219,321.28009033203125,321.5776062011719,158143,652.9000244140625,653.6500244140625,652.1599731445312,653.22998046875,173196,262.364990234375,262.70001220703125,262.30999755859375,262.31500244140625,660238,244.89999389648438,245.2899932861328,244.0800018310547,245.13999938964844,840335
2026-01-07 18:00:00+00:00,91.20500183105469,91.25,90.97010040283203,91.00499725341797,6966762,321.5799865722656,321.82000732421875,321.2799987792969,321.7200012207031,155940,653.3499755859375,653.4099731445312,651.8699951171875,652.6300048828125,159438,262.31500244140625,262.32000732421875,261.3096923828125,261.69000244140625,954654,245.1199951171875,245.25,244.91000366210938,245.07000732421875,673223
2026-01-07 18:15:00+00:00,91.0,91.05999755859375,90.93009948730469,90.93499755859375,481088,321.7149963378906,322.3900146484375,321.1499938964844,322.2099914550781,426327,652.5,652.5800170898438,651.5339965820312,652.1799926757812,121314,261.67999267578125,261.7099914550781,261.0799865722656,261.2200012207031,732319,245.0749969482422,245.11000061035156,244.53509521484375,244.89999389648438,581997
2026-01-07 18:30:00+00:00,90.93340301513672,91.05500030517578,90.76000213623047,90.9749984741211,652851,322.2077941894531,326.4649963378906,322.07000732421875,326.2168884277344,1260492,652.239990234375,653.7000122070312,651.1699829101562,653.635009765625,147475,261.2449951171875,261.8699951171875,261.1300048828125,261.8500061035156,856595,244.89999389648438,245.2100067138672,244.7899932861328,245.1199951171875,477491
2026-01-07 18:45:00+00:00,90.97599792480469,91.0199966430664,90.68000030517578,90.68499755859375,486360,326.1600036621094,326.2900085449219,324.4700012207031,324.7699890136719,814061,653.635009765625,654.5449829101562,652.4299926757812,652.4650268554688,167551,261.8500061035156,262.1499938964844,261.7099914550781,262.010009765625,551862,245.11000061035156,245.25,244.25999450683594,244.3000030517578,978758
2026-01-07 19:00:00+00:00,90.69000244140625,90.69999694824219,90.44999694824219,90.54000091552734,584080,324.7799987792969,325.20001220703125,323.30999755859375,323.3599853515625,577985,652.4650268554688,652.469970703125,649.719970703125,650.1950073242188,169154,262.0249938964844,262.20001220703125,261.70001220703125,261.7650146484375,667668,244.3000030517578,244.30999755859375,243.3800048828125,243.57000732421875,590621
2026-01-07 19:15:00+00:00,90.55000305175781,90.5999984741211,90.43000030517578,90.58989715576172,7967853,323.3500061035156,323.69000244140625,322.3599853515625,322.4800109863281,523100,650.1950073242188,650.297119140625,649.4500122070312,649.989990234375,164604,261.7601013183594,261.7749938964844,261.2665100097656,261.5899963378906,498237,243.55999755859375,243.55999755859375,242.77999877929688,243.25,704243
