Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09 16:30:00+00:00,671.5751953125,675.7042846679688,670.8499755859375,675.6649780273438,364878,209.6199951171875,210.32000732421875,209.3800048828125,210.01829528808594,1328227,81.06500244140625,81.22000122070312,80.86299896240234,80.875,568767,273.3699951171875,273.79998779296875,273.260009765625,273.4200134277344,571336,325.80999755859375,325.989990234375,325.1199951171875,325.3700866699219,482847
2026-02-09 16:45:00+00:00,675.6165771484375,683.2199096679688,675.1400146484375,679.0,909376,210.00010681152344,212.10000610351562,210.0,211.86000061035156,2615379,80.87000274658203,81.10749816894531,80.87000274658203,80.94499969482422,652196,273.3800048828125,273.45001220703125,272.75,272.79998779296875,708051,325.3949890136719,327.739990234375,325.3949890136719,326.94000244140625,689064
2026-02-09 17:00:00+00:00,678.9500122070312,681.5,678.1500244140625,680.7849731445312,440068,211.8699951171875,212.80999755859375,210.51499938964844,210.51499938964844,3153780,80.94499969482422,81.1500015258789,80.86000061035156,80.94999694824219,1040280,272.80999755859375,273.1099853515625,271.8999938964844,272.3500061035156,1144330,326.9200134277344,327.4800109863281,326.3800048828125,327.3299865722656,720270
2026-02-09 17:15:00+00:00,680.610107421875,683.3098754882812,680.2100219726562,680.4400024414062,401246,210.51499938964844,211.22999572753906,209.3800048828125,210.31500244140625,2299567,80.94499969482422,81.15499877929688,80.88999938964844,81.00499725341797,643868,272.3450012207031,272.5199890136719,271.70001220703125,272.0115051269531,821862,327.3299865722656,327.54998779296875,325.92999267578125,326.1050109863281,473154
2026-02-09 17:30:00+00:00,680.510986328125,681.3298950195312,680.3499755859375,680.8049926757812,188271,210.31500244140625,210.4499969482422,209.55270385742188,209.5850067138672,1448843,81.00499725341797,81.08999633789062,80.75,81.07499694824219,691853,272.0400085449219,272.3399963378906,271.8299865722656,271.8450012207031,568016,326.1099853515625,326.8799133300781,325.6117858886719,326.29998779296875,341635
2026-02-09 17:45:00+00:00,680.780029296875,681.0999755859375,679.5,680.010009765625,190754,209.58999633789062,210.19000244140625,209.47999572753906,210.0,1032410,81.07009887695312,81.15599822998047,80.94999694824219,81.00499725341797,559084,271.8500061035156,272.3399963378906,271.7699890136719,271.9649963378906,498592,326.2900085449219,326.5400085449219,325.20001220703125,325.30499267578125,298545
2026-02-09 18:00:00+00:00,680.0499877929688,680.7650146484375,679.030029296875,679.8099975585938,180842,210.00999450683594,211.35000610351562,209.67999267578125,211.15499877929688,1686038,81.00499725341797,81.19000244140625,80.94999694824219,81.00499725341797,689969,271.9649963378906,272.19000244140625,271.7900085449219,271.92999267578125,440913,325.32000732421875,325.79998779296875,325.0350036621094,325.22491455078125,283790
2026-02-09 18:15:00+00:00,679.5800170898438,679.8400268554688,678.0,678.9000244140625,165194,211.15499877929688,211.5,210.3159942626953,210.44000244140625,1624564,81.00499725341797,81.0250015258789,80.83000183105469,80.88500213623047,498010,271.92999267578125,272.2699890136719,271.8299865722656,271.9800109863281,429629,325.2200012207031,325.364990234375,324.6600036621094,324.95001220703125,403332
2026-02-09 18:30:00+00:00,678.8300170898438,681.239990234375,678.8200073242188,679.9127197265625,216700,210.4499969482422,210.75999450683594,210.1800994873047,210.4550018310547,847798,80.88500213623047,81.03500366210938,80.87999725341797,81.01969909667969,439527,271.9800109863281,273.0098876953125,271.8399963378906,272.93499755859375,641887,324.94000244140625,325.2099914550781,324.760009765625,325.0,585788
2026-02-09 18:45:00+00:00,679.9400024414062,681.5800170898438,679.8900146484375,680.5,258782,210.44000244140625,210.67999267578125,209.60000610351562,209.79539489746094,1058680,81.01499938964844,81.22000122070312,80.9000015258789,81.16999816894531,454141,272.9200134277344,273.2099914550781,272.739990234375,272.8999938964844,635173,325.0,325.20001220703125,324.57000732421875,324.57000732421875,312788
2026-02-09 19:00:00+00:00,680.5,680.9450073242188,678.7100219726562,679.9299926757812,221005,209.7899932861328,210.08990478515625,209.360107421875,209.65499877929688,1334366,81.17500305175781,81.44999694824219,81.11000061035156,81.18499755859375,684741,272.8999938964844,273.42999267578125,272.8399963378906,273.2699890136719,647463,324.55999755859375,324.96099853515625,324.5,324.8299865722656,353094
2026-02-09 19:15:00+00:00,679.9299926757812,681.97998046875,679.5800170898438,681.8099975585938,250218,209.65750122070312,209.66000366210938,209.04989624023438,209.19000244140625,1094081,81.18000030517578,81.37000274658203,81.11000061035156,81.3656005859375,536361,273.2889099121094,273.7099914550781,273.010009765625,273.6199951171875,641948,324.83319091796875,325.3500061035156,324.75,325.29998779296875,255281
2026-02-09 19:30:00+00:00,681.8099975585938,682.4500122070312,680.77001953125,681.5800170898438,225492,209.19749450683594,209.36000061035156,208.63499450683594,208.97500610351562,1536786,81.36499786376953,81.44000244140625,81.26000213623047,81.2750015258789,329998,273.6300048828125,273.7250061035156,273.0799865722656,273.1099853515625,450952,325.3500061035156,325.4800109863281,324.92999267578125,324.9649963378906,207861
2026-02-09 19:45:00+00:00,681.5750122070312,682.9000244140625,681.52001953125,682.5701293945312,209217,208.97000122070312,209.25,208.46499633789062,209.09500122070312,1546411,81.2750015258789,81.31999969482422,81.18000030517578,81.23500061035156,405500,273.1099853515625,273.2900085449219,272.9150085449219,272.9599914550781,390031,324.989990234375,325.32000732421875,324.739990234375,324.7799987792969,255693
2026-02-09 20:00:00+00:00,682.5549926757812,682.9600219726562,681.72998046875,682.6900024414062,196256,209.09500122070312,209.60879516601562,208.6999969482422,209.37620544433594,1377990,81.23500061035156,81.5,81.22000122070312,81.47750091552734,536342,272.9599914550781,273.69000244140625,272.9599914550781,273.5799865722656,609604,324.7998962402344,325.04998779296875,324.6700134277344,324.8599853515625,250304
2026-02-09 20:15:00+00:00,682.6900024414062,682.75,679.2401123046875,679.3900146484375,296786,209.3699951171875,209.5,208.49000549316406,209.03500366210938,1442208,81.47000122070312,81.51000213623047,81.16000366210938,81.32499694824219,2250248,273.5828857421875,274.25,273.5506896972656,274.0400085449219,917828,324.8699035644531,324.8699951171875,323.4801025390625,323.5199890136719,374958
2026-02-09 20:30:00+00:00,679.3800048828125,680.4000244140625,678.719970703125,679.0150146484375,308834,209.03500366210938,209.4510040283203,208.8800048828125,209.44500732421875,1575735,81.31999969482422,81.52999877929688,81.13999938964844,81.49500274658203,903901,274.0299987792969,274.2099914550781,273.510009765625,273.8800048828125,970675,323.489990234375,324.0199890136719,323.3500061035156,323.739990234375,436189
2026-02-09 20:45:00+00:00,679.0050048828125,679.905029296875,676.3099975585938,677.239990234375,748664,209.44000244140625,209.52999877929688,208.60499572753906,208.66000366210938,3235315,81.48999786376953,81.62000274658203,81.27999877929688,81.4000015258789,1748350,273.8500061035156,275.1199951171875,273.80999755859375,274.5400085449219,2866894,323.7900085449219,324.6499938964844,323.4700012207031,324.2300109863281,1151651
2026-02-10 14:30:00+00:00,677.3800048828125,680.6500244140625,672.8499755859375,675.2100219726562,699563,208.7449951171875,209.77999877929688,206.5800018310547,206.6750030517578,5386221,82.66999816894531,83.87999725341797,82.30000305175781,83.79820251464844,3681135,274.885009765625,275.2799987792969,273.30609130859375,274.19500732421875,2204506,320.9599914550781,321.6199951171875,315.05999755859375,315.0899963378906,3129030
2026-02-10 14:45:00+00:00,675.405029296875,677.2100219726562,671.3300170898438,675.0700073242188,423957,206.6750030517578,209.91000366210938,206.41099548339844,209.85000610351562,2754406,83.79499816894531,84.32499694824219,83.38999938964844,84.16000366210938,2015989,274.2099914550781,274.95001220703125,273.2099914550781,274.760009765625,959484,315.1000061035156,318.125,314.6600036621094,317.2550048828125,1580690
2026-02-10 15:00:00+00:00,675.0850219726562,676.4099731445312,672.3599853515625,673.3699951171875,216581,209.83999633789062,212.24000549316406,209.75,210.69960021972656,3670665,84.16000366210938,84.66000366210938,83.9000015258789,84.04769897460938,1966541,274.79998779296875,275.3599853515625,273.8599853515625,274.260009765625,959892,317.260009765625,319.7900085449219,317.2099914550781,319.5199890136719,1005390
2026-02-10 15:15:00+00:00,673.239990234375,673.3499145507812,671.0700073242188,672.3900146484375,192511,210.7281951904297,211.97860717773438,210.47900390625,211.80499267578125,1911147,84.04000091552734,84.27999877929688,83.83100128173828,84.23500061035156,5432032,274.25,274.7449951171875,274.0799865722656,274.4200134277344,627386,319.5719909667969,320.08990478515625,318.9100036621094,319.2300109863281,706905
2026-02-10 15:30:00+00:00,672.4400024414062,675.0999755859375,671.6400146484375,675.0349731445312,237507,211.8000030517578,212.64990234375,211.14999389648438,211.6898956298828,2008991,84.23370361328125,84.45999908447266,83.98999786376953,84.0199966430664,723478,274.3900146484375,274.70001220703125,274.17999267578125,274.6549987792969,542731,319.2300109863281,320.260009765625,318.57000732421875,318.75,682421
2026-02-10 15:45:00+00:00,675.010009765625,675.9799194335938,670.5999755859375,671.9111938476562,378237,211.6699981689453,211.7899932861328,210.75999450683594,210.83030700683594,1416193,84.02259826660156,84.13999938964844,83.61499786376953,83.67500305175781,1022678,274.69500732421875,274.9100036621094,274.1400146484375,274.1400146484375,479135,318.75,318.75,316.8301086425781,317.4800109863281,720294
2026-02-10 16:00:00+00:00,671.9149780273438,672.4998779296875,669.8099975585938,670.85498046875,197317,210.8300018310547,211.16969299316406,210.1199951171875,210.1300048828125,1311095,83.67500305175781,83.68000030517578,83.19999694824219,83.28500366210938,1002407,274.1449890136719,274.4798889160156,274.1199951171875,274.19000244140625,428161,317.4800109863281,318.9200134277344,317.4100036621094,317.8550109863281,493451
2026-02-10 16:15:00+00:00,670.77001953125,671.8800048828125,670.2999877929688,670.6500244140625,149691,210.1300048828125,210.61000061035156,209.84010314941406,210.08740234375,1653888,83.28500366210938,83.44999694824219,83.12000274658203,83.37999725341797,839293,274.19500732421875,274.6000061035156,273.989990234375,274.05999755859375,416153,317.81500244140625,318.5776062011719,317.6400146484375,318.1014099121094,416310
2026-02-10 16:30:00+00:00,670.6199951171875,671.6199951171875,670.25,671.3350219726562,143230,210.05999755859375,210.2899932861328,209.77999877929688,210.23500061035156,995563,83.37999725341797,83.54000091552734,83.2699966430664,83.44499969482422,717836,274.0199890136719,274.0498962402344,273.20001220703125,273.3999938964844,526152,318.04998779296875,318.19000244140625,317.6099853515625,318.1499938964844,686255
2026-02-10 16:45:00+00:00,671.3400268554688,672.219970703125,670.0,670.9299926757812,149166,210.2899932861328,210.6300048828125,209.64999389648438,209.67999267578125,1081082,83.44499969482422,83.52999877929688,83.06500244140625,83.07499694824219,587259,273.4200134277344,273.5899963378906,273.1000061035156,273.29010009765625,462792,318.1700134277344,319.1700134277344,318.1700134277344,318.44000244140625,461057
2026-02-10 17:00:00+00:00,670.89501953125,674.7849731445312,670.5499877929688,673.6849975585938,188149,209.668701171875,210.27999877929688,209.39999389648438,210.24000549316406,853420,83.07499694824219,83.16000366210938,82.91000366210938,82.93499755859375,598493,273.2900085449219,273.79998779296875,273.2699890136719,273.4800109863281,474275,318.4100036621094,319.6300048828125,318.2099914550781,319.2449951171875,385277
2026-02-10 17:15:00+00:00,673.6500244140625,674.4000244140625,672.6500244140625,674.0250244140625,121690,210.2100067138672,210.3000030517578,209.7899932861328,209.9949951171875,689795,82.93499755859375,82.93499755859375,82.73999786376953,82.80989837646484,631400,273.4700012207031,273.489990234375,272.94000244140625,273.3500061035156,588185,319.2200012207031,319.6700134277344,318.7799987792969,319.19000244140625,282398
2026-02-10 17:30:00+00:00,674.25,675.8499755859375,674.0,675.72998046875,161533,209.99000549316406,210.4499969482422,209.88999938964844,209.9398956298828,771817,82.79499816894531,82.9749984741211,82.73999786376953,82.7750015258789,531506,273.3500061035156,273.7099914550781,273.1499938964844,273.70098876953125,419243,319.17999267578125,319.6300048828125,319.1390075683594,319.1499938964844,300739
2026-02-10 17:45:00+00:00,675.739990234375,677.4298706054688,675.0,675.239990234375,176506,209.92999267578125,210.0449981689453,209.02999877929688,209.1699981689453,1077931,82.7750015258789,83.0199966430664,82.75,82.91500091552734,543194,273.7200012207031,274.1099853515625,273.68011474609375,274.0899963378906,383600,319.1499938964844,319.489990234375,318.6199951171875,318.6600036621094,211243
2026-02-10 18:00:00+00:00,675.2750244140625,676.3049926757812,674.1500244140625,674.52001953125,105133,209.14999389648438,209.47000122070312,208.49000549316406,208.5500030517578,1045002,82.91500091552734,82.95999908447266,82.6500015258789,82.6760025024414,428042,274.1050109863281,274.17999267578125,273.79998779296875,273.9800109863281,306470,318.676513671875,319.19000244140625,318.27178955078125,319.0400085449219,425815
2026-02-10 18:15:00+00:00,674.530029296875,674.530029296875,672.6099853515625,673.260009765625,137669,208.55149841308594,208.75,207.72999572753906,207.75999450683594,1366976,82.67500305175781,82.72000122070312,82.5199966430664,82.55500030517578,7990571,273.989990234375,274.19000244140625,273.3999938964844,274.05499267578125,537280,319.0050048828125,319.4700012207031,318.5400085449219,319.3800048828125,370476
2026-02-10 18:30:00+00:00,673.25,674.0,672.9000244140625,673.260009765625,94154,207.75,208.39500427246094,207.43499755859375,208.3603973388672,1352338,82.55500030517578,82.69000244140625,82.47000122070312,82.6449966430664,410233,274.05499267578125,274.2699890136719,273.8717956542969,274.2250061035156,383430,319.3500061035156,319.45001220703125,318.8500061035156,318.8599853515625,273461
2026-02-10 18:45:00+00:00,673.1649780273438,673.3599853515625,672.2899780273438,673.0447998046875,82611,208.36500549316406,208.72000122070312,207.9499969482422,208.64999389648438,997251,82.6449966430664,82.80000305175781,82.56999969482422,82.71269989013672,677158,274.2200012207031,274.260009765625,273.67010498046875,273.92999267578125,339390,318.8699951171875,319.29998779296875,318.55999755859375,319.15020751953125,274524
2026-02-10 19:00:00+00:00,672.9600219726562,673.14990234375,671.52001953125,672.52001953125,84983,208.66000366210938,208.7899932861328,207.89999389648438,208.4600067138672,817565,82.71499633789062,82.77999877929688,82.5199966430664,82.63999938964844,540653,273.95001220703125,274.1099853515625,273.7200012207031,274.0,350735,319.1600036621094,319.2099914550781,318.6099853515625,319.0,209155
2026-02-10 19:15:00+00:00,672.4600219726562,673.1599731445312,671.39501953125,673.0999755859375,129642,208.4600067138672,208.5225067138672,208.10000610351562,208.2550048828125,543485,82.63999938964844,82.83000183105469,82.59500122070312,82.79499816894531,8553015,273.9599914550781,274.05999755859375,273.6600036621094,273.9649963378906,298385,318.989990234375,319.2799987792969,318.69000244140625,319.0899963378906,231484
2026-02-10 19:30:00+00:00,673.1599731445312,673.6090698242188,672.2999877929688,672.4650268554688,136106,208.25999450683594,208.32000732421875,207.46580505371094,207.5800018310547,1077037,82.79499816894531,82.91999816894531,82.60009765625,82.63999938964844,443849,273.9700012207031,274.07000732421875,273.6000061035156,273.739990234375,362399,319.1099853515625,319.80999755859375,319.0899963378906,319.44000244140625,352842
2026-02-10 19:45:00+00:00,672.5700073242188,673.6599731445312,671.7000122070312,673.614990234375,117627,207.5800018310547,208.0,207.52999877929688,207.92990112304688,909888,82.64009857177734,82.70999908447266,82.54499816894531,82.61499786376953,691522,273.75,274.0299987792969,273.5199890136719,274.0299987792969,383923,319.4700012207031,319.81500244140625,319.30999755859375,319.7049865722656,350643
2026-02-10 20:00:00+00:00,673.5499877929688,673.8200073242188,671.4099731445312,671.469970703125,160387,207.9199981689453,208.13999938964844,207.39999389648438,207.4600067138672,1131267,82.61499786376953,82.63999938964844,82.48999786376953,82.52989959716797,9012149,274.010009765625,274.2200012207031,273.7300109863281,274.1400146484375,361781,319.7099914550781,319.7940979003906,319.42010498046875,319.5950012207031,387527
2026-02-10 20:15:00+00:00,671.4749755859375,672.5650024414062,670.85009765625,672.3900756835938,133166,207.4499969482422,207.9499969482422,207.4250030517578,207.71800231933594,761231,82.52999877929688,82.61000061035156,82.42500305175781,82.53500366210938,9237111,274.1499938964844,274.29998779296875,273.8900146484375,274.07000732421875,407541,319.6000061035156,320.2900085449219,319.55999755859375,320.10589599609375,438676
2026-02-10 20:30:00+00:00,672.4550170898438,674.5,672.4500122070312,674.2999877929688,209001,207.7100067138672,207.88999938964844,206.97999572753906,207.08999633789062,1265363,82.52999877929688,82.61000061035156,82.3102035522461,82.33499908447266,683467,274.0799865722656,274.3800048828125,273.9700012207031,274.25,437676,320.0799865722656,320.3900146484375,319.42999267578125,319.6000061035156,444274
2026-02-10 20:45:00+00:00,674.3099975585938,674.9000244140625,669.7899780273438,670.75,904937,207.0800018310547,207.34500122070312,206.8800048828125,206.99000549316406,21953013,82.33499908447266,82.5,82.08999633789062,82.19999694824219,2283068,274.2900085449219,274.489990234375,273.30999755859375,273.7900085449219,8961727,319.6000061035156,319.7900085449219,318.42999267578125,318.5799865722656,1274950
2026-02-11 14:30:00+00:00,674.0,679.2675170898438,668.010009765625,668.2283935546875,846975,208.07000732421875,208.57000732421875,204.75999450683594,204.7718048095703,5446882,81.94000244140625,82.4800033569336,81.09010314941406,81.18499755859375,2266559,274.69500732421875,276.8299865722656,274.45001220703125,275.6000061035156,5691798,318.9549865722656,321.0400085449219,317.57501220703125,317.7200012207031,1868058
2026-02-11 14:45:00+00:00,668.3800048828125,672.5999755859375,666.0,668.6849975585938,544067,204.8000030517578,206.22000122070312,204.55999755859375,205.5800018310547,3045391,81.18499755859375,81.48999786376953,80.68499755859375,80.74500274658203,1743479,275.5899963378906,277.44000244140625,275.5400085449219,276.3999938964844,1481822,317.8399963378906,318.31500244140625,315.739990234375,316.05499267578125,936704
2026-02-11 15:00:00+00:00,668.6500244140625,669.8800048828125,663.0399780273438,664.0001220703125,455630,205.60499572753906,206.27000427246094,204.66000366210938,205.39999389648438,1956270,80.75,81.05999755859375,80.61000061035156,80.73999786376953,1396838,276.4100036621094,277.0299987792969,275.7699890136719,276.2850036621094,1050726,316.1099853515625,317.1199951171875,314.1099853515625,314.54998779296875,709437
2026-02-11 15:15:00+00:00,664.219970703125,664.7150268554688,660.9500122070312,662.1099853515625,378685,205.3800048828125,205.69000244140625,204.1750030517578,204.96189880371094,6343092,80.73979949951172,80.73999786376953,80.02999877929688,80.03900146484375,1341202,276.2900085449219,277.25,275.75,277.05010986328125,1272610,314.5799865722656,314.92999267578125,311.75,311.8900146484375,843194
2026-02-11 15:30:00+00:00,662.1099853515625,666.0599975585938,661.6199951171875,665.469970703125,268353,204.97999572753906,206.49000549316406,204.96009826660156,205.92999267578125,1733513,80.03790283203125,80.33000183105469,79.94999694824219,80.1449966430664,1355370,277.1000061035156,279.04998779296875,277.0400085449219,278.1300048828125,1624504,311.7900085449219,313.260009765625,311.7799987792969,312.60009765625,575780
2026-02-11 15:45:00+00:00,665.6799926757812,675.5900268554688,664.5599975585938,672.7100219726562,769698,205.9499969482422,206.39999389648438,205.4499969482422,205.55999755859375,1480380,80.14820098876953,80.4000015258789,79.9801025390625,80.15499877929688,803807,278.1650085449219,279.9049987792969,277.9800109863281,279.7550048828125,1202585,312.6300048828125,313.8800048828125,311.7799987792969,312.7650146484375,826582
2026-02-11 16:00:00+00:00,672.7150268554688,672.9199829101562,668.02001953125,670.7899780273438,355386,205.5500030517578,205.63999938964844,204.61849975585938,205.09500122070312,1417051,80.16000366210938,80.19000244140625,80.02999877929688,80.0999984741211,613216,279.7550048828125,279.9800109863281,278.80999755859375,279.67498779296875,1070854,312.739990234375,313.6199951171875,312.20001220703125,312.90008544921875,564234
2026-02-11 16:15:00+00:00,670.47998046875,670.5499877929688,668.080078125,668.97998046875,250150,205.08999633789062,205.12399291992188,204.22999572753906,204.3800048828125,1328226,80.09649658203125,80.20999908447266,80.0199966430664,80.15499877929688,635591,279.6700134277344,279.9700012207031,278.17498779296875,278.19000244140625,798613,312.8800048828125,312.9649963378906,310.9425048828125,311.17999267578125,604978
2026-02-11 16:30:00+00:00,668.9199829101562,669.239990234375,665.0001220703125,666.551025390625,212037,204.38999938964844,204.56100463867188,203.55999755859375,203.86000061035156,1876691,80.1500015258789,80.2300033569336,80.04000091552734,80.05500030517578,679803,278.19000244140625,279.2049865722656,278.1600036621094,279.0199890136719,639195,311.1499938964844,312.5299987792969,310.92999267578125,312.1600036621094,468421
2026-02-11 16:45:00+00:00,666.5850219726562,667.4000244140625,663.6849975585938,663.8250122070312,150493,203.8699951171875,203.9199981689453,202.49000549316406,202.6300048828125,1993385,80.05500030517578,80.08999633789062,79.62000274658203,79.63800048828125,1117048,279.0350036621094,279.1000061035156,278.2799987792969,278.3500061035156,444629,312.17498779296875,312.5899963378906,311.6000061035156,311.6000061035156,407137
2026-02-11 17:00:00+00:00,663.885009765625,665.2999877929688,662.3499755859375,664.736572265625,188930,202.61000061035156,203.17999267578125,202.53250122070312,202.985107421875,1352867,79.62999725341797,79.75,79.54499816894531,79.59500122070312,922579,278.3399963378906,279.1099853515625,278.17999267578125,278.70001220703125,624464,311.55999755859375,312.6416931152344,311.2200012207031,312.3900146484375,378233
2026-02-11 17:15:00+00:00,664.9099731445312,666.1900024414062,663.8300170898438,665.0900268554688,152287,202.97000122070312,203.72000122070312,202.86000061035156,203.4492950439453,1363284,79.59500122070312,79.7300033569336,79.44999694824219,79.625,860430,278.7300109863281,280.17999267578125,278.7149963378906,279.94500732421875,976808,312.3800048828125,312.8800048828125,311.6600036621094,312.8299865722656,384957
2026-02-11 17:30:00+00:00,665.0900268554688,665.969970703125,659.1400146484375,665.4949951171875,501606,203.4499969482422,204.05999755859375,203.1199951171875,204.00999450683594,926071,79.62979888916016,79.81999969482422,79.5199966430664,79.78500366210938,820426,279.910400390625,280.1499938964844,279.3999938964844,279.760009765625,523365,312.80999755859375,312.8999938964844,311.95001220703125,312.3111877441406,436277
2026-02-11 17:45:00+00:00,665.45751953125,666.0050048828125,659.7150268554688,660.4650268554688,261864,204.02999877929688,204.14999389648438,203.5050048828125,203.67999267578125,995213,79.78500366210938,79.82499694824219,79.58999633789062,79.61990356445312,644841,279.75,280.1000061035156,279.3599853515625,279.4200134277344,469905,312.30999755859375,313.07000732421875,311.30999755859375,311.6199951171875,523855
2026-02-11 18:00:00+00:00,660.3200073242188,662.9708251953125,657.1500244140625,662.4249877929688,389238,203.69000244140625,203.91000366210938,203.25,203.8350067138672,969318,79.62000274658203,79.94979858398438,79.56089782714844,79.9468002319336,7044262,279.4200134277344,279.69000244140625,278.5,278.6700134277344,480200,311.6400146484375,311.78851318359375,310.7200012207031,311.1000061035156,471099
2026-02-11 18:15:00+00:00,662.3900146484375,668.239990234375,662.280029296875,667.2449951171875,312637,203.82000732421875,204.35000610351562,203.62899780273438,204.27890014648438,790661,79.94499969482422,80.04499816894531,79.91500091552734,80.01499938964844,674857,278.6600036621094,279.1650085449219,278.56500244140625,278.9599914550781,419627,311.0950012207031,312.3299865722656,311.0299987792969,312.2699890136719,363668
2026-02-11 18:30:00+00:00,667.2449951171875,668.6799926757812,666.1799926757812,666.8250122070312,318679,204.27999877929688,204.77999877929688,204.27999877929688,204.75999450683594,937452,80.01499938964844,80.05999755859375,79.88999938964844,79.93499755859375,528621,278.93499755859375,279.07000732421875,278.6199951171875,278.81988525390625,363689,312.239990234375,312.87799072265625,311.8900146484375,312.32000732421875,314460
2026-02-11 18:45:00+00:00,666.6400146484375,668.5,665.4901123046875,668.0599975585938,183027,204.75,205.16000366210938,204.5,204.75,1000370,79.93499755859375,80.20999908447266,79.9000015258789,80.125,848389,278.8192138671875,279.010009765625,278.6700134277344,278.8926086425781,365769,312.32000732421875,312.67999267578125,312.1099853515625,312.3399963378906,591601
2026-02-11 19:00:00+00:00,667.9500122070312,668.47998046875,665.9000244140625,667.260009765625,144633,204.74000549316406,205.0399932861328,204.1699981689453,204.9698944091797,819026,80.12000274658203,80.13999938964844,79.83999633789062,79.9800033569336,7632307,278.8999938964844,279.0299987792969,278.5,278.8599853515625,524308,312.29998779296875,312.3808898925781,311.04998779296875,311.5299987792969,353980
2026-02-11 19:15:00+00:00,667.1300048828125,669.0598754882812,667.0,667.6400146484375,171687,204.9658966064453,205.17999267578125,204.63499450683594,205.11500549316406,855400,79.9749984741211,80.01000213623047,79.86499786376953,79.89510345458984,593644,278.86590576171875,279.6700134277344,278.760009765625,279.5799865722656,536485,311.5400085449219,312.82000732421875,311.5400085449219,312.7200012207031,360771
