Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22 16:30:00+00:00,310.0199890136719,310.20001220703125,309.5600891113281,309.79998779296875,225726,660.3400268554688,660.3499755859375,657.3300170898438,658.9099731445312,430110,227.52999877929688,227.74000549316406,227.3300018310547,227.63999938964844,522791,93.66999816894531,93.7300033569336,93.52999877929688,93.6500015258789,490542,272.4200134277344,272.510009765625,272.1050109863281,272.1400146484375,463318
2025-12-22 16:45:00+00:00,309.7799987792969,310.95001220703125,309.7099914550781,310.8999938964844,221734,658.79248046875,660.5900268554688,658.6099853515625,660.385009765625,399507,227.61000061035156,227.72999572753906,227.4600067138672,227.5500030517578,509207,93.65499877929688,93.76000213623047,93.58000183105469,93.6449966430664,479045,272.1300048828125,272.248291015625,271.92999267578125,272.19061279296875,510047
2025-12-22 17:00:00+00:00,310.92999267578125,310.9898986816406,310.5400085449219,310.625,191982,660.469970703125,660.489990234375,656.6500244140625,658.0250244140625,464328,227.5500030517578,228.1999969482422,227.5500030517578,228.1199951171875,637050,93.63999938964844,93.72000122070312,93.33200073242188,93.51190185546875,606643,272.2099914550781,272.29998779296875,271.6300048828125,271.75,578602
2025-12-22 17:15:00+00:00,310.6400146484375,311.0799865722656,310.4800109863281,310.989990234375,256002,658.02001953125,659.9000244140625,657.9000244140625,659.0,329612,228.1199951171875,228.25990295410156,227.82000732421875,228.01499938964844,515736,93.51499938964844,93.53919982910156,93.41999816894531,93.4749984741211,417420,271.75,271.989990234375,271.5199890136719,271.94000244140625,562966
2025-12-22 17:30:00+00:00,310.9700012207031,311.0899963378906,310.489990234375,310.6700134277344,335047,659.0900268554688,659.8300170898438,658.739990234375,659.0499877929688,206620,228.02999877929688,228.25999450683594,227.77999877929688,227.92999267578125,432679,93.4749984741211,93.53990173339844,93.43000030517578,93.5,443417,271.9200134277344,272.1400146484375,271.80010986328125,271.989990234375,551786
2025-12-22 17:45:00+00:00,310.6499938964844,310.8500061035156,310.20001220703125,310.6000061035156,197499,659.1898803710938,660.6300048828125,658.6300048828125,660.3651733398438,152549,227.9199981689453,228.2100067138672,227.88999938964844,228.2100067138672,297620,93.5,93.52999877929688,93.37999725341797,93.47000122070312,496220,271.9805908203125,272.1400146484375,271.3999938964844,271.4700927734375,564944
2025-12-22 18:00:00+00:00,310.6000061035156,310.9200134277344,310.2850036621094,310.2850036621094,152462,660.3150024414062,660.3499755859375,659.4099731445312,659.4578247070312,91342,228.2100067138672,228.24000549316406,227.8300018310547,227.99000549316406,326601,93.47000122070312,93.5,93.38500213623047,93.4126968383789,422501,271.4917907714844,271.5068054199219,270.9100036621094,270.94000244140625,580826
2025-12-22 18:15:00+00:00,310.2792053222656,310.5,310.05499267578125,310.3800048828125,154788,659.4099731445312,659.5391235351562,658.2050170898438,658.760009765625,149529,227.98599243164062,228.0050048828125,227.67999267578125,228.0,368826,93.41500091552734,93.42620086669922,93.2300033569336,93.26499938964844,933624,270.935302734375,271.0090026855469,270.739990234375,270.9399108886719,529091
2025-12-22 18:30:00+00:00,310.3399963378906,310.6199951171875,310.239990234375,310.45001220703125,125771,658.75,660.1099853515625,658.5900268554688,659.8499755859375,187957,227.9600067138672,228.47000122070312,227.94000244140625,228.385498046875,412474,93.26000213623047,93.3499984741211,93.09500122070312,93.1050033569336,838684,270.93499755859375,271.1400146484375,270.75,270.93499755859375,498909
2025-12-22 18:45:00+00:00,310.3999938964844,310.5,310.1499938964844,310.42498779296875,128198,659.9600219726562,661.5999755859375,659.9600219726562,660.7999877929688,191091,228.38499450683594,228.39999389648438,227.9600067138672,228.19500732421875,324428,93.11000061035156,93.11000061035156,92.91000366210938,93.02999877929688,1085774,270.92999267578125,270.95001220703125,270.510009765625,270.7650146484375,649523
2025-12-22 19:00:00+00:00,310.4700012207031,310.5400085449219,309.9200134277344,310.010009765625,180137,660.9199829101562,661.2698974609375,660.3499755859375,660.7349853515625,115407,228.19500732421875,228.4499969482422,228.11500549316406,228.13499450683594,315768,93.04000091552734,93.0999984741211,92.94999694824219,92.97540283203125,568434,270.760009765625,270.9200134277344,270.69000244140625,270.8301086425781,400841
2025-12-22 19:15:00+00:00,310.0325012207031,310.4100036621094,310.0325012207031,310.4100036621094,102393,660.7601928710938,661.02001953125,660.0499877929688,660.3250122070312,109617,228.13499450683594,228.5500030517578,228.07000732421875,228.39500427246094,363577,92.9749984741211,93.29000091552734,92.9749984741211,93.27999877929688,375346,270.8599853515625,271.0199890136719,270.6499938964844,270.864990234375,410806
2025-12-22 19:30:00+00:00,310.4100036621094,310.67999267578125,310.4100036621094,310.6050109863281,111648,660.3900146484375,660.52001953125,658.989990234375,659.0050048828125,144542,228.39500427246094,228.61500549316406,228.22999572753906,228.24000549316406,375843,93.27999877929688,93.33999633789062,93.22000122070312,93.23410034179688,507569,270.8699951171875,271.04998779296875,270.760009765625,270.9200134277344,479843
2025-12-22 19:45:00+00:00,310.5899963378906,310.8500061035156,310.5299987792969,310.80999755859375,109081,659.0050048828125,659.3400268554688,658.6099853515625,658.6300048828125,137947,228.22999572753906,228.46499633789062,228.22500610351562,228.4600067138672,338690,93.23380279541016,93.25499725341797,93.12999725341797,93.16999816894531,323301,270.9200134277344,271.0799865722656,270.8599853515625,270.92498779296875,405757
2025-12-22 20:00:00+00:00,310.8399963378906,311.2179870605469,310.8100891113281,311.16009521484375,204611,658.6099853515625,659.8499755859375,657.4600219726562,659.3699951171875,305718,228.4600067138672,228.5709991455078,228.3800048828125,228.49620056152344,408345,93.17500305175781,93.19999694824219,93.04000091552734,93.13999938964844,460825,270.92498779296875,271.05499267578125,270.8299865722656,270.9949951171875,487907
2025-12-22 20:15:00+00:00,311.19000244140625,311.5,311.0799865722656,311.31500244140625,222340,659.3900146484375,661.010009765625,659.25,660.9786987304688,227851,228.49000549316406,228.8975067138672,228.41990661621094,228.83999633789062,530007,93.13500213623047,93.25499725341797,93.13500213623047,93.16999816894531,532217,270.9949951171875,271.1099853515625,270.7149963378906,270.7200012207031,626286
2025-12-22 20:30:00+00:00,311.32000732421875,311.6400146484375,311.0899963378906,311.31170654296875,256653,660.9849853515625,661.75,660.6799926757812,661.3800048828125,229172,228.83999633789062,229.47000122070312,228.77000427246094,229.41000366210938,920622,93.17500305175781,93.25,93.125,93.23999786376953,723276,270.7149963378906,270.7349853515625,270.5050048828125,270.6199951171875,782142
2025-12-22 20:45:00+00:00,311.2900085449219,311.70001220703125,311.1199951171875,311.3399963378906,711995,661.3800048828125,662.0999755859375,660.8699951171875,661.2999877929688,583178,229.40499877929688,229.47999572753906,228.3300018310547,228.44000244140625,1940926,93.24500274658203,93.2699966430664,93.0,93.22000122070312,1917234,270.6199951171875,271.19989013671875,270.5799865722656,270.82000732421875,1817829
2025-12-23 14:30:00+00:00,311.1199951171875,314.44000244140625,310.75,314.30999755859375,1056398,662.0,663.510009765625,660.1500244140625,663.0800170898438,626103,229.05499267578125,231.25,228.72999572753906,231.11000061035156,3331182,93.13500213623047,93.80999755859375,93.12999725341797,93.44999694824219,1898146,270.3599853515625,271.2699890136719,269.55999755859375,271.19000244140625,2029995
2025-12-23 14:45:00+00:00,314.239990234375,316.17999267578125,314.1099853515625,314.9100036621094,836831,663.14501953125,665.1400146484375,662.3400268554688,663.4099731445312,340747,231.1300048828125,232.16000366210938,230.8300018310547,231.22000122070312,1467431,93.44499969482422,93.5199966430664,93.06500244140625,93.1531982421875,836459,271.20001220703125,271.92999267578125,271.07000732421875,271.2300109863281,1236126
2025-12-23 15:00:00+00:00,314.8599853515625,315.1499938964844,312.82000732421875,313.8999938964844,439792,663.3099975585938,663.8499755859375,660.3099975585938,660.739990234375,213719,231.22000122070312,231.3000030517578,230.3300018310547,230.4199981689453,1041236,93.1500015258789,93.1500015258789,92.7699966430664,93.00440216064453,886471,271.2250061035156,271.5299987792969,270.70001220703125,271.2799987792969,1061941
2025-12-23 15:15:00+00:00,313.92999267578125,314.3074951171875,313.5199890136719,313.68499755859375,326888,660.8400268554688,663.25,660.7301025390625,662.5999755859375,151591,230.4600067138672,230.7050018310547,229.89999389648438,230.11849975585938,944540,93.0083999633789,93.22989654541016,92.9800033569336,93.15499877929688,611937,271.2699890136719,271.6099853515625,270.55999755859375,270.8399963378906,776700
2025-12-23 15:30:00+00:00,313.6499938964844,315.06500244140625,313.6400146484375,314.80999755859375,325245,662.6699829101562,663.2498779296875,662.3499755859375,662.739990234375,136328,230.1199951171875,230.95680236816406,229.97999572753906,230.8874053955078,695091,93.16000366210938,93.45999908447266,93.02999877929688,93.3949966430664,600086,270.8399963378906,271.20001220703125,270.70001220703125,271.1700134277344,554145
2025-12-23 15:45:00+00:00,314.83990478515625,315.2749938964844,314.5899963378906,314.9794921875,254232,662.7750244140625,663.97998046875,662.5999755859375,663.1400146484375,148122,230.8820037841797,231.14999389648438,230.74000549316406,230.9199981689453,567309,93.39009857177734,93.5199966430664,93.33000183105469,93.45999908447266,514374,271.17999267578125,271.57000732421875,271.1099853515625,271.4599914550781,459037
2025-12-23 16:00:00+00:00,315.0249938964844,316.2149963378906,315.0199890136719,315.57501220703125,546097,663.1300048828125,664.0,662.72998046875,663.2579956054688,119593,230.91000366210938,231.1699981689453,230.48500061035156,230.5,570093,93.45850372314453,93.56999969482422,93.42500305175781,93.45439910888672,463329,271.44000244140625,271.8999938964844,271.43011474609375,271.75,753027
2025-12-23 16:15:00+00:00,315.5849914550781,315.6000061035156,314.9200134277344,314.95989990234375,427682,663.1599731445312,664.5999755859375,663.0800170898438,664.0750122070312,121592,230.5,230.7100067138672,230.32000732421875,230.4600067138672,557217,93.45500183105469,93.47000122070312,93.25,93.26499938964844,365326,271.7701110839844,271.95001220703125,271.5199890136719,271.7814025878906,475000
2025-12-23 16:30:00+00:00,314.9649963378906,315.3800048828125,314.6449890136719,315.3299865722656,239692,664.219970703125,665.1500244140625,664.0999755859375,664.158203125,181672,230.460205078125,231.52000427246094,230.460205078125,231.44790649414062,671406,93.26499938964844,93.33999633789062,93.18000030517578,93.24500274658203,402509,271.81500244140625,272.1700134277344,271.7200012207031,271.9849853515625,545239
2025-12-23 16:45:00+00:00,315.3299865722656,315.9800109863281,315.2149963378906,315.25,231929,664.1572265625,664.6998901367188,663.3281860351562,664.3699951171875,139813,231.43719482421875,231.52999877929688,231.17999267578125,231.44740295410156,396236,93.23999786376953,93.45999908447266,93.19999694824219,93.3364028930664,438968,271.989990234375,272.3111877441406,271.9700012207031,272.15899658203125,448209
2025-12-23 17:00:00+00:00,315.20001220703125,315.8599853515625,315.0849914550781,315.6099853515625,343926,664.3099975585938,665.739990234375,664.1699829101562,664.7100219726562,151456,231.42999267578125,231.60000610351562,231.17999267578125,231.30999755859375,407188,93.33499908447266,93.44000244140625,93.32009887695312,93.43499755859375,344864,272.1449890136719,272.23150634765625,271.68499755859375,271.7799987792969,676475
2025-12-23 17:15:00+00:00,315.6499938964844,315.7950134277344,315.3599853515625,315.41241455078125,159943,664.8900146484375,664.97998046875,663.6699829101562,664.1799926757812,137108,231.31500244140625,231.6999969482422,231.23370361328125,231.38999938964844,432742,93.43000030517578,93.45999908447266,93.36000061035156,93.375,312560,271.7699890136719,271.8500061035156,271.4729919433594,271.5299987792969,416396
2025-12-23 17:30:00+00:00,315.4100036621094,315.4497985839844,314.9100036621094,314.9700012207031,132850,664.22998046875,664.8499755859375,663.969970703125,664.2449951171875,86569,231.33999633789062,231.33999633789062,231.12010192871094,231.27980041503906,276218,93.37000274658203,93.4000015258789,93.2699966430664,93.34989929199219,303725,271.5400085449219,271.6099853515625,271.1099853515625,271.43499755859375,379465
2025-12-23 17:45:00+00:00,314.97210693359375,315.20001220703125,314.8599853515625,314.9200134277344,173127,664.2449951171875,664.47998046875,663.4249877929688,663.78369140625,106967,231.27499389648438,231.4600067138672,231.11000061035156,231.44000244140625,314403,93.34500122070312,93.4000015258789,93.2699966430664,93.34359741210938,321651,271.43359375,271.6499938964844,271.2699890136719,271.6099853515625,330906
2025-12-23 18:00:00+00:00,314.8900146484375,315.2799987792969,314.8399963378906,315.1700134277344,212528,663.8300170898438,664.1898803710938,663.41162109375,663.4639892578125,90418,231.42999267578125,231.5500030517578,231.22999572753906,231.45559692382812,324801,93.34500122070312,93.38500213623047,93.0906982421875,93.12000274658203,367438,271.6000061035156,271.7550048828125,271.55999755859375,271.6549987792969,321228
2025-12-23 18:15:00+00:00,315.1767883300781,315.57000732421875,314.9801025390625,315.57000732421875,258335,663.4849853515625,664.760009765625,663.4099731445312,664.234619140625,156044,231.4530029296875,231.8300018310547,231.4499969482422,231.53799438476562,476528,93.11499786376953,93.33999633789062,93.08999633789062,93.32499694824219,440253,271.6600036621094,271.80999755859375,271.5,271.70001220703125,279134
2025-12-23 18:30:00+00:00,315.5899963378906,315.7699890136719,315.3800048828125,315.4800109863281,179146,664.2349853515625,664.719970703125,664.030029296875,664.3201293945312,100166,231.53500366210938,231.831298828125,231.47999572753906,231.81640625,375162,93.31999969482422,93.375,93.27999877929688,93.29499816894531,277536,271.70001220703125,272.1199951171875,271.69000244140625,272.0799865722656,277785
2025-12-23 18:45:00+00:00,315.510009765625,315.9599914550781,315.45001220703125,315.74249267578125,122631,664.375,664.4000244140625,663.7000122070312,664.0599975585938,98219,231.8300018310547,231.8699951171875,231.6300048828125,231.77999877929688,283285,93.29000091552734,93.31999969482422,93.19999694824219,93.20500183105469,291061,272.0899963378906,272.0899963378906,271.6400146484375,271.70001220703125,380022
2025-12-23 19:00:00+00:00,315.75,316.29998779296875,315.7226867675781,316.1000061035156,172477,664.1099853515625,664.7000122070312,664.030029296875,664.6500244140625,102108,231.77090454101562,231.94000244140625,231.64999389648438,231.906005859375,312673,93.19999694824219,93.20999908447266,93.13999938964844,93.19560241699219,294275,271.70001220703125,271.7200012207031,271.5,271.57000732421875,367090
2025-12-23 19:15:00+00:00,316.1000061035156,316.1400146484375,315.57000732421875,315.57501220703125,146427,664.655029296875,665.260009765625,664.646484375,665.0900268554688,126513,231.91000366210938,232.13999938964844,231.89999389648438,232.0,378807,93.19000244140625,93.25499725341797,93.0999984741211,93.13899993896484,267005,271.57000732421875,271.80999755859375,271.5400085449219,271.80999755859375,417231
2025-12-23 19:30:00+00:00,315.5899963378906,315.67999267578125,315.4200134277344,315.5249938964844,164771,665.0999755859375,665.25,664.3800048828125,665.0750122070312,108761,232.0,232.0,231.74000549316406,231.98770141601562,354605,93.13500213623047,93.20989990234375,93.08000183105469,93.19999694824219,380222,271.80999755859375,272.2157897949219,271.760009765625,272.1700134277344,482525
2025-12-23 19:45:00+00:00,315.5299987792969,315.81988525390625,315.4800109863281,315.57000732421875,174177,665.0549926757812,665.6500244140625,664.9000244140625,664.9299926757812,108932,231.97999572753906,232.3000030517578,231.9600067138672,232.2899932861328,396170,93.20899963378906,93.31999969482422,93.13999938964844,93.27999877929688,4771499,272.1499938964844,272.44000244140625,272.04998779296875,272.0849914550781,477811
2025-12-23 20:00:00+00:00,315.56298828125,316.20001220703125,315.54998779296875,316.20001220703125,171193,664.9299926757812,665.864990234375,664.9099731445312,665.8200073242188,130453,232.28500366210938,232.44500732421875,232.02000427246094,232.0399932861328,633176,93.28500366210938,93.33999633789062,93.16000366210938,93.16079711914062,331399,272.0899963378906,272.1799011230469,271.9800109863281,272.0249938964844,420556
2025-12-23 20:15:00+00:00,316.19000244140625,316.2560119628906,315.94000244140625,316.1610107421875,200559,665.8049926757812,666.0,665.3300170898438,665.489990234375,140453,232.0500030517578,232.2449951171875,231.8000030517578,232.2100067138672,441610,93.16000366210938,93.23999786376953,93.0999984741211,93.19000244140625,390807,272.0199890136719,272.1199951171875,271.92999267578125,272.10699462890625,476129
2025-12-23 20:30:00+00:00,316.1600036621094,316.16461181640625,315.3999938964844,315.67999267578125,199053,665.4400024414062,665.760009765625,665.0499877929688,665.22998046875,126851,232.2100067138672,232.27999877929688,232.07000732421875,232.13999938964844,484995,93.18499755859375,93.19499969482422,93.06500244140625,93.12989807128906,486529,272.1000061035156,272.17498779296875,271.840087890625,271.94500732421875,454290
2025-12-23 20:45:00+00:00,315.7099914550781,316.0574951171875,315.5150146484375,315.7099914550781,711926,665.1900024414062,665.8800048828125,663.5,664.7000122070312,609276,232.13999938964844,232.27000427246094,231.9199981689453,232.1199951171875,7733048,93.12000274658203,93.5,93.08000183105469,93.4800033569336,2029396,271.9649963378906,272.45001220703125,271.8399963378906,272.239990234375,1833419
2025-12-24 14:30:00+00:00,315.0,315.5899963378906,313.32000732421875,313.739990234375,1016127,663.0,666.897216796875,662.5750122070312,665.1799926757812,392746,232.0,232.4199981689453,231.61000061035156,231.6649932861328,1252692,93.125,93.30000305175781,92.79000091552734,92.79820251464844,1238708,273.25,274.739990234375,273.0899963378906,274.135009765625,2540696
2025-12-24 14:45:00+00:00,313.80999755859375,314.989990234375,313.80999755859375,314.7300109863281,351924,665.219482421875,667.0,664.6500244140625,666.5999755859375,215977,231.64500427246094,232.30169677734375,231.5800018310547,231.77999877929688,669114,92.79499816894531,92.91999816894531,92.66500091552734,92.81500244140625,921094,274.114990234375,274.4259948730469,273.57269287109375,274.19500732421875,839574
2025-12-24 15:00:00+00:00,314.7799987792969,315.01470947265625,314.0299987792969,314.2699890136719,239052,666.5999755859375,667.2999877929688,665.5,665.864990234375,177659,231.82989501953125,231.91000366210938,231.3300018310547,231.88999938964844,432373,92.81999969482422,93.19999694824219,92.80000305175781,93.17500305175781,735363,274.1754150390625,274.29998779296875,273.70001220703125,274.0450134277344,628906
2025-12-24 15:15:00+00:00,314.29998779296875,314.54998779296875,313.8399963378906,314.0000915527344,207599,665.77001953125,666.3099975585938,665.0,665.152587890625,153064,231.89999389648438,232.17999267578125,231.75999450683594,232.10000610351562,462301,93.16999816894531,93.29000091552734,93.06999969482422,93.125,654860,274.0299987792969,274.45001220703125,273.79998779296875,274.03509521484375,580447
2025-12-24 15:30:00+00:00,314.010009765625,314.7300109863281,313.8399963378906,314.6184997558594,306688,665.2000122070312,666.4500122070312,665.0,665.9000244140625,140890,232.09500122070312,232.6114044189453,231.94000244140625,232.4949951171875,555701,93.125,93.55000305175781,93.07009887695312,93.38999938964844,727574,274.0400085449219,274.3399963378906,273.9100036621094,274.2489929199219,486522
2025-12-24 15:45:00+00:00,314.614990234375,314.8399963378906,314.3900146484375,314.5199890136719,156763,665.875,666.2999877929688,665.4400024414062,665.614990234375,106957,232.4949951171875,232.7100067138672,232.41009521484375,232.49000549316406,456103,93.38999938964844,93.44999694824219,93.27010345458984,93.38500213623047,406686,274.25,274.569091796875,274.17999267578125,274.569091796875,455720
2025-12-24 16:00:00+00:00,314.489990234375,314.79998779296875,314.2099914550781,314.7900085449219,143977,665.6749877929688,665.9600219726562,665.1500244140625,665.8499755859375,120845,232.5,232.69000244140625,232.27999877929688,232.66000366210938,364510,93.38359832763672,93.62999725341797,93.31999969482422,93.45500183105469,2147887,274.5625,275.04998779296875,274.489990234375,274.98980712890625,647073
2025-12-24 16:15:00+00:00,314.785888671875,315.04998779296875,314.55999755859375,314.989990234375,137279,665.8499145507812,666.75,665.5,666.5150146484375,132771,232.6699981689453,232.6699981689453,232.38999938964844,232.5399932861328,354465,93.45500183105469,93.58000183105469,93.44000244140625,93.48500061035156,208920,274.989990234375,275.0400085449219,274.69000244140625,274.85101318359375,506918
2025-12-24 16:30:00+00:00,315.010009765625,315.239990234375,314.7699890136719,315.2099914550781,205127,666.5800170898438,667.5999755859375,665.9600219726562,666.7050170898438,160732,232.5399932861328,232.9250030517578,232.47999572753906,232.72999572753906,396210,93.48989868164062,93.58000183105469,93.45999908447266,93.4999008178711,364821,274.8599853515625,275.2099914550781,274.8299865722656,275.1600036621094,620977
2025-12-24 16:45:00+00:00,315.2049865722656,315.2879943847656,315.0400085449219,315.25,131916,666.7050170898438,667.4349975585938,666.47998046875,667.2999877929688,136125,232.73500061035156,232.9499969482422,232.61000061035156,232.72000122070312,323213,93.48999786376953,93.55000305175781,93.4135971069336,93.41999816894531,283629,275.17999267578125,275.3399963378906,275.1099853515625,275.1499938964844,464495
2025-12-24 17:00:00+00:00,315.25,315.4200134277344,315.0799865722656,315.3299865722656,147239,667.4299926757812,667.75,667.02001953125,667.7100219726562,141816,232.73959350585938,232.77999877929688,232.6199951171875,232.72500610351562,244986,93.41999816894531,93.62000274658203,93.4000015258789,93.49500274658203,369162,275.1700134277344,275.2900085449219,274.9700012207031,275.2200012207031,499772
2025-12-24 17:15:00+00:00,315.32000732421875,315.3399963378906,314.6199951171875,314.79998779296875,211739,667.719970703125,667.719970703125,666.7999877929688,667.239990234375,115979,232.7299041748047,232.88999938964844,232.4949951171875,232.80999755859375,315742,93.49500274658203,93.52999877929688,93.38999938964844,93.45500183105469,291905,275.2200012207031,275.42999267578125,275.1200866699219,275.3599853515625,469910
2025-12-24 17:30:00+00:00,314.7898864746094,315.07989501953125,314.6200866699219,314.7799987792969,191318,667.219970703125,667.8800048828125,666.75,667.0399780273438,137925,232.79200744628906,232.89999389648438,232.61000061035156,232.625,310824,93.45500183105469,93.48999786376953,93.3644027709961,93.37999725341797,363474,275.3550109863281,275.3900146484375,274.8500061035156,274.8900146484375,581086
2025-12-24 17:45:00+00:00,314.79998779296875,315.69000244140625,314.79998779296875,315.67999267578125,453597,667.0399780273438,668.1799926757812,666.9249877929688,667.97998046875,400101,232.63999938964844,232.83700561523438,232.16000366210938,232.3800048828125,826394,93.38999938964844,93.68000030517578,93.37999725341797,93.63999938964844,960461,274.85009765625,274.92498779296875,273.55999755859375,273.8500061035156,1372466
2025-12-26 14:30:00+00:00,316.0,316.4549865722656,315.0,315.8900146484375,743838,668.5,668.9498901367188,665.72998046875,667.9384155273438,317954,231.5,232.8000030517578,231.17999267578125,232.54989624023438,1209118,93.375,93.62000274658203,93.29199981689453,93.3949966430664,1129406,274.25,275.30999755859375,274.05999755859375,275.0899963378906,1299308
2025-12-26 14:45:00+00:00,315.8500061035156,315.95001220703125,314.3900146484375,314.7799987792969,258895,667.8900146484375,668.8399047851562,666.5399780273438,667.1849975585938,158647,232.5399932861328,232.818603515625,231.9499969482422,232.02999877929688,517099,93.4000015258789,93.69000244140625,93.3499984741211,93.61380004882812,768051,275.1099853515625,275.3699951171875,274.3399963378906,274.4599914550781,630780
2025-12-26 15:00:00+00:00,314.8299865722656,315.04998779296875,313.7300109863281,313.8900146484375,270360,667.2899780273438,667.4600219726562,664.9400024414062,665.4349975585938,206946,232.00999450683594,232.11000061035156,231.63009643554688,232.05999755859375,465120,93.6156005859375,94.06999969482422,93.54000091552734,93.97010040283203,1064195,274.4649963378906,274.739990234375,274.135009765625,274.3399963378906,501548
2025-12-26 15:15:00+00:00,313.92999267578125,314.9100036621094,313.8800048828125,314.62078857421875,212766,665.52001953125,666.1898803710938,664.8099975585938,665.1400146484375,151031,232.0399932861328,232.34249877929688,231.9499969482422,232.14990234375,616798,93.9800033569336,94.43000030517578,93.88999938964844,94.30500030517578,865872,274.3800048828125,274.8299865722656,274.2799987792969,274.8247985839844,468350
2025-12-26 15:30:00+00:00,314.614990234375,314.6199951171875,314.1000061035156,314.1499938964844,219634,665.1199951171875,665.155029296875,663.8599853515625,663.969970703125,215140,232.14999389648438,232.19000244140625,232.0,232.02999877929688,268208,94.30999755859375,94.55000305175781,94.20999908447266,94.36499786376953,720189,274.81500244140625,274.9599914550781,274.6600036621094,274.6700134277344,390493
2025-12-26 15:45:00+00:00,314.1499938964844,315.06500244140625,314.1499938964844,315.010009765625,203905,663.9299926757812,665.5499877929688,663.75,665.3967895507812,160615,232.01199340820312,232.56500244140625,231.99000549316406,232.47999572753906,292892,94.36380004882812,94.68499755859375,94.36000061035156,94.625,726860,274.6400146484375,274.8900146484375,274.4599914550781,274.7240905761719,325636
