Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,AMZN,AMZN,AMZN,AMZN,AMZN,NFLX,NFLX,NFLX,NFLX,NFLX,AAPL,AAPL,AAPL,AAPL,AAPL,META,META,META,META,META
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09 15:30:00+00:00,299.15020751953125,299.44000244140625,298.6600036621094,299.1099853515625,287194,210.56500244140625,210.72999572753906,210.02000427246094,210.02999877929688,1353756,97.40499877929688,97.52999877929688,97.13999938964844,97.36499786376953,938586,257.7200012207031,257.92999267578125,257.1499938964844,257.4100036621094,820508,636.614990234375,637.5399780273438,635.4849853515625,635.6900024414062,207435
2026-03-09 15:45:00+00:00,299.1000061035156,299.92999267578125,299.0,299.5450134277344,329064,210.02999877929688,210.4398956298828,209.94000244140625,210.11000061035156,1010293,97.36499786376953,97.78500366210938,97.36499786376953,97.62000274658203,1049824,257.4150085449219,258.17999267578125,257.30999755859375,257.44500732421875,895461,635.6749877929688,637.3074951171875,635.2100219726562,636.469970703125,209004
2026-03-09 16:00:00+00:00,299.5199890136719,299.989990234375,299.42999267578125,299.80499267578125,385734,210.1199951171875,210.2845001220703,209.82000732421875,210.17999267578125,1015539,97.62999725341797,97.88999938964844,97.56999969482422,97.83000183105469,1061599,257.4599914550781,258.1000061035156,257.15008544921875,257.75,709698,636.6900024414062,637.6500244140625,636.0499877929688,637.385009765625,184128
2026-03-09 16:15:00+00:00,299.8399963378906,301.0899963378906,299.42999267578125,300.5199890136719,623642,210.1999969482422,210.75,209.8300018310547,210.11500549316406,1024355,97.83999633789062,97.98999786376953,97.7300033569336,97.82389831542969,1076446,257.760009765625,258.2699890136719,257.30999755859375,257.57000732421875,624830,637.385009765625,638.22998046875,635.5999755859375,636.719970703125,307778
2026-03-09 16:30:00+00:00,300.6199951171875,301.55499267578125,300.30999755859375,301.4800109863281,441205,210.11500549316406,210.4499969482422,209.40040588378906,210.25999450683594,1097720,97.83000183105469,98.16000366210938,97.66500091552734,98.12999725341797,1390432,257.5799865722656,257.989990234375,257.17999267578125,257.739990234375,565526,636.8049926757812,637.8200073242188,635.7999877929688,637.114990234375,166202
2026-03-09 16:45:00+00:00,301.5199890136719,301.6600036621094,301.1400146484375,301.302001953125,260410,210.2899932861328,210.42999267578125,209.77999877929688,209.81500244140625,1064849,98.13999938964844,98.20999908447266,97.51000213623047,97.63500213623047,1564853,257.7250061035156,258.0899963378906,257.55999755859375,257.7250061035156,636916,637.10498046875,637.7999877929688,635.7100219726562,635.7100219726562,171406
2026-03-09 17:00:00+00:00,301.3450012207031,301.42498779296875,300.42498779296875,300.69500732421875,388679,209.7899932861328,210.47999572753906,209.58999633789062,210.35000610351562,992829,97.63500213623047,97.95999908447266,97.50499725341797,97.81999969482422,1116363,257.7699890136719,257.7699890136719,257.20001220703125,257.2449951171875,561356,635.7100219726562,636.3699951171875,634.9199829101562,635.6699829101562,160874
2026-03-09 17:15:00+00:00,300.7200012207031,300.7200012207031,299.8299865722656,300.44500732421875,289938,210.3350067138672,210.3699951171875,209.1699981689453,209.58999633789062,1005892,97.81330108642578,97.81999969482422,97.37000274658203,97.41000366210938,718917,257.25,257.3500061035156,256.5400085449219,256.6300048828125,637294,635.719970703125,635.719970703125,633.6300048828125,633.9949951171875,182139
2026-03-09 17:30:00+00:00,300.44000244140625,300.82000732421875,300.25,300.7799987792969,235783,209.5800018310547,209.6898956298828,208.8300018310547,209.03500366210938,776025,97.4000015258789,97.67500305175781,97.19999694824219,97.20999908447266,879265,256.6499938964844,256.739990234375,255.9499969482422,256.30999755859375,648601,633.9949951171875,634.4299926757812,633.3400268554688,633.89501953125,196356
2026-03-09 17:45:00+00:00,300.760009765625,301.3699951171875,300.760009765625,301.19000244140625,297765,209.02000427246094,209.6300048828125,209.0157012939453,209.38800048828125,804716,97.22000122070312,97.49500274658203,97.22000122070312,97.38349914550781,1016414,256.32000732421875,256.4798889160156,256.06500244140625,256.1199951171875,570834,633.89501953125,635.409912109375,633.89501953125,635.3400268554688,185698
2026-03-09 18:00:00+00:00,301.20001220703125,301.44000244140625,301.0,301.2051086425781,777789,209.39999389648438,209.92999267578125,209.36000061035156,209.52999877929688,1037362,97.38999938964844,97.625,97.11000061035156,97.20999908447266,909757,256.1300048828125,256.875,256.10760498046875,256.82000732421875,964875,635.3400268554688,635.7000122070312,633.0499877929688,633.4199829101562,249061
2026-03-09 18:15:00+00:00,301.2300109863281,301.6499938964844,300.7945861816406,300.8599853515625,317119,209.52000427246094,209.77999877929688,209.14010620117188,209.35499572753906,1090212,97.20999908447266,97.4000015258789,97.13999938964844,97.37000274658203,727316,256.8500061035156,257.364990234375,256.75,257.1499938964844,504549,633.4199829101562,634.489990234375,633.010009765625,634.3350219726562,195895
2026-03-09 18:30:00+00:00,300.79998779296875,302.07000732421875,300.7900085449219,302.04998779296875,488276,209.33999633789062,210.07000732421875,209.32000732421875,209.77999877929688,2116561,97.375,97.7699966430664,97.375,97.65499877929688,956575,257.1317138671875,257.79998779296875,256.5199890136719,257.5033874511719,942072,634.260009765625,636.9500122070312,634.260009765625,636.8016967773438,276746
2026-03-09 18:45:00+00:00,302.05999755859375,302.5299987792969,301.7099914550781,301.7699890136719,479418,209.8000030517578,210.0,209.2100067138672,209.33999633789062,1178789,97.65499877929688,97.73999786376953,97.40499877929688,97.45999908447266,755329,257.5150146484375,257.7850036621094,257.3999938964844,257.45098876953125,524038,636.7999877929688,637.989990234375,634.72998046875,635.1199951171875,239019
2026-03-09 19:00:00+00:00,301.760009765625,302.3299865722656,301.5299987792969,302.1199951171875,533446,209.36000061035156,209.5,208.99000549316406,209.27000427246094,1107430,97.47000122070312,97.57689666748047,97.30000305175781,97.46029663085938,1055489,257.45001220703125,257.6050109863281,257.0400085449219,257.2101135253906,796061,635.155029296875,636.3699951171875,634.6199951171875,636.010009765625,181851
2026-03-09 19:15:00+00:00,302.1099853515625,304.8349914550781,302.0450134277344,304.7550048828125,1021552,209.25,212.69000244140625,209.1999969482422,212.6750030517578,2573518,97.46499633789062,98.0999984741211,97.38500213623047,97.91000366210938,1825021,257.2099914550781,259.57000732421875,257.1499938964844,259.4800109863281,1843819,635.8499755859375,644.3800048828125,635.72998046875,644.3300170898438,498534
2026-03-09 19:30:00+00:00,304.760009765625,306.0,304.20001220703125,304.9200134277344,1094759,212.67999267578125,213.80999755859375,212.42999267578125,213.1300048828125,3252414,97.91500091552734,98.38999938964844,97.76000213623047,98.25,1852094,259.4599914550781,261.1499938964844,259.010009765625,260.0199890136719,1950190,644.22998046875,647.1500244140625,642.760986328125,646.1699829101562,699469
2026-03-09 19:45:00+00:00,304.9049987792969,306.5,304.5,306.0199890136719,2058111,213.11000061035156,213.82000732421875,212.81500244140625,213.4199981689453,3954057,98.24500274658203,98.5,98.0999984741211,98.30000305175781,3599514,260.0,260.30999755859375,259.4700012207031,259.8900146484375,2871350,645.97998046875,647.739990234375,644.2589721679688,647.3499755859375,996210
2026-03-10 13:30:00+00:00,305.875,308.2200012207031,305.875,307.70001220703125,1298098,214.125,214.52999877929688,212.42999267578125,213.28500366210938,3643569,97.80500030517578,98.48999786376953,97.13500213623047,97.58999633789062,3678205,257.69500732421875,259.91839599609375,256.95001220703125,258.9200134277344,2678705,653.5599975585938,659.7000122070312,653.030029296875,655.8699951171875,1294972
2026-03-10 13:45:00+00:00,307.6400146484375,307.7699890136719,305.3599853515625,305.70001220703125,498336,213.27000427246094,214.30499267578125,213.06500244140625,213.55999755859375,1468059,97.59500122070312,98.12000274658203,97.18000030517578,97.24500274658203,1753275,258.93499755859375,259.0400085449219,257.70001220703125,257.9649963378906,895969,656.169921875,657.0,652.3900756835938,653.5900268554688,334054
2026-03-10 14:00:00+00:00,305.69000244140625,307.04998779296875,305.30999755859375,306.2799987792969,658610,213.57000732421875,214.0449981689453,212.89999389648438,213.1999969482422,1146292,97.24500274658203,97.26499938964844,96.58000183105469,96.7699966430664,1870702,257.94000244140625,259.2799987792969,257.54998779296875,259.1300048828125,826016,653.4650268554688,655.3400268554688,649.0,650.614990234375,511236
2026-03-10 14:15:00+00:00,306.17999267578125,307.0,305.7300109863281,306.32989501953125,375783,213.2100067138672,214.83999633789062,212.74000549316406,214.0500030517578,1248372,96.76499938964844,96.97000122070312,96.60150146484375,96.84700012207031,1336339,259.114990234375,260.25,258.6099853515625,259.9700012207031,889861,650.4199829101562,653.0,649.0999755859375,652.5050048828125,310278
2026-03-10 14:30:00+00:00,306.3299865722656,307.90948486328125,306.3299865722656,307.5799865722656,502009,214.0500030517578,215.25,214.0449981689453,214.9250030517578,1594355,96.83999633789062,97.24819946289062,96.76000213623047,97.13999938964844,1311685,259.9400939941406,261.260009765625,259.9150085449219,261.0799865722656,874368,652.5599975585938,658.9000244140625,652.5599975585938,658.0,450282
2026-03-10 14:45:00+00:00,307.6099853515625,308.7200012207031,307.32501220703125,308.6700134277344,378173,214.94500732421875,215.47000122070312,214.6750030517578,215.44000244140625,1176801,97.13999938964844,97.37979888916016,97.0,97.2699966430664,1338186,261.1000061035156,261.5299987792969,260.82501220703125,261.3299865722656,675468,658.2899780273438,660.2999877929688,657.6699829101562,659.0549926757812,394139
2026-03-10 15:00:00+00:00,308.6600036621094,309.1499938964844,307.7099914550781,307.885009765625,327895,215.44000244140625,215.64700317382812,214.82000732421875,214.8800048828125,1038022,97.2750015258789,97.5250015258789,97.18000030517578,97.29499816894531,1152162,261.30499267578125,261.7799987792969,261.04998779296875,261.2200012207031,958802,659.0549926757812,659.3150024414062,657.1500244140625,657.8800048828125,344977
2026-03-10 15:15:00+00:00,307.8800048828125,308.4800109863281,307.7099914550781,308.0400085449219,256842,214.89999389648438,215.27999877929688,214.35000610351562,214.4091033935547,759898,97.30000305175781,97.56500244140625,97.05000305175781,97.11000061035156,1236396,261.2449951171875,261.6300048828125,261.0899963378906,261.30999755859375,522792,657.8499755859375,658.8499755859375,656.739990234375,657.4149780273438,166697
2026-03-10 15:30:00+00:00,308.05499267578125,308.79998779296875,307.67999267578125,308.42999267578125,255337,214.38999938964844,214.72129821777344,214.0449981689453,214.52000427246094,1835032,97.11009979248047,97.11009979248047,96.72000122070312,96.8949966430664,2190708,261.29998779296875,261.6099853515625,261.07000732421875,261.3599853515625,563403,657.3350219726562,657.469970703125,655.8599853515625,656.97998046875,197590
2026-03-10 15:45:00+00:00,308.3949890136719,308.92999267578125,308.114990234375,308.7550048828125,276953,214.52000427246094,214.75999450683594,214.05999755859375,214.58999633789062,626633,96.89749908447266,97.0199966430664,96.81999969482422,96.94999694824219,701485,261.364990234375,261.54998779296875,261.0,261.510009765625,411989,656.8099975585938,657.3699951171875,655.75,657.0349731445312,127828
2026-03-10 16:00:00+00:00,308.6499938964844,308.7699890136719,307.3399963378906,307.8599853515625,397033,214.61000061035156,214.61000061035156,213.83999633789062,214.25,676281,96.9540023803711,97.06999969482422,96.66999816894531,96.8550033569336,825275,261.5,261.6700134277344,261.1700134277344,261.3800048828125,647507,657.030029296875,657.1599731445312,654.9500122070312,656.5650024414062,171315
2026-03-10 16:15:00+00:00,307.8500061035156,308.3599853515625,307.67999267578125,307.8699951171875,295418,214.25,215.3000030517578,214.2100067138672,214.94500732421875,942720,96.8550033569336,97.37000274658203,96.84500122070312,97.30999755859375,874543,261.3599853515625,261.9800109863281,261.1099853515625,261.8699951171875,757334,656.5700073242188,658.5499877929688,656.2000122070312,657.6599731445312,195357
2026-03-10 16:30:00+00:00,307.9700012207031,308.4200134277344,307.8999938964844,308.29998779296875,244426,214.97000122070312,215.5399932861328,214.97000122070312,215.52999877929688,870492,97.30999755859375,97.43499755859375,97.12999725341797,97.26499938964844,976642,261.8900146484375,261.9599914550781,261.19500732421875,261.3800048828125,698682,657.7050170898438,659.1799926757812,657.5399780273438,658.8800048828125,180776
2026-03-10 16:45:00+00:00,308.2900085449219,308.2900085449219,307.5400085449219,307.80999755859375,200998,215.52999877929688,215.64999389648438,214.9199981689453,215.14999389648438,748999,97.2699966430664,97.45999908447266,97.11000061035156,97.3949966430664,822722,261.3699951171875,261.3800048828125,260.82000732421875,261.1549987792969,494209,658.9000244140625,658.9299926757812,657.219970703125,658.177490234375,150440
2026-03-10 17:00:00+00:00,307.81500244140625,308.44000244140625,307.739990234375,308.2601013183594,256809,215.16000366210938,215.64590454101562,214.7899932861328,214.92999267578125,658550,97.4000015258789,97.43000030517578,97.01000213623047,97.13500213623047,830943,261.1700134277344,261.9599914550781,261.1099853515625,261.8599853515625,576635,658.1749877929688,658.5999755859375,657.3699951171875,657.8900146484375,152574
2026-03-10 17:15:00+00:00,308.2300109863281,308.7799987792969,308.2300109863281,308.6600036621094,221297,214.9199981689453,215.38999938964844,214.91000366210938,215.36000061035156,532777,97.13999938964844,97.2260971069336,96.87000274658203,96.87000274658203,864034,261.8299865722656,262.4800109863281,261.7749938964844,262.20001220703125,833686,657.8900146484375,659.8599853515625,657.8900146484375,659.1998901367188,174243
2026-03-10 17:30:00+00:00,308.6499938964844,308.9800109863281,307.7882995605469,308.04998779296875,433351,215.30499267578125,215.49000549316406,214.2501983642578,214.60499572753906,933080,96.875,96.9000015258789,96.29000091552734,96.6449966430664,1255141,262.19000244140625,262.2099914550781,261.2799987792969,261.9100036621094,769522,659.094970703125,659.1900024414062,656.25,657.103271484375,166023
2026-03-10 17:45:00+00:00,308.010009765625,308.3999938964844,307.8500061035156,308.04998779296875,175109,214.6300048828125,215.22000122070312,214.5749969482422,214.9676971435547,774767,96.6449966430664,96.94999694824219,96.58000183105469,96.8958969116211,1012773,261.95001220703125,262.4800109863281,261.80999755859375,262.260009765625,562275,657.3798828125,659.2999877929688,656.8201293945312,659.2000122070312,164956
2026-03-10 18:00:00+00:00,308.0198974609375,308.0400085449219,306.6499938964844,306.6600036621094,341666,214.9600067138672,215.14999389648438,213.72999572753906,213.75999450683594,927443,96.8938980102539,97.05999755859375,96.56500244140625,96.56990051269531,750497,262.2799987792969,262.3731994628906,261.0,261.0299987792969,604548,659.094970703125,659.22998046875,655.1201171875,655.375,192231
2026-03-10 18:15:00+00:00,306.6499938964844,307.8005065917969,306.25,307.489990234375,427109,213.7449951171875,214.6199951171875,213.57020568847656,214.47500610351562,1316108,96.56999969482422,96.87999725341797,96.46499633789062,96.83000183105469,1002142,261.0400085449219,261.9100036621094,260.4700012207031,261.6700134277344,1064682,655.364990234375,658.0900268554688,655.0700073242188,657.0150146484375,238504
2026-03-10 18:30:00+00:00,307.5199890136719,308.1099853515625,307.260009765625,307.3800048828125,268020,214.4949951171875,214.80999755859375,214.0,214.42449951171875,772116,96.83000183105469,97.11499786376953,96.79000091552734,97.04000091552734,872432,261.70001220703125,261.9700012207031,261.18011474609375,261.2900085449219,601319,657.2100219726562,657.969970703125,655.530029296875,656.1190795898438,190184
2026-03-10 18:45:00+00:00,307.3399963378906,307.9599914550781,307.239990234375,307.239990234375,361196,214.39999389648438,214.74000549316406,214.1300048828125,214.21499633789062,546344,97.04000091552734,97.07499694824219,96.6449966430664,96.76000213623047,673940,261.2699890136719,261.760009765625,261.1549987792969,261.32501220703125,522003,656.0900268554688,657.2299194335938,655.3200073242188,655.8300170898438,126692
2026-03-10 19:00:00+00:00,307.2900085449219,307.6300048828125,307.0199890136719,307.4100036621094,381525,214.24000549316406,214.72999572753906,214.14999389648438,214.57000732421875,873977,96.76499938964844,96.87999725341797,96.55000305175781,96.8550033569336,798236,261.3599853515625,261.5400085449219,260.9599914550781,261.3900146484375,527556,655.7000122070312,656.5599975585938,655.219970703125,655.9749755859375,168599
2026-03-10 19:15:00+00:00,307.40020751953125,307.572509765625,306.5199890136719,306.54998779296875,411820,214.55999755859375,214.75,213.7899932861328,213.9600067138672,1123937,96.86000061035156,96.87000274658203,96.625,96.75499725341797,785724,261.4049987792969,261.6000061035156,260.42999267578125,260.5050048828125,726146,655.8599853515625,656.0999755859375,652.780029296875,653.0850219726562,276465
2026-03-10 19:30:00+00:00,306.5400085449219,307.45001220703125,306.3699951171875,306.8599853515625,577248,213.9499969482422,214.6300048828125,213.89999389648438,214.3000030517578,1244331,96.75499725341797,97.11499786376953,96.66999816894531,97.06999969482422,1210026,260.4700012207031,261.20001220703125,260.35009765625,260.9700012207031,1064169,653.02001953125,654.594970703125,652.739990234375,653.635009765625,258212
2026-03-10 19:45:00+00:00,306.8699951171875,307.1000061035156,306.4599914550781,306.8699951171875,1222708,214.27999877929688,214.4199981689453,213.72000122070312,214.33999633789062,3016447,97.06999969482422,97.19930267333984,96.80000305175781,96.94000244140625,2632762,260.9700012207031,261.20001220703125,260.5,260.7200012207031,2166991,653.6749877929688,654.2000122070312,651.9473876953125,654.0800170898438,849787
2026-03-11 13:30:00+00:00,306.2850036621094,307.7300109863281,305.876708984375,306.6099853515625,1179708,215.88499450683594,217.0,215.82009887695312,216.2050018310547,2383784,97.38999938964844,98.0,96.91999816894531,97.04000091552734,2654202,261.2099914550781,262.0199890136719,260.2099914550781,261.3550109863281,1495992,656.3286743164062,658.4000244140625,654.4099731445312,657.1951293945312,600702
2026-03-11 13:45:00+00:00,306.57000732421875,308.8299865722656,306.57000732421875,308.7950134277344,571796,216.2100067138672,216.52000427246094,214.61500549316406,215.72999572753906,1594077,97.04499816894531,97.19999694824219,96.66999816894531,96.82499694824219,1434903,261.30999755859375,261.7300109863281,260.57000732421875,261.260009765625,910723,657.1099853515625,658.8599853515625,655.0,657.280029296875,535904
2026-03-11 14:00:00+00:00,308.75,310.07989501953125,308.2701110839844,309.55999755859375,652563,215.72999572753906,216.75,214.50999450683594,215.0500030517578,1497098,96.81999969482422,96.87000274658203,96.23999786376953,96.25460052490234,1678298,261.2799987792969,262.1300048828125,260.72540283203125,260.86810302734375,978791,657.1500244140625,659.1199951171875,654.489990234375,655.7899780273438,427289
2026-03-11 14:15:00+00:00,309.5950012207031,310.5899963378906,309.09991455078125,310.55828857421875,477176,215.0399932861328,215.24000549316406,213.05999755859375,213.6199951171875,1521077,96.23500061035156,96.31999969482422,95.75,95.95500183105469,1408481,260.8599853515625,261.0899963378906,259.54998779296875,259.9949951171875,895517,656.1500244140625,656.8361206054688,651.3699951171875,652.7200927734375,382246
2026-03-11 14:30:00+00:00,310.5799865722656,311.0690002441406,309.2200012207031,309.510009765625,447804,213.63999938964844,214.5500030517578,213.2899932861328,214.30999755859375,1024283,95.95999908447266,96.04979705810547,95.72010040283203,95.98149871826172,1025290,260.0,260.5094909667969,259.8599853515625,260.4100036621094,689255,652.8200073242188,654.2899780273438,651.52001953125,653.9349975585938,243793
2026-03-11 14:45:00+00:00,309.5350036621094,310.6600036621094,309.17999267578125,310.3399963378906,342994,214.28500366210938,214.2949981689453,213.75999450683594,213.89999389648438,987224,95.9800033569336,96.22000122070312,95.8949966430664,95.99500274658203,961825,260.4122009277344,260.8299865722656,260.2799987792969,260.7200012207031,615975,653.739990234375,653.969970703125,652.0,652.6400146484375,224286
2026-03-11 15:00:00+00:00,310.3599853515625,310.6050109863281,308.7699890136719,309.3700866699219,333877,213.89999389648438,214.1699981689453,212.1300048828125,212.63499450683594,1734824,95.98999786376953,96.13999938964844,95.56999969482422,95.71499633789062,908200,260.75,260.9599914550781,259.95001220703125,260.3900146484375,681840,652.6400146484375,652.9149780273438,649.3800048828125,650.8350219726562,335980
2026-03-11 15:15:00+00:00,309.3999938964844,309.4100036621094,308.3800048828125,308.5,250784,212.6199951171875,212.875,212.1699981689453,212.19500732421875,1117922,95.71499633789062,95.7300033569336,95.16999816894531,95.18000030517578,1249929,260.3999938964844,260.9200134277344,260.0899963378906,260.1000061035156,617215,650.8350219726562,650.9058227539062,648.5145263671875,649.239990234375,274965
2026-03-11 15:30:00+00:00,308.5199890136719,309.4049987792969,308.2200012207031,308.5600891113281,366080,212.1999969482422,212.3800048828125,211.75999450683594,211.89500427246094,1185252,95.18000030517578,95.46499633789062,95.04000091552734,95.18199920654297,1958997,260.1199951171875,260.5799865722656,259.8500061035156,260.2699890136719,572966,649.030029296875,651.280029296875,648.3599853515625,650.2000122070312,292088
2026-03-11 15:45:00+00:00,308.5899963378906,309.1400146484375,308.1199951171875,308.8500061035156,237960,211.91000366210938,212.44000244140625,211.71499633789062,211.98500061035156,1088849,95.18389892578125,95.43000030517578,95.06999969482422,95.32170104980469,873689,260.2200012207031,260.8680114746094,260.07000732421875,260.6300048828125,560261,650.0900268554688,650.97998046875,649.1400146484375,649.8150024414062,182485
2026-03-11 16:00:00+00:00,308.8299865722656,308.9599914550781,308.0899963378906,308.4800109863281,189351,211.97999572753906,212.5,211.83999633789062,212.47999572753906,769644,95.3113021850586,95.375,95.02999877929688,95.13999938964844,840566,260.6499938964844,260.69000244140625,260.1400146484375,260.41009521484375,398000,649.60009765625,650.3699951171875,648.4099731445312,650.0800170898438,170759
2026-03-11 16:15:00+00:00,308.510009765625,308.6700134277344,308.0,308.4200134277344,231287,212.47000122070312,212.64999389648438,212.02999877929688,212.61000061035156,732040,95.13999938964844,95.5,95.125,95.44010162353516,755286,260.42999267578125,260.7300109863281,260.2001037597656,260.6449890136719,423520,650.0800170898438,651.4099731445312,649.1300048828125,651.2150268554688,141371
2026-03-11 16:30:00+00:00,308.3999938964844,308.8800048828125,308.3330078125,308.5799865722656,203534,212.5800018310547,213.27000427246094,212.57000732421875,212.75999450683594,853452,95.44000244140625,95.67500305175781,95.44000244140625,95.54499816894531,701126,260.6199951171875,261.20001220703125,260.6199951171875,260.7200012207031,422964,651.4000244140625,653.344970703125,651.2780151367188,652.780029296875,190394
2026-03-11 16:45:00+00:00,308.5299987792969,308.9049987792969,308.40301513671875,308.8399963378906,296048,212.76499938964844,213.06939697265625,212.6750030517578,212.97000122070312,589882,95.54499816894531,95.8499984741211,95.46499633789062,95.83000183105469,766044,260.67999267578125,260.7799987792969,260.510009765625,260.67999267578125,318952,652.8499755859375,654.1699829101562,651.8900146484375,653.6099853515625,190805
2026-03-11 17:00:00+00:00,308.8399963378906,309.25,308.5799865722656,308.70001220703125,350528,212.9600067138672,213.10000610351562,212.60000610351562,212.73779296875,556505,95.83499908447266,95.83999633789062,95.43000030517578,95.51750183105469,741926,260.67999267578125,260.8500061035156,260.5,260.6000061035156,417701,653.6300048828125,654.3300170898438,653.22998046875,653.9550170898438,148254
2026-03-11 17:15:00+00:00,308.7300109863281,309.07000732421875,308.3399963378906,309.0299987792969,376362,212.7550048828125,212.89999389648438,212.5800018310547,212.63999938964844,404506,95.51499938964844,95.65499877929688,95.40010070800781,95.58999633789062,468399,260.6000061035156,261.1400146484375,260.55999755859375,261.02508544921875,358285,653.9550170898438,654.4400024414062,652.9500122070312,653.4600219726562,163825
2026-03-11 17:30:00+00:00,309.05999755859375,309.1000061035156,307.4700927734375,308.42999267578125,239645,212.63999938964844,212.7899932861328,211.35000610351562,212.2100067138672,924221,95.59500122070312,95.63899993896484,95.19999694824219,95.41000366210938,545464,261.0400085449219,261.1300048828125,259.6300048828125,260.1700134277344,684176,653.489990234375,654.4600219726562,651.1901245117188,652.780029296875,207181
2026-03-11 17:45:00+00:00,308.3900146484375,308.7998962402344,308.010009765625,308.2200012207031,151627,212.21499633789062,212.63499450683594,211.9600067138672,212.17999267578125,688671,95.40750122070312,95.48500061035156,95.12000274658203,95.21499633789062,761188,260.20001220703125,260.75,260.010009765625,260.5050048828125,380596,652.6300048828125,653.5999755859375,651.3499755859375,652.1400146484375,155375
2026-03-11 18:00:00+00:00,308.19000244140625,308.2850036621094,307.25,307.68499755859375,334222,212.1300048828125,212.3300018310547,211.57000732421875,211.78990173339844,583534,95.20999908447266,95.26000213623047,94.87999725341797,94.97000122070312,856237,260.4800109863281,260.6000061035156,259.82000732421875,259.989990234375,406700,652.1199951171875,652.4749755859375,650.510009765625,651.0700073242188,89033
2026-03-11 18:15:00+00:00,307.69000244140625,308.1400146484375,307.4400939941406,308.1000061035156,266482,211.7899932861328,212.36000061035156,211.72500610351562,212.32000732421875,748993,94.96990203857422,95.0999984741211,94.91000366210938,95.05500030517578,799280,260.0,260.2900085449219,259.7699890136719,260.1099853515625,374214,651.0700073242188,652.2598876953125,650.9201049804688,651.8350219726562,92652
