Ticker,NFLX,NFLX,NFLX,NFLX,NFLX,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27 15:30:00+00:00,92.6874008178711,92.7052001953125,92.37000274658203,92.38629913330078,909437,676.5800170898438,676.8900146484375,673.72998046875,673.7550048828125,372041,348.32818603515625,349.0,348.32818603515625,348.44000244140625,202618,267.1400146484375,267.6400146484375,266.8550109863281,267.6400146484375,645718,261.3299865722656,261.6499938964844,261.05999755859375,261.260009765625,1027485
2026-04-27 15:45:00+00:00,92.37999725341797,92.52999877929688,92.32499694824219,92.5,616120,673.7249755859375,675.3200073242188,672.989990234375,674.6900024414062,329473,348.42999267578125,349.41900634765625,347.9200134277344,349.41900634765625,312834,267.6199951171875,267.6300048828125,266.6700134277344,266.7900085449219,680976,261.239990234375,261.3699951171875,260.95001220703125,261.2398986816406,792503
2026-04-27 16:00:00+00:00,92.50499725341797,92.61000061035156,92.29000091552734,92.30000305175781,637409,674.760009765625,675.6500244140625,674.030029296875,674.9600219726562,565090,349.4750061035156,349.6499938964844,348.8800048828125,349.4049987792969,259228,266.7950134277344,267.04998779296875,266.6600036621094,266.8450012207031,726742,261.2250061035156,262.2799987792969,261.1199951171875,262.25,1247680
2026-04-27 16:15:00+00:00,92.29499816894531,92.33999633789062,92.22000122070312,92.30999755859375,396993,674.9600219726562,675.760009765625,674.489990234375,675.2650146484375,194496,349.4100036621094,349.54998779296875,348.9100036621094,349.4649963378906,219243,266.8399963378906,266.8599853515625,266.260009765625,266.2950134277344,626268,262.25,263.1300048828125,262.25,263.07000732421875,965403
2026-04-27 16:30:00+00:00,92.30500030517578,92.31999969482422,92.05280303955078,92.19499969482422,508316,675.25,677.1500244140625,675.25,677.0599975585938,239133,349.4649963378906,349.9100036621094,349.4200134277344,349.8599853515625,261875,266.2900085449219,266.6400146484375,266.2900085449219,266.5851135253906,518399,263.0799865722656,263.1499938964844,262.3550109863281,262.760009765625,1100678
2026-04-27 16:45:00+00:00,92.19000244140625,92.20500183105469,92.09500122070312,92.18499755859375,421116,677.0128173828125,678.0800170898438,676.3900146484375,677.6699829101562,289629,349.8999938964844,350.17999267578125,349.0950012207031,349.4200134277344,472511,266.57000732421875,266.67498779296875,266.3399963378906,266.4200134277344,663572,262.760009765625,263.4700012207031,262.5,262.6099853515625,1319096
2026-04-27 17:00:00+00:00,92.18000030517578,92.22000122070312,92.0999984741211,92.20500183105469,415011,677.655029296875,679.1900024414062,677.1699829101562,678.6849975585938,224388,349.44000244140625,350.0150146484375,349.2799987792969,349.9599914550781,228573,266.4200134277344,266.6700134277344,266.3699951171875,266.4495849609375,1072617,262.6199951171875,262.9200134277344,262.44000244140625,262.689697265625,889632
2026-04-27 17:15:00+00:00,92.20500183105469,92.26499938964844,92.0199966430664,92.06999969482422,529736,678.6099853515625,680.0800170898438,677.5100708007812,680.0449829101562,210716,349.9858093261719,350.05999755859375,349.54010009765625,349.9800109863281,206977,266.42999267578125,267.0299987792969,266.3999938964844,266.8399963378906,696055,262.67999267578125,262.7998962402344,262.2699890136719,262.75,684322
2026-04-27 17:30:00+00:00,92.06500244140625,92.15499877929688,92.05500030517578,92.1500015258789,448925,680.0125122070312,680.5800170898438,679.5701293945312,680.469970703125,270584,349.98699951171875,350.7449951171875,349.93499755859375,350.69000244140625,322546,266.8299865722656,267.04998779296875,266.75,266.8599853515625,516996,262.7349853515625,262.9700012207031,261.9700012207031,262.090087890625,922779
2026-04-27 17:45:00+00:00,92.14409637451172,92.1500015258789,92.0,92.06500244140625,485770,680.4500122070312,680.510009765625,678.5,679.2750244140625,225066,350.67999267578125,350.8900146484375,350.45001220703125,350.8399963378906,249918,266.8598937988281,266.8758850097656,266.3500061035156,266.4800109863281,559608,262.1099853515625,262.1600036621094,261.9601135253906,262.1050109863281,598478
2026-04-27 18:00:00+00:00,92.06500244140625,92.13999938964844,91.98999786376953,92.125,485364,679.260009765625,679.489990234375,678.4500122070312,679.3499755859375,205389,350.8450012207031,350.8699951171875,350.3399963378906,350.5799865722656,270375,266.4800109863281,266.6400146484375,266.17999267578125,266.53009033203125,630967,262.0899963378906,262.09979248046875,261.5199890136719,261.79998779296875,946227
2026-04-27 18:15:00+00:00,92.12999725341797,92.13990020751953,91.88970184326172,91.95500183105469,533459,679.3499755859375,679.5999755859375,678.510009765625,678.9099731445312,153325,350.6000061035156,350.7200012207031,350.04998779296875,350.3999938964844,197700,266.54998779296875,266.5899963378906,266.0899963378906,266.34991455078125,851097,261.79998779296875,261.82000732421875,261.42999267578125,261.7300109863281,713951
2026-04-27 18:30:00+00:00,91.94999694824219,91.96499633789062,91.80000305175781,91.82499694824219,662445,678.8900146484375,679.8800048828125,678.5,679.5449829101562,231453,350.385009765625,350.5249938964844,349.95001220703125,350.260009765625,278320,266.3500061035156,266.45001220703125,266.1300048828125,266.17999267578125,687906,261.7200012207031,261.9674072265625,261.5299987792969,261.6000061035156,1021165
2026-04-27 18:45:00+00:00,91.82499694824219,91.83000183105469,91.61499786376953,91.63009643554688,730616,679.4500122070312,679.77001953125,677.5200805664062,678.4099731445312,242647,350.2119140625,350.6400146484375,349.7099914550781,350.1050109863281,302644,266.17999267578125,266.5150146484375,266.1499938964844,266.4200134277344,545531,261.5899963378906,261.6099853515625,261.3599853515625,261.4649963378906,890239
2026-04-27 19:00:00+00:00,91.62999725341797,91.63999938964844,91.34500122070312,91.44010162353516,1397038,678.4099731445312,678.6300048828125,676.635009765625,677.3099975585938,245095,350.1099853515625,350.4100036621094,349.8124084472656,350.05999755859375,204887,266.44000244140625,266.7300109863281,266.30999755859375,266.6300964355469,677690,261.4599914550781,261.5799865722656,261.1650085449219,261.260009765625,1228615
2026-04-27 19:15:00+00:00,91.44499969482422,91.93499755859375,91.44499969482422,91.83499908447266,1645671,677.2650146484375,678.6950073242188,677.2650146484375,678.6400146484375,271555,350.07000732421875,350.1499938964844,349.6300048828125,350.1300048828125,252118,266.6400146484375,267.2149963378906,266.6400146484375,267.1499938964844,802229,261.2699890136719,261.3399963378906,260.9530029296875,261.0199890136719,1154901
2026-04-27 19:30:00+00:00,91.83999633789062,91.83999633789062,91.54000091552734,91.61499786376953,1214576,678.6400146484375,679.477294921875,678.010009765625,679.3499755859375,341401,350.135986328125,350.56500244140625,349.1199951171875,349.5050048828125,389564,267.1600036621094,267.7300109863281,267.04998779296875,267.70001220703125,1399745,261.0199890136719,261.19000244140625,260.82000732421875,260.94000244140625,1164771
2026-04-27 19:45:00+00:00,91.61499786376953,91.6500015258789,91.3499984741211,91.38999938964844,2916617,679.3200073242188,680.0,677.1500244140625,678.4600219726562,790917,349.5299987792969,349.6600036621094,348.3800048828125,348.510009765625,1176462,267.7099914550781,267.9599914550781,267.42999267578125,267.67999267578125,2678150,260.92999267578125,261.29998779296875,260.7900085449219,261.0799865722656,3512277
2026-04-28 13:30:00+00:00,91.4000015258789,91.62999725341797,90.0199966430664,90.32499694824219,4239167,674.4149780273438,676.0,669.8900146484375,674.7000122070312,1258265,346.92999267578125,347.7200012207031,344.2799987792969,346.20001220703125,2025072,272.3349914550781,273.2200012207031,268.6600036621094,269.75,5002830,258.4200134277344,258.8299865722656,256.6499938964844,258.7699890136719,4480774
2026-04-28 13:45:00+00:00,90.31999969482422,90.77999877929688,90.30999755859375,90.56500244140625,1723922,674.7000122070312,678.1799926757812,672.219970703125,672.219970703125,537945,346.1000061035156,347.44000244140625,345.260009765625,346.6199951171875,987490,269.760009765625,270.6000061035156,269.5299987792969,269.9049987792969,1472049,258.739990234375,260.1400146484375,258.19000244140625,259.32000732421875,2285867
2026-04-28 14:00:00+00:00,90.55999755859375,90.91000366210938,90.52999877929688,90.79499816894531,1314021,672.219970703125,675.1599731445312,671.75,672.915283203125,456561,346.5199890136719,348.3299865722656,346.510009765625,347.95001220703125,824576,269.8500061035156,270.44000244140625,269.6600036621094,270.2950134277344,1042536,259.3299865722656,261.010009765625,259.260009765625,260.57000732421875,2013471
2026-04-28 14:15:00+00:00,90.79499816894531,90.97000122070312,90.73500061035156,90.84500122070312,992747,672.8350219726562,673.8900146484375,671.330078125,672.760009765625,354782,347.9100036621094,349.83990478515625,347.9100036621094,349.3299865722656,771016,270.3299865722656,271.3999938964844,270.25,271.2799072265625,1577721,260.5799865722656,261.0299987792969,259.9100036621094,259.9800109863281,1944603
2026-04-28 14:30:00+00:00,90.84500122070312,91.0,90.73999786376953,90.94999694824219,982254,672.75,672.75,668.4249877929688,669.9749755859375,561671,349.37701416015625,349.8999938964844,348.29010009765625,349.70001220703125,684858,271.2799987792969,271.65399169921875,270.6419982910156,271.2349853515625,1601168,259.9800109863281,260.30499267578125,259.4800109863281,259.92999267578125,1701047
2026-04-28 14:45:00+00:00,90.94989776611328,91.01000213623047,90.83000183105469,90.88500213623047,886505,669.969970703125,670.1699829101562,666.6599731445312,668.3499755859375,476758,349.70001220703125,349.70001220703125,347.67999267578125,348.5249938964844,862759,271.2550048828125,271.74951171875,270.9200134277344,271.1300048828125,1374108,259.94000244140625,260.5350036621094,259.20001220703125,260.05999755859375,2028143
2026-04-28 15:00:00+00:00,90.88999938964844,91.04000091552734,90.70999908447266,90.82499694824219,897725,668.3699951171875,669.4998779296875,665.625,667.8499755859375,365018,348.5199890136719,349.0,347.6300048828125,348.8550109863281,374552,271.1700134277344,271.8299865722656,271.0849914550781,271.55499267578125,1425800,260.1000061035156,260.6700134277344,259.70001220703125,260.6050109863281,1408882
2026-04-28 15:15:00+00:00,90.83000183105469,90.83760070800781,90.41000366210938,90.55000305175781,798934,667.8499755859375,668.1699829101562,666.5,667.4149780273438,313359,348.92498779296875,349.1000061035156,348.1700134277344,348.46978759765625,494470,271.5400085449219,271.6000061035156,270.2900085449219,270.32501220703125,939779,260.6400146484375,260.7099914550781,259.0799865722656,259.5400085449219,1316866
2026-04-28 15:30:00+00:00,90.55000305175781,90.66999816894531,90.5,90.53500366210938,736349,667.4099731445312,669.3400268554688,667.0,669.280029296875,313267,348.44000244140625,348.6300048828125,347.5299987792969,347.6400146484375,395770,270.32501220703125,270.56500244140625,269.8900146484375,269.92999267578125,1159758,259.5400085449219,260.010009765625,259.3399963378906,259.5299072265625,967273
2026-04-28 15:45:00+00:00,90.5364990234375,90.56999969482422,90.3905029296875,90.51000213623047,521657,669.3151245117188,669.8599853515625,667.6201171875,668.8200073242188,300340,347.6549987792969,347.8599853515625,346.67999267578125,346.8900146484375,374872,269.92999267578125,270.14990234375,269.4800109863281,269.6400146484375,606295,259.5,259.8500061035156,259.19000244140625,259.8299865722656,847517
2026-04-28 16:00:00+00:00,90.5167007446289,90.69999694824219,90.5,90.63359832763672,575188,668.8054809570312,668.8800048828125,666.3001098632812,667.6699829101562,253305,346.8900146484375,346.92999267578125,346.0201110839844,346.43499755859375,393245,269.6650085449219,270.1700134277344,269.6650085449219,269.8699951171875,504774,259.82000732421875,260.5249938964844,259.6499938964844,260.239990234375,1705907
2026-04-28 16:15:00+00:00,90.63500213623047,90.63999938964844,90.51000213623047,90.5250015258789,340910,667.7349853515625,669.6298828125,667.47998046875,669.3381958007812,182575,346.44000244140625,347.25,346.1300048828125,346.94500732421875,346243,269.8699951171875,269.8699951171875,269.331298828125,269.5159912109375,448386,260.25,260.5299987792969,259.9200134277344,260.1600036621094,854010
2026-04-28 16:30:00+00:00,90.5250015258789,90.55000305175781,90.3499984741211,90.3550033569336,509411,669.2899780273438,669.8699951171875,668.3400268554688,668.3701171875,142698,346.94000244140625,347.29998779296875,346.47430419921875,346.9049987792969,351436,269.4949951171875,269.8699951171875,269.440185546875,269.6549987792969,487095,260.1600036621094,260.25,259.55499267578125,259.5899963378906,777834
2026-04-28 16:45:00+00:00,90.3550033569336,90.58999633789062,90.31999969482422,90.58999633789062,585194,668.3499755859375,670.6199951171875,668.219970703125,670.239990234375,152731,346.8800048828125,347.49859619140625,346.8500061035156,347.17999267578125,241800,269.6650085449219,270.1099853515625,269.5299987792969,269.94000244140625,482547,259.5799865722656,259.7349853515625,259.1000061035156,259.3999938964844,1029128
2026-04-28 17:00:00+00:00,90.5999984741211,90.80999755859375,90.55999755859375,90.80500030517578,650824,670.280029296875,670.3350219726562,669.2100219726562,669.4949951171875,132102,347.19000244140625,347.260009765625,346.010009765625,346.5,350156,269.93499755859375,270.1300048828125,269.6400146484375,269.70001220703125,504308,259.3999938964844,259.7200012207031,258.3800048828125,258.5392150878906,991565
2026-04-28 17:15:00+00:00,90.81009674072266,90.95999908447266,90.69000244140625,90.94750213623047,580509,669.4299926757812,670.52001953125,669.0,670.2200927734375,117439,346.5249938964844,346.8699951171875,346.0199890136719,346.6099853515625,384502,269.7117919921875,269.95001220703125,269.510009765625,269.8699951171875,381280,258.5325012207031,258.55999755859375,257.8699951171875,258.0,852660
2026-04-28 17:30:00+00:00,90.94419860839844,90.9800033569336,90.82499694824219,90.875,440358,670.260009765625,670.9199829101562,669.8200073242188,670.260009765625,162301,346.6000061035156,347.0199890136719,346.510009765625,346.6549987792969,306914,269.8699951171875,270.1199951171875,269.7900085449219,270.07000732421875,361305,258.0299987792969,258.86090087890625,258.0150146484375,258.29998779296875,905433
2026-04-28 17:45:00+00:00,90.875,90.93000030517578,90.75,90.875,457294,670.3300170898438,671.0800170898438,668.5850219726562,670.3699951171875,155582,346.6300048828125,347.1300048828125,346.54998779296875,346.80499267578125,261509,270.07000732421875,270.64990234375,270.0502014160156,270.5199890136719,500069,258.31109619140625,258.80999755859375,258.2300109863281,258.7301025390625,699537
2026-04-28 18:00:00+00:00,90.875,91.43000030517578,90.83000183105469,91.4000015258789,2724541,670.3699951171875,671.3400268554688,670.1173095703125,671.033203125,183880,346.8299865722656,347.42999267578125,346.8299865722656,347.260009765625,266126,270.5400085449219,270.9150085449219,270.1200866699219,270.5199890136719,1339683,258.7349853515625,259.3949890136719,258.6400146484375,259.3169860839844,1221769
2026-04-28 18:15:00+00:00,91.3949966430664,91.55999755859375,91.31999969482422,91.55999755859375,648776,671.0349731445312,671.8300170898438,670.9299926757812,671.7479858398438,165716,347.2699890136719,347.75,347.2699890136719,347.6099853515625,254038,270.5199890136719,270.739990234375,270.45001220703125,270.5,564261,259.30999755859375,259.79998779296875,259.1600036621094,259.69000244140625,901874
2026-04-28 18:30:00+00:00,91.55500030517578,91.79000091552734,91.52999877929688,91.73999786376953,713420,671.760009765625,672.0900268554688,671.0239868164062,671.6699829101562,188684,347.6050109863281,347.6400146484375,347.1449890136719,347.2900085449219,216545,270.5,270.5400085449219,270.17999267578125,270.2300109863281,593109,259.69000244140625,259.79998779296875,259.07000732421875,259.1600036621094,684810
2026-04-28 18:45:00+00:00,91.73999786376953,92.05999755859375,91.69999694824219,91.9749984741211,779878,671.6699829101562,672.7899780273438,671.1099853515625,671.3350219726562,240531,347.28900146484375,347.6600036621094,347.20001220703125,347.5150146484375,269916,270.2250061035156,270.2900085449219,269.8900146484375,270.0600891113281,513094,259.1600036621094,259.2449951171875,258.8599853515625,259.0400085449219,644182
2026-04-28 19:00:00+00:00,91.9749984741211,92.25499725341797,91.875,92.2249984741211,807343,671.27001953125,671.27001953125,669.530029296875,670.4749755859375,229103,347.5199890136719,348.239990234375,347.4700012207031,348.0249938964844,522702,270.06500244140625,270.45001220703125,270.0199890136719,270.45001220703125,519703,259.0350036621094,259.79998779296875,259.010009765625,259.6000061035156,863109
2026-04-28 19:15:00+00:00,92.2249984741211,92.2699966430664,92.08000183105469,92.20989990234375,902655,670.530029296875,671.3599853515625,670.1701049804688,670.5,343932,348.010009765625,348.010009765625,347.45001220703125,347.67498779296875,310800,270.44000244140625,270.6300048828125,270.125,270.2250061035156,674259,259.5799865722656,259.6499938964844,259.3800048828125,259.5400085449219,776074
2026-04-28 19:30:00+00:00,92.20500183105469,92.33000183105469,92.0999984741211,92.125,929174,670.5200805664062,670.659912109375,669.2999877929688,670.3900146484375,259861,347.69000244140625,348.34979248046875,347.510009765625,348.0899963378906,326759,270.2300109863281,270.5899963378906,269.9949951171875,270.5400085449219,749222,259.54998779296875,259.75,259.2842102050781,259.54998779296875,984932
2026-04-28 19:45:00+00:00,92.12000274658203,92.33999633789062,91.95999908447266,92.30500030517578,3942099,670.3400268554688,671.5800170898438,670.0900268554688,671.22998046875,623908,348.07000732421875,348.6000061035156,347.07000732421875,347.510009765625,1319988,270.54998779296875,270.94500732421875,270.5008850097656,270.760009765625,2366319,259.5400085449219,259.8800048828125,259.25,259.7699890136719,3406977
2026-04-29 13:30:00+00:00,91.2249984741211,92.05000305175781,90.86000061035156,91.80500030517578,2126446,668.9099731445312,669.0,664.030029296875,664.8699951171875,999760,345.4800109863281,347.0199890136719,342.42999267578125,346.8550109863281,1695598,267.54998779296875,269.0,267.0400085449219,268.5000915527344,2581280,258.2149963378906,260.7398986816406,257.70001220703125,260.6199951171875,5017959
2026-04-29 13:45:00+00:00,91.80999755859375,92.16000366210938,91.66000366210938,91.83000183105469,1066899,664.8699951171875,670.0,663.8084106445312,669.5850219726562,573371,346.75,349.7699890136719,346.32000732421875,349.7650146484375,869698,268.510009765625,269.55999755859375,268.510009765625,269.28118896484375,1088979,260.6199951171875,262.760009765625,260.03009033203125,262.67498779296875,3331681
2026-04-29 14:00:00+00:00,91.83000183105469,91.86000061035156,91.45999908447266,91.73500061035156,874426,669.5999755859375,672.6599731445312,668.5,672.5800170898438,640007,349.7900085449219,350.2900085449219,348.6099853515625,349.8699951171875,881276,269.2699890136719,270.3117980957031,269.20001220703125,269.5050048828125,1303491,262.69000244140625,264.0799865722656,261.8500061035156,263.9599914550781,3209382
2026-04-29 14:15:00+00:00,91.73500061035156,92.05999755859375,91.61000061035156,92.0199966430664,1998283,672.636474609375,673.219970703125,670.2999877929688,671.969970703125,466626,349.82000732421875,351.4200134277344,349.2699890136719,351.3299865722656,676232,269.5216064453125,269.6789855957031,269.04998779296875,269.3999938964844,672580,263.94500732421875,265.7699890136719,263.42999267578125,265.4825134277344,3346892
2026-04-29 14:30:00+00:00,92.01000213623047,92.3499984741211,91.93009948730469,92.32499694824219,767449,671.8699951171875,673.9400024414062,670.47998046875,672.905029296875,430917,351.3599853515625,353.3900146484375,350.7900085449219,352.8299865722656,1177940,269.4100036621094,269.4700012207031,269.0303955078125,269.3900146484375,585382,265.510009765625,265.9100036621094,264.6499938964844,265.52978515625,2565306
2026-04-29 14:45:00+00:00,92.32499694824219,92.8550033569336,92.27999877929688,92.70800018310547,850677,673.0,673.1300048828125,670.3800048828125,672.0850219726562,264653,352.864990234375,352.864990234375,349.7699890136719,349.7699890136719,681972,269.42999267578125,269.92999267578125,269.2799987792969,269.32000732421875,563132,265.489990234375,265.6300048828125,265.0,265.1650085449219,1720148
2026-04-29 15:00:00+00:00,92.70500183105469,92.7300033569336,92.44499969482422,92.45500183105469,912057,672.0999755859375,672.22998046875,668.8049926757812,668.8599853515625,387475,349.7699890136719,350.9599914550781,349.29998779296875,349.31500244140625,504176,269.30499267578125,269.4200134277344,268.8399963378906,268.9150085449219,712864,265.1788024902344,265.2099914550781,263.3299865722656,263.4150085449219,2336109
2026-04-29 15:15:00+00:00,92.45500183105469,92.59500122070312,92.3550033569336,92.52140045166016,806856,668.7899780273438,671.9600219726562,668.6799926757812,671.7849731445312,413946,349.30499267578125,349.7699890136719,349.010009765625,349.4599914550781,634598,268.9200134277344,269.1400146484375,268.7300109863281,268.8399963378906,583539,263.4100036621094,264.2898864746094,263.2099914550781,263.94000244140625,1604872
2026-04-29 15:30:00+00:00,92.5250015258789,92.57499694824219,92.11000061035156,92.16999816894531,524184,671.7849731445312,672.219970703125,670.469970703125,671.0399780273438,348228,349.5199890136719,350.4599914550781,349.45001220703125,349.45001220703125,380798,268.8244934082031,269.2701110839844,268.6003112792969,269.0350036621094,677557,263.95001220703125,264.5899963378906,263.95001220703125,264.2650146484375,2367329
2026-04-29 15:45:00+00:00,92.16999816894531,92.26499938964844,91.81999969482422,92.12860107421875,722344,671.0,671.72998046875,667.8699951171875,669.219970703125,336652,349.4800109863281,349.8800048828125,348.364990234375,348.9049987792969,426625,269.0799865722656,269.260009765625,268.20001220703125,268.6300048828125,820175,264.2650146484375,264.75,263.06500244140625,263.4750061035156,1617891
2026-04-29 16:00:00+00:00,92.125,92.3550033569336,92.0,92.29499816894531,605930,669.010009765625,672.0,668.75,671.6500244140625,313631,348.94000244140625,348.94000244140625,347.8450012207031,348.1600036621094,280237,268.6499938964844,269.09979248046875,268.6206970214844,269.0050048828125,446604,263.5,263.5199890136719,262.55999755859375,262.659912109375,1361624
2026-04-29 16:15:00+00:00,92.29499816894531,92.33000183105469,92.11000061035156,92.14510345458984,381747,671.7000122070312,672.1699829101562,668.9000244140625,669.1199951171875,302651,348.17559814453125,348.3251037597656,347.0,347.1260070800781,296259,268.989990234375,270.1466064453125,268.7200012207031,269.82501220703125,920940,262.6499938964844,262.96990966796875,261.260009765625,261.30999755859375,1571813
2026-04-29 16:30:00+00:00,92.1449966430664,92.19999694824219,91.97000122070312,92.16000366210938,415967,669.1099853515625,669.1099853515625,666.5900268554688,668.27001953125,375657,347.1050109863281,347.1050109863281,345.6709899902344,346.4599914550781,386454,269.8299865722656,270.2298889160156,269.75,270.20001220703125,584331,261.2900085449219,261.3299865722656,260.2016906738281,261.0899963378906,1673733
2026-04-29 16:45:00+00:00,92.15499877929688,92.20999908447266,91.95999908447266,92.16500091552734,400812,668.302001953125,668.9099731445312,667.3104858398438,667.6849975585938,197384,346.4800109863281,346.6285095214844,345.82000732421875,346.0,322313,270.2001953125,271.0400085449219,270.0899963378906,270.95001220703125,740173,261.07000732421875,261.62451171875,261.010009765625,261.5849914550781,897217
2026-04-29 17:00:00+00:00,92.16840362548828,92.33999633789062,92.08000183105469,92.29499816894531,371414,667.6199951171875,670.5499877929688,667.4650268554688,670.0800170898438,241407,346.1099853515625,346.55999755859375,345.5899963378906,346.44000244140625,325202,270.9700012207031,270.9800109863281,270.1099853515625,270.135009765625,411390,261.5849914550781,262.239990234375,261.45001220703125,262.0299987792969,1164994
2026-04-29 17:15:00+00:00,92.29499816894531,92.30999755859375,92.10009765625,92.23999786376953,468582,670.0700073242188,671.0549926757812,669.7301025390625,670.6699829101562,298268,346.44000244140625,347.3800048828125,346.32501220703125,347.2619934082031,310720,270.135009765625,270.239990234375,269.9100036621094,270.20001220703125,427724,262.0299987792969,262.6650085449219,261.8999938964844,262.0899963378906,1208271
2026-04-29 17:30:00+00:00,92.23999786376953,92.37999725341797,92.18499755859375,92.37000274658203,386015,670.760009765625,671.2299194335938,669.25,670.2999877929688,299175,347.2799987792969,347.489990234375,347.0849914550781,347.39990234375,318869,270.2099914550781,270.5398864746094,270.1400146484375,270.3599853515625,353456,262.0899963378906,262.65509033203125,262.0199890136719,262.6400146484375,1132579
2026-04-29 17:45:00+00:00,92.375,92.51000213623047,92.30500030517578,92.31500244140625,401685,670.3099975585938,671.8800048828125,670.0499877929688,671.8098754882812,262433,347.3900146484375,347.54998779296875,347.0060119628906,347.3900146484375,293443,270.3599853515625,270.5899963378906,270.114990234375,270.1700134277344,394014,262.6700134277344,263.239990234375,262.6499938964844,263.2300109863281,1092811
2026-04-29 18:00:00+00:00,92.31500244140625,92.36000061035156,92.13999938964844,92.17500305175781,601948,671.8099975585938,671.9600219726562,669.0,670.7949829101562,306215,347.4100036621094,347.42999267578125,346.3800048828125,347.3450012207031,324697,270.2099914550781,270.2200012207031,269.6400146484375,270.0400085449219,510746,263.20001220703125,263.7099914550781,262.8399963378906,263.3900146484375,1373402
2026-04-29 18:15:00+00:00,92.17500305175781,92.30500030517578,92.05999755859375,92.13500213623047,406962,670.77001953125,672.6599731445312,670.25,670.655029296875,344414,347.32000732421875,348.1000061035156,347.1099853515625,347.2099914550781,295651,270.0199890136719,270.260009765625,269.7300109863281,269.739990234375,385537,263.385009765625,263.7650146484375,263.2950134277344,263.44000244140625,1174370
